trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,1389.704489,1383.679162,1383.759829,1389.651156,1389.859156,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
2,1405.097141,1400.384479,1400.818478,NaN,1409.077803,NaN,NaN,0,5.99999999999996,2,1,65,0.5
3,1412.071134,1410.858468,1411.461134,1412.071134,1440.640438,0,NaN,0,7.00000000000003,1,2,66,0.5
4,1444.087102,1442.824436,1443.181102,1444.087102,1470.439075,1,NaN,0,5.99999999999996,2,1,65,0.5
5,1472.230407,1471.518407,1471.749741,1472.230407,1478.091734,1,NaN,0,5.99999999999996,2,1,65,0.5
6,1544.417001,1543.760335,1544.061668,NaN,NaN,NaN,NaN,0,5.99999999999996,2,1,65,0.5
7,1561.160318,1559.200986,1559.272986,1560.60899,1640.320239,0,NaN,0,5.99999999999996,2,1,65,0.5
8,1641.694237,1641.008238,1641.142904,1641.694237,1700.077512,1,NaN,0,5.99999999999996,2,1,65,0.5
9,1717.786828,1716.06483,1716.590829,1717.733495,1731.330148,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
10,1744.578134,1743.767469,1743.864802,1744.524801,1855.057357,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
11,1857.883354,1857.092022,1857.185355,1857.883354,1858.034688,1,NaN,0,5.99999999999996,2,1,65,0.5
12,2063.000483,2050.377829,2050.451162,NaN,2158.51972,NaN,NaN,0,7.00000000000003,1,2,66,0.5
13,2159.805052,2159.135053,2159.168386,2159.805052,2164.152381,1,NaN,0,5.99999999999996,2,1,65,0.5
14,2167.117712,2166.579712,2166.659712,2167.117712,2495.458717,1,NaN,0,5.99999999999996,2,1,65,0.5
15,2497.355382,2496.611382,2496.644716,2497.302048,2504.758041,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
16,2506.420706,2505.612707,2505.794707,2506.420706,2701.057845,0,NaN,0,7.00000000000003,1,2,66,0.5
17,2702.787176,2701.905844,2701.93251,2702.733843,2707.625171,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
18,2709.411836,2708.564504,2708.700504,2709.358503,2714.243165,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
