trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,1444.073259,1441.376258,1441.849758,1444.020758,1448.685758,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
2,1451.393258,1450.560759,1450.856259,1451.393258,1466.568263,1,NaN,0,5.99999999999996,2,1,65,0.5
3,1467.484758,1466.996258,1467.150261,1467.484758,1476.195258,1,NaN,0,5.99999999999996,2,1,65,0.5
4,1477.922258,1477.093759,1477.414258,1477.868759,1481.246758,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
5,1483.746258,1482.838759,1483.195758,1483.693759,1485.338259,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
6,1494.415262,1488.276258,1488.533759,1494.415262,1503.649758,1,NaN,0,5.99999999999996,2,1,65,0.5
7,1514.420758,1513.832758,1513.975758,1514.367758,1524.963753,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
8,1527.799758,1527.204762,1527.389758,1527.799758,1534.372258,0,NaN,0,7.00000000000003,1,2,66,0.5
9,1542.644759,1542.069258,1542.241258,1542.644759,1546.681758,1,NaN,0,5.99999999999996,2,1,65,0.5
10,1548.999258,1548.258758,1548.645258,1548.999258,1571.152758,1,NaN,0,5.99999999999996,2,1,65,0.5
11,1580.111259,1579.181258,1579.627258,1580.058258,1586.538259,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
12,1598.997259,1597.875758,1598.51776,1598.943758,1634.435258,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
13,1635.488258,1634.910758,1634.935259,1635.435259,1640.850759,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
14,1644.244758,1643.747259,1643.817758,1644.244758,1651.243759,1,NaN,0,5.99999999999996,2,1,65,0.5
15,1653.908759,1653.063259,1653.427758,1653.908759,1675.981763,1,NaN,0,5.99999999999996,2,1,65,0.5
16,1679.780758,1678.535258,1678.826759,1679.727758,1683.545258,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
17,1684.930758,1684.309758,1684.517259,1684.930758,1715.216258,1,NaN,0,5.99999999999996,2,1,65,0.5
18,1717.722259,1715.922258,1716.04826,1717.722259,1773.668758,1,NaN,0,5.99999999999996,2,1,65,0.5
19,1776.91426,1775.712758,1775.866758,1776.91426,1790.560761,1,NaN,0,5.99999999999996,2,1,65,0.5
20,1792.291259,1791.546758,1791.853758,1792.238258,1795.486759,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
21,1798.716259,1798.034758,1798.26676,1798.663758,1805.837759,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
22,1809.015758,1808.339759,1808.545259,1808.962761,1812.415758,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
23,1814.667259,1814.048759,1814.217758,1814.614763,1818.665258,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
24,1819.649758,1819.114758,1819.200258,1819.596758,1820.624759,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
25,1821.910259,1821.392759,1821.474759,1821.857758,1827.727258,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
26,1828.915758,1828.297758,1828.443258,1828.862758,1832.114758,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
27,1833.266258,1832.783759,1832.873259,1833.213258,1836.195758,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
28,1838.047758,1837.523761,1837.617258,1838.047758,1844.106263,0,NaN,0,7.00000000000003,1,2,66,0.5
29,1845.157758,1844.645758,1844.776258,1845.104758,1847.381759,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
30,1848.828758,1848.278758,1848.428758,1848.776258,1850.246759,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
31,1851.756759,1851.284258,1851.373258,1851.703759,1854.743763,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
32,1856.969259,1856.497758,1856.556253,1856.915763,1858.395258,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
33,1859.526259,1858.997258,1859.147761,1859.526259,1866.051759,1,NaN,0,5.99999999999996,2,1,65,0.5
34,1866.895259,1866.481758,1866.597258,1866.895259,1875.504758,1,NaN,0,5.99999999999996,2,1,65,0.5
35,1877.597758,1876.973261,1877.232259,1877.597758,1884.733758,1,NaN,0,5.99999999999996,2,1,65,0.5
36,1888.438258,1887.854259,1888.060258,1888.438258,1896.034253,1,NaN,0,5.99999999999996,2,1,65,0.5
37,1897.390758,1896.823758,1896.98026,1897.390758,1920.202261,1,NaN,0,5.99999999999996,2,1,65,0.5
38,1921.675758,1921.150258,1921.245758,1921.675758,1928.308258,1,NaN,0,5.99999999999996,2,1,65,0.5
39,1930.892758,1930.312758,1930.541758,1930.892758,1955.546258,1,NaN,0,5.99999999999996,2,1,65,0.5
40,1964.941259,1964.294759,1964.595759,1964.941259,1965.838758,1,NaN,0,5.99999999999996,2,1,65,0.5
41,1985.561258,1983.804259,1983.937758,1985.561258,1991.764258,1,NaN,0,5.99999999999996,2,1,65,0.5
42,1995.351758,1994.727759,1994.942258,1995.319758,1997.75876,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
43,2000.415763,1999.075259,1999.291259,2000.362759,2017.50576,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
44,2019.589258,2018.089258,2018.351758,2019.535759,2022.511261,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
45,2024.896759,2024.273258,2024.402759,2024.856758,2028.866758,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
46,2030.513759,2029.909259,2030.092258,2030.513759,2037.242758,0,NaN,0,7.00000000000003,1,2,66,0.5
47,2039.359258,2038.79926,2038.947762,2039.359258,2044.261758,0,NaN,0,7.00000000000003,1,2,66,0.5
48,2045.942758,2045.408261,2045.513758,2045.890258,2053.114759,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
49,2054.503758,2053.890758,2054.042258,2054.451258,2058.32626,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
50,2059.893758,2059.355258,2059.461258,2059.841258,2065.717258,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
51,2067.013259,2066.47276,2066.619761,2066.960259,2071.972258,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
52,2072.949758,2072.459259,2072.516759,2072.896258,2089.79276,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
53,2100.881258,2100.15926,2100.189261,2100.881258,2101.638258,0,NaN,0,7.00000000000003,1,2,66,0.5
54,2108.368258,2107.712258,2107.87776,2108.368258,2113.486258,0,NaN,0,7.00000000000003,1,2,66,0.5
55,2114.687759,2114.06626,2114.282758,2114.635258,2117.665759,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
56,2119.367759,2118.824258,2118.998759,2119.367759,2126.026759,0,NaN,0,7.00000000000003,1,2,66,0.5
57,2127.280258,2126.719758,2126.905759,2127.227759,2129.304758,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
58,2130.852258,2130.40226,2130.47326,2130.799258,2133.67826,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
59,2135.323259,2134.754758,2134.941759,2135.270761,2138.119263,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
60,2139.524759,2139.067258,2139.132259,2139.472758,2142.709758,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
61,2145.753758,2145.254758,2145.361258,2145.701258,2148.448758,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
62,2149.678763,2149.160758,2149.246759,2149.625758,2152.816759,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
63,2154.317258,2153.815758,2153.979258,2154.317258,2160.336758,0,NaN,0,7.00000000000003,1,2,66,0.5
64,2161.434258,2160.958259,2161.060259,2161.38076,2163.580758,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
65,2164.845259,2164.323258,2164.45126,2164.792761,2167.923758,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
66,2170.201758,2169.63326,2169.718759,2170.148258,2173.945759,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
