strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
Shank3B,male,Deterministic,1,WT,ASD139,920,1.579196695652165,0.9148299999997107,0.06331714559998286,1.9205041142301886,0.3308320000001004,13.32245200000034,session,95
Shank3B,male,Deterministic,1,WT,ASD178,388,4.3175396108248645,3.011981999999989,0.17402223751130372,3.4278405431984384,0.3644979999953648,13.1926080000012,session,95
Shank3B,male,Deterministic,1,WT,ASD198,879,2.163923207053476,1.3729999999995925,0.07021063312346297,2.0816002282288055,0.4099999999998545,12.740999999999985,session,95
Shank3B,male,Deterministic,1,WT,ASD268,955,2.0691916753926547,1.5186649999996007,0.05750203429550159,1.776989637126677,0.4519999999999982,13.487320000000182,session,95
Shank3B,male,Deterministic,1,WT,ASD269,412,2.854929716019508,1.699243000001161,0.13752162983489846,2.79138421809827,0.3509940000003553,13.274780000000021,session,95
Shank3B,male,Deterministic,1,WT,ASD270,828,1.5699693091787448,0.8748270000000957,0.06698777094881046,1.9275723815565446,0.318159000000378,13.411946000000171,session,95
Shank3B,male,Deterministic,1,WT,ASD274,1086,1.4948953609576334,0.9416655000004539,0.049577331839774315,1.6337968814798522,0.35133300000006784,12.99798700000008,session,95
Shank3B,male,Deterministic,1,WT,ASD275,775,1.6232613974193488,0.8320029999995313,0.07853234539436871,2.186247970081121,0.34699900000123307,13.369946000000027,session,95
Shank3B,male,Deterministic,1,WT,ASD292,1014,1.5089146765286119,0.9184999999997672,0.054010662284790324,1.7198813224777605,0.4094999999997526,13.207000000000335,session,95
Shank3B,male,Deterministic,1,WT,ASD293,1042,2.1001252034549127,1.161750000000211,0.07400616491399983,2.3889208375289073,0.40749999999934516,13.422999999999774,session,95
Shank3B,male,Deterministic,2,Het,ASD012,815,1.0935620760736162,0.6479989999997997,0.054466785845300736,1.5549289596824194,0.35733299999992596,15.289985000000343,session,95
Shank3B,male,Deterministic,2,Het,ASD013,769,0.9349512353706093,0.5274999999983265,0.06107234125350003,1.69358788850637,0.33100000000013097,15.212999999999738,session,95
Shank3B,male,Deterministic,2,Het,ASD105,587,2.0529871669506026,0.7786659999999301,0.12658952677341465,3.067021546301381,0.33133299999985866,16.882649999999558,session,95
Shank3B,male,Deterministic,2,Het,ASD128,820,1.0332128048780533,0.5410000000001673,0.05700894702563201,1.6324878050375988,0.29150000000004184,13.731499999999869,session,95
Shank3B,male,Deterministic,2,Het,ASD138,721,3.715301955617181,2.0279970000010508,0.1413656253409852,3.7958710542143645,0.38817199999994045,17.093097999997553,session,95
Shank3B,male,Deterministic,2,Het,ASD141,961,3.871871931321639,2.297998000000007,0.11665857885471673,3.6164159444962176,0.4373330000000806,17.00198299999829,session,95
Shank3B,male,Deterministic,2,Het,ASD235,793,1.8386372925599312,0.982003000000077,0.085566192347662,2.409565854130478,0.4474979999995412,16.73109899999963,session,95
Shank3B,male,Deterministic,2,Het,ASD236,597,0.7091832864321572,0.434664000000339,0.05228091009389536,1.2774099793984866,0.3153260000000273,12.990947999999662,session,95
Shank3B,male,Deterministic,2,Het,ASD247,857,2.0122117759626326,1.0919990000002144,0.08750883206476338,2.561782759283753,0.345499999999447,16.88650000000007,session,95
Shank3B,male,Deterministic,2,Het,ASD260,648,1.9683696095678533,0.9174999999995634,0.1138886144198935,2.8991308160248788,0.38449999999988904,17.07549999999901,session,95
Shank3B,male,Deterministic,2,Het,ASD262,739,1.863047282814607,0.7199989999999161,0.10472574988560138,2.846922848839785,0.016666999999870313,17.07864999999947,session,95
Shank3B,male,Deterministic,2,Het,ASD306,1225,1.483737196734712,0.5414999999998145,0.07909433720572244,2.7683018022002854,0.22050000000035652,16.38399599999957,session,95
Shank3B,male,Deterministic,2,Het,ASD313,982,2.5625127250509436,1.3727484999999433,0.09489905251394853,2.9738401478593883,0.4095000000015716,16.973000999998476,session,95
Shank3B,male,Deterministic,2,Het,ASD314,972,2.9196867273662983,1.2560000000003129,0.10898498539863623,3.397815575506623,0.3674999999998363,16.662499999998545,session,95
Shank3B,male,Deterministic,2,WT,ASD014,1170,1.5377355145298737,0.7647509999997055,0.0628257886672022,2.1489726090244754,0.32150000000001455,16.752000000000407,session,95
Shank3B,male,Deterministic,2,WT,ASD104,560,2.482661592857127,1.4639994999997725,0.11654537937158876,2.7579670508557252,0.39899900000000343,16.624499000000014,session,95
Shank3B,male,Deterministic,2,WT,ASD139,955,1.632224949738271,0.8623360000001412,0.07261039364794031,2.2438843884549726,0.3084929999999986,16.95593100000042,session,95
Shank3B,male,Deterministic,2,WT,ASD178,654,1.689505255351689,0.9526574999995319,0.07742999861251784,1.9801501620023585,0.4135040000001027,14.534607999999935,session,95
Shank3B,male,Deterministic,2,WT,ASD198,756,1.1870670582010592,0.5889149999998153,0.05750959622241236,1.5812524672533081,0.3093380000000252,11.517786999999771,session,95
Shank3B,male,Deterministic,2,WT,ASD248,1031,1.8587676459747908,1.0653319999983069,0.06989282980794824,2.244202062199004,0.32733299999995324,16.915317000002688,session,95
Shank3B,male,Deterministic,2,WT,ASD268,744,1.941241896505352,1.0530849999995553,0.08410248986680283,2.294010075944735,0.3491649999998572,16.647267000000284,session,95
Shank3B,male,Deterministic,2,WT,ASD269,847,2.7844202243210647,1.4565010000005714,0.11115652034501765,3.235017603798292,0.3004990000044927,16.84849899999972,session,95
Shank3B,male,Deterministic,2,WT,ASD270,853,2.130244271981253,0.8768240000008518,0.096724777428317,2.8249596866113897,0.3791719999999259,16.983925999999883,session,95
Shank3B,male,Deterministic,2,WT,ASD274,728,1.3693407609890274,0.6674110000003566,0.07532080610631813,2.0322664564628474,0.341164999999819,16.332934000000023,session,95
Shank3B,male,Deterministic,2,WT,ASD275,800,2.4890829800000027,0.7805769999999939,0.11823804849681113,3.3442770354543603,0.19050000000061118,17.084763999999268,session,95
Shank3B,male,Deterministic,2,WT,ASD292,830,1.525411542168663,0.7377509999996619,0.0763626758691925,2.1999873546681523,0.2620010000000548,16.716499999999996,session,95
Shank3B,male,Deterministic,2,WT,ASD293,962,1.5414490634095506,0.8380000000006476,0.06644317560551068,2.0608098292496635,0.3564999999999827,17.119000000000597,session,95
Shank3B,male,Deterministic,1,Het,ASD012,923,1.9708169014084846,1.1549999999988358,0.09881174654454271,3.001991278890377,0.4205000000001746,36.56750000000011,session,98
Shank3B,male,Deterministic,1,Het,ASD013,946,1.362694452431297,0.758500500000082,0.08643156324328786,2.6583853573072975,0.3664999999982683,39.53199500000028,session,98
Shank3B,male,Deterministic,1,Het,ASD105,467,3.6917464732333243,2.059331999999813,0.24385866461768957,5.269830316088014,0.4786659999999756,37.830629000000044,session,98
Shank3B,male,Deterministic,1,Het,ASD128,778,1.5195462082262003,0.8487500000001091,0.09572911838878824,2.6701389244065235,0.35050000000046566,32.70100000000002,session,98
Shank3B,male,Deterministic,1,Het,ASD138,776,2.32211882731922,1.1083319999961532,0.13710990405474824,3.8194399606439853,0.1633329999895068,33.24463400000241,session,98
Shank3B,male,Deterministic,1,Het,ASD141,911,4.343453310647586,2.211000999988755,0.18507075155604277,5.585949139337323,0.45949999999720603,39.45449899999949,session,98
Shank3B,male,Deterministic,1,Het,ASD235,1019,2.228845179587825,1.3083340000011958,0.10871836162171458,3.4704835563117715,0.42817099999956554,38.972171999997954,session,98
Shank3B,male,Deterministic,1,Het,ASD236,771,1.4840722295719821,0.722990999999638,0.09378008511636203,2.6039810031905293,0.3196649999999863,24.787727999999788,session,98
Shank3B,male,Deterministic,1,Het,ASD247,980,1.5617301020408305,0.6987499999995634,0.0875199237307976,2.7398069838672456,0.3220000000001164,32.8744999999999,session,98
Shank3B,male,Deterministic,1,Het,ASD260,888,3.0175157556306305,1.4289989999997488,0.15074621444427766,4.4921360173441744,0.39266700000007404,37.05596299999888,session,98
Shank3B,male,Deterministic,1,Het,ASD262,1003,3.454626121635107,1.1635000000001128,0.1674714649567877,5.3038506435887625,0.46550000000002,39.54500000000007,session,98
Shank3B,male,Deterministic,1,Het,ASD306,1363,2.0889225935436837,0.6205010000003313,0.11106116920308966,4.100248412521399,0.29750000000012733,35.64550099999997,session,98
Shank3B,male,Deterministic,1,Het,ASD313,1337,2.955810569184715,1.1653320000004896,0.1326687234124379,4.851033277541135,0.4286659999997937,38.254627999998775,session,98
Shank3B,male,Deterministic,1,Het,ASD314,1000,2.725887920999986,1.2989989999987301,0.13771186350970338,4.3548314951689235,0.39466600000014296,38.137294999999995,session,98
Shank3B,male,Deterministic,1,WT,ASD014,969,2.7019800825592966,0.8473320000002786,0.15050760710802089,4.6851159071749215,0.3473329999997077,37.897962000000916,session,98
Shank3B,male,Deterministic,1,WT,ASD104,590,3.230681277966046,1.5297534999999698,0.1849727001013024,4.492971274316381,0.4804999999996653,33.41200000000026,session,98
Shank3B,male,Deterministic,1,WT,ASD139,931,1.83712202148227,0.9205019999999422,0.10271768031994703,3.134151917606959,0.3308320000001004,37.66334300000017,session,98
Shank3B,male,Deterministic,1,WT,ASD178,450,6.7567390355556665,3.7406520000000683,0.34618314759597063,7.34365353592843,0.3644979999953648,38.330847999999605,session,98
Shank3B,male,Deterministic,1,WT,ASD198,895,2.4884575407821257,1.393500000000131,0.10774619628045891,3.223394533337786,0.4099999999998545,28.05500000000029,session,98
Shank3B,male,Deterministic,1,WT,ASD268,992,2.8286605020161297,1.549331499996697,0.14168661933627055,4.462566225183635,0.4519999999999982,39.129961000006006,session,98
Shank3B,male,Deterministic,1,WT,ASD269,440,4.107876656818243,1.8139899999996487,0.2747021394446889,5.762200689217211,0.3509940000003553,35.50636400000076,session,98
Shank3B,male,Deterministic,1,WT,ASD270,840,1.8216958166666661,0.8939160000001607,0.10076220752102183,2.9203662219296986,0.318159000000378,32.360197000000085,session,98
Shank3B,male,Deterministic,1,WT,ASD274,1102,1.8366031107077931,0.9523325000004661,0.10238414769438876,3.3987836201228308,0.35133300000006784,38.42062799999985,session,98
