strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
Shank3B,male,Deterministic,1,Het,ASD012,886,1.499532731377012,1.122750000000451,0.03593288953996885,1.0695694834431089,0.4205000000001746,6.012500000000728,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD013,901,0.9346614650388545,0.7414989999997488,0.018455958009595534,0.5539862541912124,0.3664999999982683,3.3154999999997017,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD105,464,3.483917478448197,2.0486644999996315,0.213750215343427,4.604320548739381,0.4786659999999756,32.57130099999995,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD128,742,1.0446198881401414,0.826251999999613,0.02502878067093822,0.681775899772394,0.35050000000046566,4.760997999999745,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD138,747,1.6949095247653354,1.079331999993883,0.05938355921148173,1.6230299156681591,0.1633329999895068,9.988656000001356,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD141,894,3.834640341163265,2.1814999999987776,0.13990858014926882,4.183243150314075,0.45949999999720603,24.417499999995925,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD235,980,1.6719290142857126,1.2845810000007987,0.038779689311721384,1.2139963002626357,0.42817099999956554,7.328804000000673,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD236,739,1.0392228294993182,0.7108299999999872,0.03359130083079543,0.913164546082574,0.3196649999999863,5.6954780000005485,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD247,942,1.1335525477707151,0.6802500000000009,0.034019114572564055,1.0441152940340312,0.3220000000001164,6.018000000000029,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD260,860,2.3723410441860486,1.3959985000001325,0.08411585739175494,2.4667611598379446,0.39266700000007404,13.78132000000005,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD262,976,2.8166977459016516,1.1364999999996144,0.11411674148472019,3.5651209727862385,0.46550000000002,18.574499999999716,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD306,1316,1.4795368518237333,0.6105000000002292,0.06293587441988605,2.2831067352005907,0.29750000000012733,12.240510000000086,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD313,1318,2.557099125189658,1.1486655000003339,0.09698444900731991,3.520949595537549,0.4286659999997937,23.09397700000045,animal_session,95
Shank3B,male,Deterministic,1,Het,ASD314,984,2.3138431971544495,1.2763319999976375,0.0917130242863576,2.8769251576240236,0.39466600000014296,20.279978999999003,animal_session,95
Shank3B,male,Deterministic,1,WT,ASD014,943,2.1340734952279528,0.8273319999998421,0.09904602935095207,3.0415356848422563,0.3473329999997077,15.969983999999386,animal_session,95
Shank3B,male,Deterministic,1,WT,ASD104,577,2.762168024263381,1.5024999999986903,0.13337203146579618,3.2037061342310698,0.4804999999996653,19.182998000000225,animal_session,95
Shank3B,male,Deterministic,1,WT,ASD139,891,1.309101361391681,0.8879969999998139,0.03931774594288227,1.1736198980555284,0.3308320000001004,7.051144000000022,animal_session,95
Shank3B,male,Deterministic,1,WT,ASD178,457,7.313440608315219,3.7796509999998307,0.39995524610461713,8.550066601563902,0.3644979999953648,44.54932200000076,animal_session,95
Shank3B,male,Deterministic,1,WT,ASD198,870,2.062282182758629,1.3667500000001382,0.062178462680279066,1.834001162081442,0.4099999999998545,10.156000000000859,animal_session,95
Shank3B,male,Deterministic,1,WT,ASD268,968,2.25200190702478,1.5293314999989889,0.07599331770964748,2.3643571722036434,0.4519999999999982,17.57998299999963,animal_session,95
Shank3B,male,Deterministic,1,WT,ASD269,440,4.107876656818243,1.8139899999996487,0.2747021394446889,5.762200689217211,0.3509940000003553,35.50636400000076,animal_session,95
Shank3B,male,Deterministic,1,WT,ASD270,804,1.3158145037313458,0.8469134999991184,0.04279716524024688,1.2135090735100422,0.318159000000378,7.3114649999988615,animal_session,95
Shank3B,male,Deterministic,1,WT,ASD274,1050,1.2596171380952326,0.9229990000003454,0.029833694619354607,0.9667221945176149,0.35133300000006784,5.8279940000011266,animal_session,95
Shank3B,male,Deterministic,1,WT,ASD275,769,1.5356871053315944,0.8191630000001169,0.07051344043917852,1.9553975867572315,0.34699900000123307,12.125957999999628,animal_session,95
Shank3B,male,Deterministic,1,WT,ASD292,983,1.2633799420142509,0.9009999999998399,0.03131091480449648,0.9816858144713264,0.4094999999997526,6.552499999999782,animal_session,95
Shank3B,male,Deterministic,1,WT,ASD293,1057,2.285771011352905,1.1740000000027067,0.08721178567841463,2.835389145815285,0.40749999999934516,16.56399700000111,animal_session,95
Shank3B,male,Deterministic,2,Het,ASD012,798,0.9103557944862106,0.6409994999997934,0.031004636912912026,0.8758466949535189,0.35733299999992596,6.985325999999986,animal_session,95
Shank3B,male,Deterministic,2,Het,ASD013,744,0.6614576612903206,0.5225000000000364,0.020618718135953607,0.5624036485941455,0.33100000000013097,4.809999999999945,animal_session,95
Shank3B,male,Deterministic,2,Het,ASD105,593,2.21830920236088,0.783998999999767,0.14223808121276746,3.4637236243707807,0.33133299999985866,19.510646999999835,animal_session,95
Shank3B,male,Deterministic,2,Het,ASD128,797,0.7946248431618644,0.5370000000000346,0.027642237228878486,0.7803732077519212,0.29150000000004184,6.39850000000024,animal_session,95
Shank3B,male,Deterministic,2,Het,ASD138,772,5.153925093264238,2.307908000002044,0.24415441057891604,6.7838029474894475,0.38817199999994045,39.960846000001766,animal_session,95
Shank3B,male,Deterministic,2,Het,ASD141,1026,5.19871407894746,2.512997499998164,0.19853243697696488,6.359239095508588,0.4373330000000806,37.80996199999936,animal_session,95
Shank3B,male,Deterministic,2,Het,ASD235,778,1.5985216928020884,0.9735789999999724,0.05995488533186467,1.6723007140081532,0.4474979999995412,9.940633000000162,animal_session,95
Shank3B,male,Deterministic,2,Het,ASD236,572,0.4805787569930077,0.4321590000000697,0.007857021688580285,0.1879126280324917,0.3153260000000273,1.6518270000001394,animal_session,95
Shank3B,male,Deterministic,2,Het,ASD247,860,2.06645754883718,1.0987500000001091,0.09264620795685531,2.7169201441991238,0.345499999999447,17.771499999998923,animal_session,95
Shank3B,male,Deterministic,2,Het,ASD260,663,2.4601794977375158,0.934000000001106,0.1691513490509773,4.355441952461606,0.38449999999988904,29.287999999998647,animal_session,95
Shank3B,male,Deterministic,2,Het,ASD262,742,1.9305604932614475,0.7206660000001648,0.11133744131209745,3.0327959330855347,0.016666999999870313,19.379313999999795,animal_session,95
