trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,2215.405765,2214.560265,2214.748766,2215.405765,2273.851766,0,NaN,0,8.00000000000001,1,2,66,0.5
2,2282.293761,2277.261766,2278.001766,2282.293761,2292.010765,1,NaN,0,8.99999999999999,2,1,65,0.5
3,2297.070266,2292.851266,2293.18527,2297.070266,2323.49627,0,NaN,0,8.00000000000001,1,2,66,0.5
4,2325.221265,2324.161765,2324.589266,2325.221265,2325.353766,1,NaN,0,8.99999999999999,2,1,65,0.5
5,2352.219266,2351.466765,2351.720765,2352.219266,2352.414266,1,NaN,0,8.99999999999999,2,1,65,0.5
6,2366.344266,2365.671766,2365.888766,2366.344266,2476.884765,1,NaN,0,8.99999999999999,2,1,65,0.5
7,2495.495266,2492.29827,2492.824266,2495.441767,2496.036766,1,1.99999999999996,0.0200000000000003,8.00000000000001,1,2,66,0.5
8,2531.706765,2530.60027,2530.912266,2531.706765,2538.191766,1,NaN,0,8.99999999999999,2,1,65,0.5
9,2545.900265,2544.481765,2544.581766,2545.900265,2723.423266,1,NaN,0,8.99999999999999,2,1,65,0.5
10,2731.151267,2724.927265,2725.000266,2731.098765,2742.088765,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
11,2746.653765,2745.132265,2745.469266,2746.653765,2752.812765,1,NaN,0,8.99999999999999,2,1,65,0.5
12,2756.390266,2755.278266,2755.518265,2756.33826,2760.520765,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
13,2764.314266,2763.173266,2763.312766,2764.314266,2784.369266,1,NaN,0,8.99999999999999,2,1,65,0.5
14,2786.754765,2785.005767,2785.239266,2786.754765,2808.781266,1,NaN,0,8.99999999999999,2,1,65,0.5
15,2831.084266,2829.01577,2829.37477,2831.084266,2869.185266,1,NaN,0,8.99999999999999,2,1,65,0.5
16,2878.251266,2876.493764,2876.793265,2877.700766,NaN,0,NaN,0,8.99999999999999,2,1,65,0.5
17,2901.514766,2893.211266,2894.116766,NaN,NaN,NaN,NaN,0,8.00000000000001,1,2,66,0.5
18,2940.364265,2928.210265,2928.336266,NaN,NaN,NaN,NaN,0,8.00000000000001,1,2,66,0.5
19,2995.027765,2982.496266,2982.80576,NaN,3070.616766,NaN,NaN,0,8.00000000000001,1,2,66,0.5
20,3086.172767,3073.641266,3073.942266,NaN,3407.11427,NaN,NaN,0,8.00000000000001,1,2,66,0.5
21,3473.855766,3471.135266,3471.912766,3473.802765,3483.408265,1,1.99999999999996,0.0200000000000003,8.00000000000001,1,2,66,0.5
22,3520.206766,3518.611765,3519.112766,3520.206766,3520.513766,1,NaN,0,8.99999999999999,2,1,65,0.5
23,3537.439766,3535.898766,3536.241265,3537.439766,3556.446766,0,NaN,0,8.00000000000001,1,2,66,0.5
24,3570.762266,3568.675761,3569.339266,3570.762266,3601.950266,1,NaN,0,8.99999999999999,2,1,65,0.5
25,3611.054766,3608.086269,3608.664766,3611.054766,3642.455266,1,NaN,0,8.99999999999999,2,1,65,0.5
26,3645.152766,3643.823766,3644.295265,3645.099766,3646.536266,1,1.99999999999996,0.0200000000000003,8.00000000000001,1,2,66,0.5
27,3660.635766,3648.104769,3649.790766,NaN,NaN,NaN,NaN,0,8.00000000000001,1,2,66,0.5
28,3737.941266,3725.409766,3725.939266,NaN,NaN,NaN,NaN,0,8.99999999999999,2,1,65,0.5
29,4144.688266,4135.624765,4135.949766,4144.688266,4145.749266,1,NaN,0,8.99999999999999,2,1,65,0.5
30,4196.894267,4184.362766,4185.152265,NaN,4211.102766,NaN,NaN,0,8.99999999999999,2,1,65,0.5
31,4217.125766,4216.064266,4216.306765,4217.125766,4217.229766,1,NaN,0,8.99999999999999,2,1,65,0.5
32,4226.057765,4224.895266,4225.184266,4226.004766,4234.935266,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
33,4239.007266,4237.469266,4237.543766,4239.007266,4390.087766,1,NaN,0,8.99999999999999,2,1,65,0.5
34,4401.951266,4395.522766,4397.127266,4401.951266,4410.777266,1,NaN,0,8.99999999999999,2,1,65,0.5
35,4865.315766,4858.459266,4859.283766,4865.315766,4874.220766,1,NaN,0,8.99999999999999,2,1,65,0.5
36,4890.511766,4885.471766,4886.477266,4890.459267,4941.597765,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
37,4948.388266,4946.721766,4946.766766,4948.335266,4968.322266,1,1.99999999999996,0.0200000000000003,8.00000000000001,1,2,66,0.5
38,4970.542766,4969.617766,4969.735766,4970.542766,4970.849766,1,NaN,0,8.99999999999999,2,1,65,0.5
39,4979.174265,4978.219266,4978.390766,4979.121266,4987.756266,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
40,4991.162766,4990.174768,4990.237266,4991.109768,4995.665266,1,1.99999999999996,0.0200000000000003,8.00000000000001,1,2,66,0.5
41,4998.833766,4996.945266,4996.990266,4998.781765,5021.365766,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
42,5024.432766,5022.978266,5023.036769,5024.432766,5045.198265,1,NaN,0,8.99999999999999,2,1,65,0.5
43,5056.556266,5055.208266,5055.491266,5056.503266,5061.12326,1,1.99999999999996,0.0200000000000003,8.00000000000001,1,2,66,0.5
44,5094.995268,5082.463766,5082.899765,NaN,5290.749265,NaN,NaN,0,8.99999999999999,2,1,65,0.5
45,5296.172266,5292.098266,5292.604766,5296.118766,5300.572766,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
46,5530.947766,5518.417265,5518.935265,NaN,5545.583766,NaN,NaN,0,8.99999999999999,2,1,65,0.5
47,5560.725266,5548.194265,5548.617765,NaN,NaN,NaN,NaN,0,8.99999999999999,2,1,65,0.5
48,5627.848766,5626.357266,5626.38926,5627.796266,5733.631765,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
49,5784.368266,5781.559766,5782.609765,5784.315766,5834.394268,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
50,5926.595766,5915.089766,5915.833265,NaN,NaN,NaN,NaN,0,8.00000000000001,1,2,66,0.5
51,5947.193266,5934.661266,5935.282766,NaN,NaN,NaN,NaN,0,8.99999999999999,2,1,65,0.5
52,6466.076766,6453.545266,6455.686766,NaN,7424.225766,NaN,NaN,0,8.00000000000001,1,2,66,0.5
53,7443.908766,7442.479766,7442.505765,7443.855766,7444.655765,1,1.99999999999996,0.0200000000000003,8.00000000000001,1,2,66,0.5
54,7490.460766,7477.929765,7478.616268,NaN,7529.668766,NaN,NaN,0,8.00000000000001,1,2,66,0.5
55,7555.157766,7542.872766,7543.629266,NaN,NaN,NaN,NaN,0,8.99999999999999,2,1,65,0.5
56,8704.707765,8692.757766,8692.807266,NaN,8741.383766,NaN,NaN,0,8.99999999999999,2,1,65,0.5
57,8829.930266,8817.858266,8817.930265,NaN,NaN,NaN,NaN,0,8.00000000000001,1,2,66,0.5
58,9253.247766,9241.722765,9241.935765,NaN,11016.41376,NaN,NaN,0,8.99999999999999,2,1,65,0.5
59,11028.54377,11020.282265,11020.452266,11028.491768,11131.088266,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
60,11140.037766,11134.01277,11134.167766,11139.984766,11142.597266,1,1.99999999999996,0.0200000000000003,8.00000000000001,1,2,66,0.5
61,11148.570766,11146.24577,11146.956266,11148.518265,11158.026266,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
62,11175.778766,11163.246766,11163.288266,NaN,12345.799266,NaN,NaN,0,8.00000000000001,1,2,66,0.5
63,12359.523266,12347.065266,12347.416766,NaN,13533.135766,NaN,NaN,0,8.00000000000001,1,2,66,0.5
64,13548.240267,13535.709266,13535.769768,NaN,13618.519766,NaN,NaN,0,8.00000000000001,1,2,66,0.5
65,13627.954766,13621.061766,13621.237766,13627.901766,13643.738766,1,1.99999999999996,0.0200000000000003,8.00000000000001,1,2,66,0.5
66,13646.486765,13645.320766,13645.391766,13646.486765,13701.846766,0,NaN,0,8.00000000000001,1,2,66,0.5
67,13713.571768,13711.609266,13712.647266,13713.571768,13754.132266,0,NaN,0,8.00000000000001,1,2,66,0.5
68,14964.55077,14961.722267,14962.046266,14964.55077,16085.906766,0,NaN,0,8.00000000000001,1,2,66,0.5
69,16093.083266,16087.735266,16089.511766,16093.083266,17090.392266,0,NaN,0,8.00000000000001,1,2,66,0.5
70,17369.138766,17356.608266,17356.889267,NaN,17485.935265,NaN,NaN,0,8.00000000000001,1,2,66,0.5
71,17525.823266,17522.50927,17522.920766,17525.823266,18814.984266,0,NaN,0,8.00000000000001,1,2,66,0.5
72,18824.515766,18816.946266,18817.295766,18824.462266,18877.771266,1,1.99999999999996,0.0200000000000003,8.00000000000001,1,2,66,0.5
73,18882.245266,18880.952765,18881.331766,18882.192766,20579.332266,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
74,20592.067766,20587.12327,20588.256266,20592.067766,20592.910765,0,NaN,0,8.00000000000001,1,2,66,0.5
75,21114.775266,21105.217266,21105.289769,NaN,21668.675766,NaN,NaN,0,8.99999999999999,2,1,65,0.5
76,21693.446766,21688.470766,21688.833268,21693.393766,21867.607766,1,1.99999999999996,0.0200000000000003,8.00000000000001,1,2,66,0.5
77,22514.477766,22501.946266,22502.56676,NaN,22524.811265,NaN,NaN,0,8.99999999999999,2,1,65,0.5
78,22632.907767,22630.736266,22630.95827,NaN,22703.575766,NaN,NaN,0,8.99999999999999,2,1,65,0.5
79,22710.149766,22709.053766,22709.180266,22710.149766,22732.484266,1,NaN,0,8.99999999999999,2,1,65,0.5
80,22759.524266,22746.992766,22747.509771,NaN,23580.581265,NaN,NaN,0,8.99999999999999,2,1,65,0.5
81,24198.69477,24197.176266,24197.228265,24198.642765,24200.483766,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
82,24619.258265,24616.580766,24617.073266,24619.205266,24718.244266,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
83,24723.749266,24722.662766,24723.082266,24723.696265,24724.752266,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
84,24761.99477,24749.463266,24750.154765,NaN,NaN,NaN,NaN,0,8.99999999999999,2,1,65,0.5
85,24791.42627,24778.895266,24779.893266,NaN,24871.251766,NaN,NaN,0,8.00000000000001,1,2,66,0.5
86,24892.764266,24880.232766,24880.527766,NaN,25066.193266,NaN,NaN,0,8.99999999999999,2,1,65,0.5
87,25072.34977,25071.116267,25071.545266,25072.296766,25073.255266,0,1.99999999999996,0.0200000000000003,8.99999999999999,2,1,65,0.5
88,25077.271765,25075.878266,25076.323266,25077.219266,25080.352767,1,1.99999999999996,0.0200000000000003,8.00000000000001,1,2,66,0.5
89,25087.26977,25084.601766,25086.577266,25087.26977,25827.90326,1,NaN,0,8.99999999999999,2,1,65,0.5
