trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,1239.003645,1238.214645,1238.330145,1238.951145,1242.733645,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
2,1243.758645,1243.193145,1243.321145,1243.758645,1261.975645,1,NaN,0,5.99999999999996,2,1,65,0.5
3,1264.762645,1264.139645,1264.248145,1264.714145,1270.141145,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
4,1272.038145,1271.550645,1271.673645,1272.038145,1290.587645,0,NaN,0,7.00000000000003,1,2,66,0.5
5,1292.700145,1291.889645,1292.318145,1292.700145,1319.920645,0,NaN,0,7.00000000000003,1,2,66,0.5
6,1321.026145,1320.402645,1320.452645,1321.003145,1325.879645,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
7,1329.716145,1329.186645,1329.336145,1329.716145,1340.387145,0,NaN,0,7.00000000000003,1,2,66,0.5
8,1343.048645,1342.543645,1342.668645,1343.048645,1344.219145,0,NaN,0,7.00000000000003,1,2,66,0.5
9,1350.257145,1349.324645,1349.442645,1350.257145,1390.109145,0,NaN,0,7.00000000000003,1,2,66,0.5
10,1391.860645,1391.106645,1391.46965,1391.860645,1426.513145,0,NaN,0,7.00000000000003,1,2,66,0.5
11,1428.709645,1427.944645,1428.274145,1428.709645,1435.122645,0,NaN,0,7.00000000000003,1,2,66,0.5
12,1438.877645,1438.351145,1438.447145,1438.824645,1444.840145,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
13,1449.035145,1448.184145,1448.545145,1449.035145,1451.791145,0,NaN,0,7.00000000000003,1,2,66,0.5
14,1461.048145,1460.372645,1460.458645,1461.048145,1479.975645,0,NaN,0,7.00000000000003,1,2,66,0.5
15,1482.469645,1481.555645,1482.046645,1482.469645,1485.264145,0,NaN,0,7.00000000000003,1,2,66,0.5
16,1490.848645,1490.137645,1490.428145,1490.848645,1497.733645,0,NaN,0,7.00000000000003,1,2,66,0.5
17,1503.379645,1502.025145,1502.872145,1503.326645,1516.242645,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
18,1517.508645,1516.834645,1517.112645,1517.508645,1521.480145,0,NaN,0,7.00000000000003,1,2,66,0.5
19,1538.635645,1538.028645,1538.167645,1538.583145,1555.366645,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
20,1572.235145,1571.015645,1571.069645,1572.235145,1572.769145,1,NaN,0,5.99999999999996,2,1,65,0.5
21,1587.172645,1586.329645,1586.714645,1587.120145,1592.790145,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
22,1593.862645,1593.275645,1593.457645,1593.862645,1599.757645,1,NaN,0,5.99999999999996,2,1,65,0.5
23,1602.657146,1601.584645,1602.059145,1602.603645,1608.280645,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
24,1612.747645,1611.804645,1611.891145,1612.695645,1617.350645,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
25,1618.525145,1617.795645,1617.906645,1618.472645,1637.947645,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
26,1646.175645,1645.374645,1645.709645,1646.122645,1649.407645,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
27,1650.655645,1649.906145,1650.228645,1650.655645,1659.421145,0,NaN,0,7.00000000000003,1,2,66,0.5
28,1661.988645,1661.294645,1661.555645,1661.935645,1669.215145,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
29,1670.951645,1670.386645,1670.531645,1670.951645,1681.480645,0,NaN,0,7.00000000000003,1,2,66,0.5
30,1689.614145,1688.991145,1689.210645,1689.605145,1694.689145,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
31,1696.579145,1695.988645,1696.192645,1696.579145,1702.326145,0,NaN,0,7.00000000000003,1,2,66,0.5
32,1705.396145,1704.635145,1704.911145,1705.396145,1712.070145,0,NaN,0,7.00000000000003,1,2,66,0.5
33,1713.910645,1713.232645,1713.488645,1713.910645,1731.151645,0,NaN,0,7.00000000000003,1,2,66,0.5
34,1733.003145,1732.281145,1732.544645,1733.003145,1749.295145,0,NaN,0,7.00000000000003,1,2,66,0.5
35,1750.757645,1750.118145,1750.379645,1750.757645,1751.287645,0,NaN,0,7.00000000000003,1,2,66,0.5
36,1761.555145,1760.855145,1761.147645,1761.555145,1770.824145,0,NaN,0,7.00000000000003,1,2,66,0.5
37,1773.187145,1772.419145,1772.640145,1773.134145,1776.856645,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
38,1779.066645,1778.325145,1778.703145,1779.066645,1830.311645,0,NaN,0,7.00000000000003,1,2,66,0.5
39,1831.981145,1831.110145,1831.344645,1831.928645,1835.115145,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
40,1836.439645,1835.816145,1836.004645,1836.422645,1844.024145,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
41,1846.479645,1845.826645,1846.034145,1846.479645,1851.936145,0,NaN,0,7.00000000000003,1,2,66,0.5
42,1853.164145,1852.525645,1852.721645,1853.164145,1858.929645,1,NaN,0,5.99999999999996,2,1,65,0.5
43,1860.853645,1860.206145,1860.358145,1860.853645,1869.395645,1,NaN,0,5.99999999999996,2,1,65,0.5
44,1877.192645,1876.161645,1876.707145,1877.140145,1898.618145,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
45,1900.090145,1899.197145,1899.256145,1900.037145,1921.475645,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
46,1922.755645,1922.158145,1922.409145,1922.755645,1934.545145,0,NaN,0,7.00000000000003,1,2,66,0.5
47,1940.101145,1939.371145,1939.606645,1940.101145,1949.888645,0,NaN,0,7.00000000000003,1,2,66,0.5
48,1952.943645,1951.678645,1952.191145,1952.891645,1953.848145,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
49,1958.929145,1958.101645,1958.238645,1958.876145,1963.355645,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
50,1968.691145,1968.015145,1968.182145,1968.638145,1979.094645,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
51,1980.245145,1979.622145,1979.756645,1980.219645,2012.543645,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
52,2013.744645,2013.017645,2013.282645,2013.692145,2037.118645,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
53,2038.308145,2037.605145,2037.683645,2038.255645,2046.69765,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
54,2047.739145,2047.182145,2047.379145,2047.739145,2066.352645,0,NaN,0,7.00000000000003,1,2,66,0.5
55,2067.502645,2066.807645,2066.983645,2067.450145,2070.285145,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
56,2071.496145,2070.780645,2071.073645,2071.496145,2078.303645,1,NaN,0,5.99999999999996,2,1,65,0.5
57,2079.325645,2078.702645,2078.922645,2079.317145,2085.314145,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
58,2086.572645,2085.828145,2086.118145,2086.520645,2095.557145,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
59,2096.520145,2095.930645,2096.002145,2096.467645,2137.331145,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
60,2138.400645,2137.829145,2138.018645,2138.400645,2145.461645,0,NaN,0,7.00000000000003,1,2,66,0.5
61,2146.537145,2145.832645,2146.109645,2146.484645,2149.807645,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
62,2151.040645,2150.416645,2150.590645,2151.026145,2161.560145,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
63,2163.237145,2162.645145,2162.866645,2163.237145,2169.647645,0,NaN,0,7.00000000000003,1,2,66,0.5
64,2170.991645,2170.317645,2170.574145,2170.991645,2187.892145,0,NaN,0,7.00000000000003,1,2,66,0.5
65,2193.571645,2192.824645,2193.122145,2193.571645,2202.659645,0,NaN,0,7.00000000000003,1,2,66,0.5
66,2204.229145,2203.545145,2203.777645,2204.229145,2241.383645,0,NaN,0,7.00000000000003,1,2,66,0.5
67,2243.736145,2242.992145,2243.130645,2243.736145,2248.885645,1,NaN,0,5.99999999999996,2,1,65,0.5
68,2250.300645,2249.533145,2249.827145,2250.247645,2263.106145,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
69,2264.567145,2263.716645,2264.096145,2264.567145,2275.517645,0,NaN,0,7.00000000000003,1,2,66,0.5
70,2277.256645,2276.070645,2276.716645,2277.204145,2282.930645,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
71,2285.788645,2285.106145,2285.398645,2285.788645,2290.152145,0,NaN,0,7.00000000000003,1,2,66,0.5
72,2292.727645,2291.743645,2292.316645,2292.727645,2292.931645,0,NaN,0,7.00000000000003,1,2,66,0.5
73,2317.749145,2316.994645,2317.244645,2317.749145,2331.814145,0,NaN,0,7.00000000000003,1,2,66,0.5
74,2333.047645,2332.217645,2332.511145,2332.994645,2345.699645,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
75,2346.970145,2346.179645,2346.539145,2346.917645,2367.559645,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
76,2371.410145,2370.501145,2370.551645,2371.357145,2377.384145,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
77,2379.310645,2378.492145,2378.757145,2379.257645,2382.465145,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
78,2384.028145,2383.241645,2383.462645,2383.975145,2407.114645,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
79,2411.283145,2410.567645,2410.797645,2411.283145,2433.758145,0,NaN,0,7.00000000000003,1,2,66,0.5
80,2435.680145,2434.927645,2435.127645,2435.680145,2445.471645,0,NaN,0,7.00000000000003,1,2,66,0.5
81,2450.232145,2449.581645,2449.786645,2450.232145,2457.695145,0,NaN,0,7.00000000000003,1,2,66,0.5
82,2458.855145,2458.196145,2458.447145,2458.855145,2461.625145,0,NaN,0,7.00000000000003,1,2,66,0.5
83,2473.677145,2472.925645,2473.133645,2473.624145,2484.255645,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
84,2485.395145,2484.844145,2484.999645,2485.395145,2495.384645,0,NaN,0,7.00000000000003,1,2,66,0.5
