trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,901.629521,900.282021,901.140521,901.576521,906.659021,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
2,909.108521,908.252021,908.610521,909.108521,909.601521,0,NaN,0,7.00000000000003,1,2,66,0.5
3,915.482021,914.900021,915.117021,915.482021,925.112521,1,NaN,0,5.99999999999996,2,1,65,0.5
4,927.049521,926.279521,926.605021,926.997021,953.227021,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
5,955.028521,954.354521,954.525521,954.975521,971.544021,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
6,973.544021,972.836022,973.084521,973.491021,986.837021,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
7,987.767021,987.190521,987.292021,987.714021,993.383521,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
8,995.433021,994.677521,994.963521,995.381021,996.176021,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
9,997.747521,997.160021,997.324523,997.694521,1033.690521,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
10,1035.393521,1034.885021,1034.915021,1035.393521,1046.858021,0,NaN,0,7.00000000000003,1,2,66,0.5
11,1048.606521,1047.992521,1048.133521,1048.554021,1071.180021,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
12,1072.412521,1071.813021,1072.057021,1072.412521,1076.767521,1,NaN,0,5.99999999999996,2,1,65,0.5
13,1084.056521,1083.314021,1083.634521,1084.056521,1094.806021,1,NaN,0,5.99999999999996,2,1,65,0.5
14,1095.777021,1095.284021,1095.425021,1095.777021,1104.437521,1,NaN,0,5.99999999999996,2,1,65,0.5
15,1105.955021,1105.331021,1105.518521,1105.906021,1125.269521,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
16,1127.198021,1126.605521,1126.645021,1127.145521,1132.552022,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
17,1133.819521,1133.219021,1133.400021,1133.819521,1141.209021,1,NaN,0,5.99999999999996,2,1,65,0.5
18,1142.327521,1141.721021,1141.925521,1142.274521,1169.135021,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
19,1171.854521,1171.180021,1171.229021,1171.854521,1248.614521,0,NaN,0,7.00000000000003,1,2,66,0.5
20,1249.843521,1249.275021,1249.470021,1249.843521,1265.907021,1,NaN,0,5.99999999999996,2,1,65,0.5
21,1267.929021,1267.380022,1267.553521,1267.929021,1280.175021,1,NaN,0,5.99999999999996,2,1,65,0.5
22,1287.819021,1285.461521,1285.562021,1287.766521,1290.457021,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
23,1291.819521,1291.234521,1291.399021,1291.819521,1292.275021,0,NaN,0,7.00000000000003,1,2,66,0.5
24,1303.044021,1301.984021,1302.202021,1302.991521,1306.732021,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
25,1311.072021,1310.330022,1310.565521,1311.019521,1311.629521,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
26,1315.005521,1313.776021,1314.090021,1314.953021,1335.337021,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
27,1336.662521,1336.103521,1336.195021,1336.610521,1347.941521,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
28,1351.890021,1351.251021,1351.341021,1351.890021,1384.770021,1,NaN,0,5.99999999999996,2,1,65,0.5
29,1385.903521,1385.355521,1385.519521,1385.903521,1389.941521,1,NaN,0,5.99999999999996,2,1,65,0.5
30,1393.272521,1392.481021,1392.809021,1393.219521,1395.007021,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
31,1396.173521,1395.570521,1395.740521,1396.121021,1400.586521,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
32,1403.040021,1402.283021,1402.528021,1402.987021,1403.946021,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
33,1405.002521,1404.488521,1404.640521,1405.002521,1410.205521,1,NaN,0,5.99999999999996,2,1,65,0.5
34,1432.381021,1431.659521,1431.893521,1432.381021,1436.452021,0,NaN,0,7.00000000000003,1,2,66,0.5
35,1438.872021,1438.295021,1438.486521,1438.872021,1447.899022,1,NaN,0,5.99999999999996,2,1,65,0.5
36,1449.407021,1448.540521,1448.659521,1449.354521,1452.764521,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
37,1454.560521,1453.863021,1454.156021,1454.560521,1471.768021,0,NaN,0,7.00000000000003,1,2,66,0.5
