trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,2368.245372,2367.709213,2367.752207,2368.243044,2393.991935,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,6,66,0.5
2,2395.536597,2394.3891,2394.785272,2395.484269,2407.979385,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,5,65,0.5
3,2408.984715,2408.363717,2408.422045,2408.984715,2414.78002,1,NaN,0,5.99999999999996,2,5,65,0.5
4,2416.235519,2415.331017,2415.489022,2416.235519,2422.598154,0,NaN,0,7.00000000000003,1,6,66,0.5
5,2424.735646,2424.006982,2424.152815,2424.735646,2438.58059,0,NaN,0,7.00000000000003,1,6,66,0.5
6,2443.903903,2443.371238,2443.483071,2443.862569,2454.62086,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,5,65,0.5
7,2456.709852,2455.924027,2456.098026,2456.608518,2474.980778,1,NaN,0.00999999999999943,7.00000000000003,0,6,66,0.5
8,2476.203107,2475.421616,2475.689276,2476.203107,2501.067346,0,NaN,0,7.00000000000003,1,6,66,0.5
9,2503.185671,2502.267669,2502.605674,2503.185671,2508.244318,0,NaN,0,7.00000000000003,1,6,66,0.5
10,2511.294633,2510.423476,2510.728808,2511.294633,2518.791609,0,NaN,0,7.00000000000003,1,6,66,0.5
11,2520.114264,2519.228602,2519.382935,2520.114264,2524.990578,0,NaN,0,7.00000000000003,1,6,66,0.5
12,2526.879071,2525.624409,2526.206407,2526.876904,2537.705361,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,5,65,0.5
13,2539.818853,2539.055022,2539.315355,2539.818853,2557.777953,0,NaN,0,7.00000000000003,1,6,66,0.5
14,2560.41177,2559.630773,2559.886105,2560.41177,2567.726413,0,NaN,0,7.00000000000003,1,6,66,0.5
15,2569.733066,2568.827069,2569.124735,2569.733066,2586.252506,0,NaN,0,7.00000000000003,1,6,66,0.5
16,2587.911994,2586.696331,2587.269668,2587.859666,2600.991113,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,5,65,0.5
17,2603.199932,2602.255108,2602.553101,2603.199932,2608.976576,0,NaN,0,7.00000000000003,1,6,66,0.5
18,2610.103905,2609.328913,2609.581074,2610.103905,2619.324201,0,NaN,0,7.00000000000003,1,6,66,0.5
19,2625.869514,2624.718185,2625.177844,2625.817175,2632.23765,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,5,65,0.5
20,2633.752816,2632.806486,2633.166979,2633.700643,2644.767266,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,6,66,0.5
21,2646.643598,2645.629102,2645.891262,2646.591258,2652.562234,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,6,66,0.5
22,2655.325557,2653.348898,2653.830396,2655.323229,2671.190333,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,5,65,0.5
23,2673.053986,2671.999663,2672.325656,2673.053986,2677.199636,0,NaN,0,7.00000000000003,1,6,66,0.5
