trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,168.428617,161.480617,161.591617,168.428617,186.474617,1,NaN,0,5.99999999999996,2,1,65,0.5
2,190.403617,189.079117,189.560617,190.351117,194.025617,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
3,198.050617,197.289617,197.410117,198.050617,206.502117,1,NaN,0,5.99999999999996,2,1,65,0.5
4,217.826617,216.940117,217.034117,217.826617,234.695617,0,NaN,0,7.00000000000003,1,2,66,0.5
5,239.060117,238.037617,238.091617,239.060117,244.701617,1,NaN,0,5.99999999999996,2,1,65,0.5
6,247.119117,246.342117,246.402617,247.066617,249.757617,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
7,254.729117,253.470117,254.158617,254.729117,261.340117,0,NaN,0,7.00000000000003,1,2,66,0.5
8,264.180617,263.338617,263.737117,264.180617,290.910617,0,NaN,0,7.00000000000003,0,2,66,0.5
9,306.909117,305.789617,306.307117,306.909117,316.741617,0,NaN,0,7.00000000000003,0,2,66,0.5
10,323.832117,322.889617,323.279117,323.779117,338.863617,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
11,347.250617,345.375617,345.573117,347.197617,352.775117,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
12,355.407617,353.858117,354.858117,355.407617,356.434617,0,NaN,0,7.00000000000003,1,2,66,0.5
13,376.831117,376.206617,376.292617,376.831117,405.307617,1,NaN,0,5.99999999999996,2,1,65,0.5
14,413.974117,412.959117,413.369617,413.974117,421.264617,0,NaN,0,7.00000000000003,1,2,66,0.5
15,424.979617,423.495117,424.267617,424.926617,439.514617,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
16,442.939117,441.463117,441.524617,442.937117,458.045617,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
17,459.275117,458.494617,458.695617,459.222617,464.510617,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
18,467.393617,466.499117,466.754117,467.392617,478.999617,1,NaN,0.00999999999999943,7.00000000000003,0,2,66,0.5
19,480.298617,479.479617,479.674617,480.296117,486.523117,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
20,488.190617,487.122617,487.322617,488.188617,491.788117,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
21,494.333617,492.976117,493.055117,494.333617,520.428617,1,NaN,0,5.99999999999996,2,1,65,0.5
22,558.154617,557.271117,557.541617,558.102617,563.093117,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
23,564.255617,563.654117,563.679617,564.255617,633.074117,1,NaN,0,5.99999999999996,2,1,65,0.5
24,634.001617,633.473117,633.591117,633.948617,638.283117,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
25,642.798117,641.919617,641.956617,642.798117,646.524617,1,NaN,0,5.99999999999996,2,1,65,0.5
26,650.490617,649.532117,649.891617,650.488617,654.951617,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
27,656.085117,655.371617,655.534117,656.032617,659.789117,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
28,661.146117,660.618617,660.677617,661.146117,668.617617,1,NaN,0,5.99999999999996,2,1,65,0.5
29,673.713117,672.898117,673.180617,673.713117,678.245617,1,NaN,0,5.99999999999996,2,1,65,0.5
30,680.444617,679.535617,679.863117,680.444617,718.976617,1,NaN,0,5.99999999999996,2,1,65,0.5
31,727.293617,726.672617,726.779617,727.293617,734.010617,0,NaN,0,7.00000000000003,1,2,66,0.5
32,738.638617,738.007617,738.149617,738.638617,742.222617,0,NaN,0,7.00000000000003,1,2,66,0.5
33,748.752117,748.038117,748.225117,748.752117,752.672117,0,NaN,0,7.00000000000003,1,2,66,0.5
34,756.596617,755.321117,755.626617,756.596617,759.838117,0,NaN,0,7.00000000000003,1,2,66,0.5
35,764.925117,763.726117,764.264617,764.925117,778.083617,1,NaN,0,5.99999999999996,2,1,65,0.5
36,780.276617,779.358117,779.560617,780.274117,791.013117,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
37,794.371117,793.650117,793.878117,794.371117,802.280117,0,NaN,0,7.00000000000003,1,2,66,0.5
38,804.693117,803.578617,804.246117,804.693117,807.483617,1,NaN,0,5.99999999999996,2,1,65,0.5
39,820.026617,818.582117,818.743617,819.974117,941.738117,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
40,946.695617,945.710617,945.952617,946.694617,955.089117,0,NaN,0.00999999999999943,5.99999999999996,0,1,65,0.5
41,956.302117,955.534117,955.776617,956.302117,957.254117,0,NaN,0,7.00000000000003,1,2,66,0.5
42,965.692617,964.675117,964.755117,965.639617,975.572617,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
43,977.381117,976.358617,976.571617,977.381117,997.160117,1,NaN,0,5.99999999999996,0,1,65,0.5
44,999.030117,998.197617,998.518617,999.027617,1025.234117,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
45,1029.551117,1028.643117,1028.947617,1029.498617,1036.826617,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
46,1038.023117,1037.439617,1037.455117,1038.023117,1042.291617,0,NaN,0,7.00000000000003,1,2,66,0.5
47,1044.858117,1044.166117,1044.347617,1044.858117,1062.836117,0,NaN,0,7.00000000000003,1,2,66,0.5
48,1065.202117,1064.425617,1064.509117,1065.202117,1080.339117,1,NaN,0,5.99999999999996,0,1,65,0.5
49,1081.565617,1080.994117,1081.166617,1081.565617,1111.537617,0,NaN,0,7.00000000000003,1,2,66,0.5
50,1116.432117,1115.643617,1115.809117,1116.379617,1123.365617,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
51,1124.967617,1123.957617,1124.032617,1124.915117,1134.776117,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
52,1137.300117,1135.803617,1136.264117,1137.198617,1143.918617,0,NaN,0.00999999999999943,5.99999999999996,0,1,65,0.5
53,1147.073617,1145.906117,1146.544617,1147.073617,1153.755617,1,NaN,0,5.99999999999996,2,1,65,0.5
54,1157.570617,1156.587117,1156.980117,1157.570617,1162.342617,1,NaN,0,5.99999999999996,2,1,65,0.5
55,1167.640117,1166.482117,1166.865117,1167.588117,1169.845617,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
56,1172.198617,1171.390117,1171.635617,1172.198617,1177.170117,1,NaN,0,5.99999999999996,2,1,65,0.5
57,1180.614617,1179.152117,1179.779617,1180.614617,1187.862117,0,NaN,0,7.00000000000003,1,2,66,0.5
58,1190.270117,1189.279617,1189.683117,1190.217617,1193.344617,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
59,1195.006117,1193.882617,1194.040617,1195.006117,1195.857117,1,NaN,0,5.99999999999996,0,1,65,0.5
60,1226.680117,1225.588117,1225.785617,1226.677617,1236.524117,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
61,1238.049617,1237.080617,1237.111617,1238.048617,1251.449117,0,NaN,0.00999999999999943,5.99999999999996,0,1,65,0.5
62,1259.424117,1258.836617,1258.888617,1259.424117,1265.250117,0,NaN,0,7.00000000000003,1,2,66,0.5
63,1269.323117,1268.403117,1268.431117,1269.321617,1272.004617,0,NaN,0.00999999999999943,5.99999999999996,0,1,65,0.5
64,1277.582617,1276.994117,1277.103117,1277.582617,1310.760617,0,NaN,0,7.00000000000003,1,2,66,0.5
65,1320.836117,1315.232117,1315.276117,1320.783117,1326.368117,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
66,1328.022117,1327.248617,1327.419117,1328.022117,1337.095117,0,NaN,0,7.00000000000003,1,2,66,0.5
67,1338.403117,1337.705617,1337.903617,1338.403117,1342.355117,0,NaN,0,7.00000000000003,1,2,66,0.5
68,1346.613617,1345.598617,1345.771617,1346.613617,1346.776617,0,NaN,0,7.00000000000003,1,2,66,0.5
69,1357.773117,1356.686617,1356.917617,1357.773117,1376.481617,0,NaN,0,7.00000000000003,1,2,66,0.5
70,1405.513617,1404.078617,1404.148617,1405.513617,1416.144117,0,NaN,0,7.00000000000003,1,2,66,0.5
71,1420.404117,1419.462117,1419.594617,1420.401617,1438.646117,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
72,1444.110117,1443.473617,1443.505617,1444.110117,1456.022617,0,NaN,0,7.00000000000003,1,2,66,0.5
73,1457.983617,1456.412117,1457.370117,1457.983617,1464.352117,0,NaN,0,7.00000000000003,1,2,66,0.5
74,1466.397617,1465.540617,1465.847117,1466.396117,1470.315617,0,NaN,0.00999999999999943,5.99999999999996,0,1,65,0.5
75,1474.547617,1473.564117,1473.991117,1474.495117,1479.572617,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
76,1481.541617,1480.604617,1480.717117,1481.488617,1489.627617,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
77,1491.058117,1490.451617,1490.638617,1491.058117,1584.025617,0,NaN,0,7.00000000000003,1,2,66,0.5
78,1592.317117,1591.494617,1591.515617,1592.317117,1598.978117,0,NaN,0,7.00000000000003,1,2,66,0.5
79,1603.136117,1602.617617,1602.683117,1603.136117,1607.570617,0,NaN,0,7.00000000000003,1,2,66,0.5
80,1611.551117,1610.638117,1610.979617,1611.551117,1619.424617,0,NaN,0,7.00000000000003,1,2,66,0.5
81,1620.962117,1620.195617,1620.382117,1620.959617,1626.459117,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
82,1627.792117,1627.101117,1627.165617,1627.739617,1632.814117,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
83,1634.787117,1633.419117,1634.199117,1634.787117,1653.998117,0,NaN,0,7.00000000000003,1,2,66,0.5
84,1654.986617,1654.364117,1654.532117,1654.964617,1660.639117,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
85,1661.937117,1661.202617,1661.297617,1661.934617,1666.716117,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
86,1668.453617,1667.837617,1667.908617,1668.453617,1681.190617,1,NaN,0,5.99999999999996,2,1,65,0.5
87,1683.440617,1682.414617,1682.626617,1683.438117,1689.814117,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
88,1691.242117,1690.237617,1690.391117,1691.242117,1697.381117,0,NaN,0,7.00000000000003,1,2,66,0.5
89,1698.824617,1697.929117,1698.156617,1698.822117,1702.059117,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
90,1703.449117,1702.833117,1702.866117,1703.446617,1708.861617,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
91,1710.422117,1709.654617,1709.778617,1710.422117,1715.944117,0,NaN,0,7.00000000000003,1,2,66,0.5
92,1717.359617,1716.613617,1716.800117,1717.357117,1723.657617,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
93,1725.198117,1724.415617,1724.625617,1725.198117,1734.829617,0,NaN,0,7.00000000000003,1,2,66,0.5
94,1744.128617,1743.198617,1743.293617,1744.128617,1747.937617,0,NaN,0,7.00000000000003,1,2,66,0.5
95,1751.869617,1751.019117,1751.248117,1751.817117,1757.366117,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
96,1777.866617,1777.116617,1777.192617,1777.864117,1782.744617,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
97,1784.074117,1783.255617,1783.491617,1784.074117,1792.685117,0,NaN,0,7.00000000000003,1,2,66,0.5
98,1794.055617,1793.130117,1793.538617,1794.002617,1801.983117,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
99,1803.579617,1802.460617,1802.597617,1803.577117,1808.691617,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
100,1810.597617,1809.905617,1809.916617,1810.545117,1819.136617,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
101,1820.342117,1819.695617,1819.719617,1820.342117,1825.917617,0,NaN,0,7.00000000000003,1,2,66,0.5
102,1827.111117,1826.313617,1826.446617,1827.109117,1835.457617,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
103,1837.075617,1836.050117,1836.301617,1837.073117,1840.647617,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
104,1842.948617,1841.786117,1841.844617,1842.896117,1850.379617,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
105,1851.689117,1850.864617,1851.170617,1851.689117,1860.073117,0,NaN,0,7.00000000000003,1,2,66,0.5
106,1861.365117,1860.514617,1860.627117,1861.312117,1867.597117,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
