trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,185.937638,184.476138,185.500638,185.937638,1027.513138,0,NaN,0,7.00000000000003,1,2,66,0.5
2,1028.633638,1028.041638,1028.102638,1028.633638,1034.550638,1,NaN,0,5.99999999999996,2,1,65,0.5
3,1035.792138,1035.282138,1035.390638,1035.729138,1041.828138,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
4,1042.684638,1042.243138,1042.328638,1042.684638,1052.589638,0,NaN,0,7.00000000000003,1,2,66,0.5
5,1057.068138,1056.589138,1056.685638,1057.068138,1067.007638,0,NaN,0,7.00000000000003,1,2,66,0.5
6,1069.233638,1068.178638,1068.752138,1069.173638,1081.266138,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
7,1082.955138,1082.423138,1082.450638,1082.955138,1091.372138,0,NaN,0,7.00000000000003,1,2,66,0.5
8,1092.368138,1091.890638,1091.990638,1092.368138,1102.824138,0,NaN,0,7.00000000000003,1,2,66,0.5
9,1103.923138,1103.254138,1103.574138,1103.923138,1107.510138,0,NaN,0,7.00000000000003,1,2,66,0.5
10,1110.006638,1109.344638,1109.633138,1110.006638,1116.232138,0,NaN,0,7.00000000000003,1,2,66,0.5
11,1127.148138,1126.183138,1126.507638,1127.055138,1131.198638,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
12,1132.622138,1132.108138,1132.208138,1132.622138,1139.795638,0,NaN,0,7.00000000000003,1,2,66,0.5
13,1140.899638,1140.275638,1140.402638,1140.827138,1142.995138,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
14,1146.177138,1145.003138,1145.562638,1146.133638,1150.032138,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
15,1151.760638,1150.917138,1151.167138,1151.633638,1159.306638,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
16,1160.644638,1159.783638,1160.022638,1160.642138,1162.912138,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
17,1164.685638,1163.775138,1164.080138,1164.600638,1165.966638,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
18,1167.531138,1166.745638,1167.024638,1167.455638,1169.953138,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
19,1171.357138,1170.607638,1170.906138,1171.357138,1171.926638,1,NaN,0,5.99999999999996,2,1,65,0.5
20,1179.235138,1178.412638,1178.765138,1179.235138,1187.662138,1,NaN,0,5.99999999999996,2,1,65,0.5
21,1188.722138,1188.099638,1188.166138,1188.592638,1193.759138,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
22,1195.094638,1194.225638,1194.579638,1195.094638,1197.845638,0,NaN,0,7.00000000000003,1,2,66,0.5
23,1202.693138,1201.655138,1201.979638,1202.682638,1206.230138,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
24,1207.697138,1206.828138,1207.057638,1207.586638,1213.443638,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
25,1214.679138,1214.055638,1214.235638,1214.679138,1251.721638,0,NaN,0,7.00000000000003,1,2,66,0.5
26,1253.175638,1252.170138,1252.503638,1253.175638,1259.278138,0,NaN,0,7.00000000000003,1,2,66,0.5
27,1261.015638,1259.826638,1260.469638,1261.015638,1263.311139,0,NaN,0,7.00000000000003,1,2,66,0.5
28,1277.176638,1276.393138,1276.506638,1277.037638,1280.176638,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
29,1281.527638,1280.79214,1281.045638,1281.527638,1289.467138,0,NaN,0,7.00000000000003,1,2,66,0.5
30,1291.939638,1290.211638,1290.640138,1291.937138,1294.803638,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
31,1296.283638,1295.328638,1295.619638,1296.187138,1303.448638,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
32,1307.421138,1306.590638,1306.850138,1307.421138,1312.642138,0,NaN,0,7.00000000000003,1,2,66,0.5
33,1315.242638,1314.259638,1314.539138,1315.242638,1318.894638,0,NaN,0,7.00000000000003,1,2,66,0.5
34,1322.649638,1321.722138,1322.031638,1322.649638,1331.243638,0,NaN,0,7.00000000000003,1,2,66,0.5
35,1337.789138,1336.355638,1336.789638,1337.645638,1343.239638,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
