trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,723.707241,722.632241,723.178741,723.707241,749.820241,0,NaN,0,7.00000000000003,1,2,66,0.5
2,755.813241,754.912241,755.289241,755.760241,771.259241,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
3,772.362241,771.758241,771.877741,772.362241,776.861741,1,NaN,0,5.99999999999996,2,1,65,0.5
4,778.652741,777.996741,778.231741,778.652741,787.735741,0,NaN,0,7.00000000000003,1,2,66,0.5
5,792.458741,789.563241,791.802741,792.405741,807.275241,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
6,809.023741,808.252741,808.494241,808.971241,848.956241,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
7,851.635241,850.695241,851.142241,851.635241,858.726241,0,NaN,0,7.00000000000003,1,2,66,0.5
8,863.072741,860.162241,862.344241,863.020241,869.251741,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
9,871.173241,870.129741,870.566741,871.173241,904.553741,0,NaN,0,7.00000000000003,1,2,66,0.5
10,906.438741,905.580741,905.975241,906.438741,932.190741,0,NaN,0,7.00000000000003,1,2,66,0.5
11,935.311741,933.835241,934.839241,935.311741,940.716241,0,NaN,0,7.00000000000003,1,2,66,0.5
12,954.947741,942.326741,939.657741,NaN,NaN,NaN,NaN,0,5.99999999999996,2,1,65,0.5
13,973.647241,969.296241,971.247741,NaN,983.249741,NaN,NaN,0,5.99999999999996,2,1,65,0.5
14,992.947241,983.844741,986.234741,992.947241,992.992241,1,NaN,0,5.99999999999996,2,1,65,0.5
15,1003.261741,1001.147741,1002.584241,1003.261741,1008.519741,0,NaN,0,7.00000000000003,1,2,66,0.5
16,1023.608241,1010.986741,1007.395741,NaN,1062.185741,NaN,NaN,0,5.99999999999996,2,1,65,0.5
17,1075.927241,1063.305741,1066.363741,NaN,1089.879741,NaN,NaN,0,5.99999999999996,2,1,65,0.5
18,1103.366741,1090.746241,1091.336741,NaN,1116.665241,NaN,NaN,0,7.00000000000003,1,2,66,0.5
19,1125.541741,1124.700241,1125.066241,1125.541741,1132.859741,1,NaN,0,5.99999999999996,2,1,65,0.5
20,1153.725741,1152.639741,1152.910241,1153.673241,1169.011241,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
21,1180.570741,1170.383241,1171.251741,1180.517741,1190.974241,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
22,1203.148741,1200.645741,1200.963241,1203.148741,1224.108241,1,NaN,0,5.99999999999996,2,1,65,0.5
23,1225.986241,1224.896741,1225.169241,1225.986241,1233.774741,0,NaN,0,7.00000000000003,1,2,66,0.5
24,1235.515241,1234.451241,1234.658741,1235.515241,1265.000241,0,NaN,0,7.00000000000003,1,2,66,0.5
25,1266.932741,1266.077241,1266.332741,1266.879241,1286.358241,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
26,1287.589741,1286.935241,1287.169241,1287.589741,1294.847741,0,NaN,0,7.00000000000003,1,2,66,0.5
27,1308.114741,1295.602741,1295.860241,1308.062241,1332.912741,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
28,1334.636241,1333.692741,1333.995741,1334.583241,1347.474241,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
29,1349.424241,1348.560241,1348.750741,1349.371741,1364.143241,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
30,1366.272241,1365.306741,1365.539741,1366.219741,1377.517741,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
31,1379.843241,1379.176741,1379.360241,1379.843241,1385.090241,0,NaN,0,7.00000000000003,1,2,66,0.5
32,1386.353741,1385.687741,1385.890741,1386.353741,1390.543241,0,NaN,0,7.00000000000003,1,2,66,0.5
33,1393.372741,1391.981241,1392.675741,1393.320241,1399.558241,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
34,1400.921241,1400.348741,1400.480241,1400.921241,1406.768741,0,NaN,0,7.00000000000003,1,2,66,0.5
35,1408.185241,1407.460241,1407.665741,1408.185241,1426.063241,0,NaN,0,7.00000000000003,1,2,66,0.5
36,1428.843241,1427.831741,1428.116741,1428.790741,1440.834741,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
37,1442.248741,1441.402241,1441.694741,1442.248741,1447.274241,0,NaN,0,7.00000000000003,1,2,66,0.5
38,1449.128241,1447.857241,1448.181741,1449.074741,1456.956741,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
39,1458.902241,1457.967241,1458.339241,1458.849241,1464.916741,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
40,1466.716741,1465.837241,1466.093741,1466.664241,1473.611741,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
41,1475.408741,1474.524241,1474.820741,1475.355741,1479.840741,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
42,1481.422241,1480.733741,1480.953241,1481.369741,1487.821241,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
43,1489.321741,1488.606741,1488.801741,1489.321741,1496.759241,1,NaN,0,5.99999999999996,2,1,65,0.5
44,1498.339741,1497.720241,1497.869241,1498.339741,1505.264741,0,NaN,0,7.00000000000003,1,2,66,0.5
45,1506.657241,1505.834741,1506.150241,1506.657241,1514.895741,0,NaN,0,7.00000000000003,1,2,66,0.5
46,1521.208741,1519.731241,1520.656741,1521.208741,1526.803741,1,NaN,0,5.99999999999996,2,1,65,0.5
47,1528.401741,1527.645741,1527.867241,1528.401741,1533.694741,0,NaN,0,7.00000000000003,1,2,66,0.5
48,1536.019241,1534.979241,1535.561741,1536.019241,1543.799741,1,NaN,0,5.99999999999996,2,1,65,0.5
49,1552.435241,1551.404241,1551.928241,1552.435241,1599.380241,1,NaN,0,5.99999999999996,2,1,65,0.5
50,1601.891741,1599.952241,1600.387741,1601.891741,1608.761741,1,NaN,0,5.99999999999996,2,1,65,0.5
51,1611.835741,1609.927741,1611.300241,1611.783241,1618.427241,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
52,1620.453241,1619.570241,1619.921241,1620.400741,1639.930741,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
53,1642.576241,1641.690741,1642.029241,1642.522741,1667.392241,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
54,1669.890241,1668.952741,1669.408241,1669.890241,1676.924241,1,NaN,0,5.99999999999996,2,1,65,0.5
55,1685.594241,1684.799241,1685.077241,1685.594241,1694.201241,1,NaN,0,5.99999999999996,2,1,65,0.5
56,1695.966241,1695.216241,1695.508241,1695.913741,1714.069741,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
