trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,2088.70288,2088.118387,2088.213054,2088.650552,2092.682197,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
2,2103.828325,2094.375862,2094.99586,2103.775986,2121.74108,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
3,2125.0719,2124.026077,2124.553736,2125.0719,2131.377214,0,NaN,0,7.00000000000003,1,2,66,0.5
4,2137.459851,2137.006519,2137.089186,2137.459851,2142.888329,0,NaN,0,7.00000000000003,1,2,66,0.5
5,2144.680989,2144.072992,2144.206663,2144.628661,2167.685236,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
6,2172.166713,2171.154389,2171.237555,2172.114379,2175.922698,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
7,2178.075022,2177.105359,2177.58853,2178.075022,2199.518942,0,NaN,0,7.00000000000003,1,2,66,0.5
8,2201.039769,2200.255766,2200.416933,2201.039769,2206.188409,0,NaN,0,7.00000000000003,1,2,66,0.5
9,2219.499862,2206.87924,2207.173745,NaN,2227.205165,NaN,NaN,0,7.00000000000003,1,2,66,0.5
10,2228.302321,2227.743996,2227.883156,2228.302321,2229.694316,0,NaN,0,7.00000000000003,1,2,66,0.5
11,2235.705625,2234.886961,2235.120627,2235.653297,2243.450261,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
12,2244.475262,2243.852759,2244.068264,2244.44509,2300.556371,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
13,2302.530863,2301.995193,2302.058526,2302.478524,2313.787979,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
14,2315.201813,2314.434482,2314.624148,2315.14964,2319.29229,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
15,2320.370453,2319.725794,2319.858621,2320.370453,2328.808585,0,NaN,0,7.00000000000003,1,2,66,0.5
16,2329.718921,2329.205923,2329.339256,2329.718921,2337.116719,0,NaN,0,7.00000000000003,1,2,66,0.5
