trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,1508.491636,1508.09697,1508.136303,1508.438303,1510.507634,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
2,1516.290295,1515.806962,1515.942296,1516.290295,1520.814291,1,NaN,0,5.99999999999996,2,1,65,0.5
3,1522.500956,1521.91229,1522.123623,1522.500956,1525.514953,0,NaN,0,7.00000000000003,1,2,66,0.5
4,1533.486945,1532.913612,1533.029612,1533.433611,1542.044269,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
5,1543.200935,1542.713602,1542.860935,1543.200935,1556.223589,0,NaN,0,7.00000000000003,1,2,66,0.5
6,1557.949587,1557.101588,1557.482254,1557.949587,1600.456211,0,NaN,0,7.00000000000003,1,2,66,0.5
7,1602.977542,1601.56821,1601.991543,1602.977542,1616.835528,1,NaN,0,5.99999999999996,2,1,65,0.5
8,1618.145527,1617.178194,1617.386194,1618.145527,1618.281527,1,NaN,0,5.99999999999996,2,1,65,0.5
9,1634.512844,1633.502178,1633.761511,1634.45951,1647.294164,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
10,1648.900163,1648.13483,1648.36483,1648.900163,1652.915492,1,NaN,0,5.99999999999996,2,1,65,0.5
11,1655.204156,1654.56349,1654.76149,1655.204156,1663.388148,1,NaN,0,5.99999999999996,2,1,65,0.5
12,1664.52748,1663.827481,1663.993481,1664.474147,1675.20747,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
13,1676.369468,1675.711469,1675.874802,1676.369468,1684.49346,1,NaN,0,5.99999999999996,2,1,65,0.5
14,1686.289459,1685.503459,1685.740792,1686.236125,1695.559449,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
15,1698.077447,1697.156781,1697.368781,1698.077447,1721.89609,1,NaN,0,5.99999999999996,2,1,65,0.5
16,1722.880755,1722.341422,1722.404756,1722.880755,1731.04008,0,NaN,0,7.00000000000003,1,2,66,0.5
17,1733.494078,1731.916746,1732.241413,1733.494078,1737.094741,0,NaN,0,7.00000000000003,1,2,66,0.5
18,1741.84607,1741.15007,1741.35407,1741.84607,1785.784026,1,NaN,0,5.99999999999996,2,1,65,0.5
19,1810.932001,1808.522003,1808.831336,1810.932001,1817.71266,1,NaN,0,5.99999999999996,2,1,65,0.5
20,1819.082659,1818.305326,1818.525993,1819.029326,1821.88599,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
21,1823.207322,1822.500656,1822.679989,1823.207322,1830.111315,1,NaN,0,5.99999999999996,2,1,65,0.5
22,1832.845312,1832.017313,1832.222646,1832.791979,1868.839276,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
23,1872.975272,1870.782607,1871.15994,1872.975272,1879.982598,0,NaN,0,7.00000000000003,1,2,66,0.5
24,1881.42193,1880.562598,1880.796597,1881.419263,1883.789928,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
25,1889.595255,1887.485924,1888.647923,1889.541922,1893.713918,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
26,1895.06525,1894.259917,1894.443917,1895.06525,1900.430578,1,NaN,0,5.99999999999996,2,1,65,0.5
27,1906.791238,1905.928572,1906.147239,1906.738571,1909.703902,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
28,1911.558567,1910.715234,1910.993234,1911.558567,1917.426561,0,NaN,0,7.00000000000003,1,2,66,0.5
29,1920.925224,1920.206558,1920.379224,1920.925224,1927.308551,0,NaN,0,7.00000000000003,1,2,66,0.5
30,1931.271214,1928.807216,1930.461214,1931.271214,1940.801204,0,NaN,0,7.00000000000003,1,2,66,0.5
