trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,584.412097,583.237601,583.695097,584.359097,588.619097,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
2,602.178597,600.818097,601.543597,602.178597,613.342097,0,NaN,0,7.00000000000003,1,2,66,0.5
3,614.440597,613.698597,614.064097,614.440597,628.812597,1,NaN,0,5.99999999999996,2,1,65,0.5
4,630.121597,629.400597,629.657597,630.069597,645.568597,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
5,649.636098,648.709597,649.110097,649.584097,654.160597,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
6,655.015597,654.501097,654.653597,655.015597,655.196597,1,NaN,0,5.99999999999996,2,1,65,0.5
7,662.629597,662.056597,662.232597,662.629597,669.870597,1,NaN,0,5.99999999999996,2,1,65,0.5
8,671.080597,670.596597,670.739601,671.080597,686.530101,1,NaN,0,5.99999999999996,2,1,65,0.5
9,703.984597,703.338097,703.564097,703.984597,709.148097,1,NaN,0,5.99999999999996,2,1,65,0.5
10,710.416097,709.950097,709.953097,710.389097,710.990597,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
11,713.222097,712.541599,712.782097,713.169098,714.024597,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
12,716.971597,716.195597,716.436097,716.919597,717.517597,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
13,719.403097,718.745597,718.992598,719.403097,719.952097,1,NaN,0,5.99999999999996,2,1,65,0.5
14,729.538601,728.841091,729.087098,729.486597,729.961597,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
15,733.780597,733.156597,733.392097,733.747597,747.842597,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
16,751.576097,750.697597,750.946097,751.576097,756.183597,0,NaN,0,7.00000000000003,1,2,66,0.5
17,780.716097,780.092097,780.235097,780.668597,786.294097,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
18,789.685597,788.916097,789.108097,789.632597,799.086597,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
19,800.193597,799.627097,799.707097,800.193597,812.057097,0,NaN,0,7.00000000000003,1,2,66,0.5
20,813.042097,812.573591,812.682097,813.042097,821.773597,1,NaN,0,5.99999999999996,2,1,65,0.5
21,824.944597,823.567098,824.333597,824.892097,828.752097,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
22,830.093097,829.472597,829.554097,830.040097,831.424097,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
23,833.040097,832.345097,832.615601,833.040097,838.293097,1,NaN,0,5.99999999999996,2,1,65,0.5
24,840.203597,839.258097,839.748597,840.150596,844.809097,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
25,846.230597,845.533097,845.693097,846.177097,846.604099,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
26,847.958097,847.273597,847.579097,847.958097,854.014097,1,NaN,0,5.99999999999996,2,1,65,0.5
27,855.179097,854.531597,854.783598,855.179097,861.354597,1,NaN,0,5.99999999999996,2,1,65,0.5
28,862.657097,862.246097,862.248097,862.604098,863.122597,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
29,865.008097,864.316598,864.559097,865.008097,884.074101,1,NaN,0,5.99999999999996,2,1,65,0.5
30,885.215098,884.591097,884.807097,885.205097,896.178097,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
