trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,1115.278258,1108.471759,1108.748759,1115.225758,1121.253263,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
2,1125.352758,1123.469258,1123.674758,1125.352758,1130.600763,0,NaN,0,7.00000000000003,1,2,66,0.5
3,1132.309758,1131.716258,1131.946259,1132.309758,1133.331259,0,NaN,0,7.00000000000003,1,2,66,0.5
4,1139.894258,1139.047258,1139.433259,1139.891759,1141.14726,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
5,1143.294758,1142.462258,1142.889758,1143.291258,1157.365759,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
6,1158.526258,1157.709759,1157.912258,1158.523259,1160.776259,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
7,1162.818259,1161.989759,1162.303259,1162.765258,1168.346758,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
8,1169.710258,1168.672261,1169.044759,1169.657759,1170.292761,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
9,1172.459258,1171.676259,1171.975259,1172.459258,1175.498258,1,NaN,0,5.99999999999996,2,1,65,0.5
10,1182.596258,1181.235258,1182.018759,1182.593759,1184.380259,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
11,1188.668759,1187.81526,1188.206759,1188.668759,1190.772258,1,NaN,0,5.99999999999996,2,1,65,0.5
12,1199.14876,1198.476759,1198.651758,1199.14876,1208.395759,1,NaN,0,5.99999999999996,2,1,65,0.5
13,1212.467258,1211.891759,1212.111758,1212.467258,1222.157259,0,NaN,0,7.00000000000003,1,2,66,0.5
14,1223.971759,1222.560758,1222.787259,1223.971759,1224.229258,0,NaN,0,7.00000000000003,1,2,66,0.5
15,1238.167759,1237.084259,1237.541259,1238.165258,1239.105758,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
16,1240.477258,1239.670758,1239.890258,1240.424258,1242.813259,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
17,1244.057259,1243.232758,1243.457258,1244.004259,1246.323259,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
18,1247.66176,1246.888258,1247.199759,1247.60876,1250.036763,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
19,1254.197258,1253.426258,1253.641759,1254.19476,1255.997758,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
20,1257.134258,1256.324258,1256.530259,1257.081759,1259.215258,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
21,1260.508258,1259.694758,1259.895758,1260.454759,1263.157258,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
22,1264.514758,1263.647759,1263.918258,1264.514758,1270.112758,1,NaN,0,5.99999999999996,2,1,65,0.5
23,1271.404759,1270.668759,1270.928258,1271.352258,1272.480258,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
24,1273.637763,1272.821758,1273.046263,1273.635259,1275.811758,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
25,1277.297259,1276.491259,1276.752759,1277.244758,1278.592258,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
26,1279.738258,1279.002258,1279.174758,1279.686258,1282.865258,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
27,1284.173759,1283.310258,1283.576758,1284.120258,1286.378259,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
28,1287.607759,1286.834758,1287.028758,1287.555756,1289.511758,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
29,1290.636258,1289.959259,1290.190758,1290.629758,1291.878758,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
30,1292.934258,1292.250759,1292.429258,1292.934258,1300.393759,1,NaN,0,5.99999999999996,2,1,65,0.5
31,1302.093758,1301.332258,1301.635759,1302.041758,1302.836758,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
32,1304.048759,1303.174258,1303.388759,1304.045758,1308.122258,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
33,1310.841262,1310.032259,1310.249758,1310.788253,1313.159759,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
34,1314.961259,1314.181258,1314.398758,1314.908758,1317.417258,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
35,1318.87276,1318.122259,1318.330758,1318.820259,1320.602758,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
36,1321.736259,1320.950758,1321.169258,1321.682759,1372.388759,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
37,1380.349759,1379.597756,1379.928258,1380.297258,1382.121258,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
38,1383.227259,1382.483759,1382.659763,1383.174759,1384.872259,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
39,1386.564761,1385.693258,1386.011258,1386.562258,1388.616258,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
40,1391.111758,1390.305758,1390.533258,1391.058758,1392.999763,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
41,1394.627259,1393.942759,1394.201258,1394.624258,1395.587759,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
42,1396.752759,1395.923758,1396.125258,1396.750758,1398.957258,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
43,1400.129258,1399.415759,1399.644258,1400.076259,1400.855758,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
44,1401.893259,1401.153258,1401.33226,1401.840758,1403.647759,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
