trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,432.484729,426.729402,427.016735,432.431396,438.054724,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
2,446.075382,440.656721,440.738054,446.022049,447.029381,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
3,448.386713,447.654714,447.928047,448.386713,451.588044,0,NaN,0,7.00000000000003,1,2,66,0.5
4,462.979365,461.843367,462.385366,462.926032,474.287354,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
5,475.530686,474.92202,475.16002,475.530686,493.719335,1,NaN,0,5.99999999999996,2,1,65,0.5
6,495.688,495.030667,495.317333,495.688,502.416659,0,NaN,0,7.00000000000003,1,2,66,0.5
7,503.539325,502.835326,503.042659,503.485992,512.855315,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
8,515.196647,514.393981,514.754647,515.196647,522.811306,1,NaN,0,5.99999999999996,2,1,65,0.5
9,532.407963,530.665964,530.697964,532.354629,540.441955,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
10,541.633953,540.949954,541.149954,541.58062,547.113948,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
11,548.44728,547.658614,548.032614,548.44728,554.001274,1,NaN,0,5.99999999999996,2,1,65,0.5
12,555.35394,554.67594,554.97194,555.35394,573.419922,0,NaN,0,7.00000000000003,1,2,66,0.5
13,574.563254,573.853255,574.094588,574.509921,581.427914,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
14,582.774579,581.991913,582.23258,582.774579,598.555897,1,NaN,0,5.99999999999996,2,1,65,0.5
15,599.701895,598.90723,599.287229,599.648562,604.768557,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
16,606.869222,606.109889,606.375222,606.869222,629.733199,1,NaN,0,5.99999999999996,2,1,65,0.5
17,631.39253,630.771864,630.971197,631.39253,639.336522,1,NaN,0,5.99999999999996,2,1,65,0.5
18,641.86652,641.100521,641.34052,641.813187,644.365184,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
19,645.919849,644.950517,645.36785,645.866516,648.887846,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
20,650.382511,649.622512,649.911845,650.382511,652.512509,0,NaN,0,7.00000000000003,1,2,66,0.5
21,658.754503,658.03517,658.359837,658.754503,664.540497,1,NaN,0,5.99999999999996,2,1,65,0.5
22,666.890495,666.280495,666.483829,666.890495,671.447824,1,NaN,0,5.99999999999996,2,1,65,0.5
23,673.317822,672.459156,672.773156,673.264488,688.76114,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
24,690.785804,690.209805,690.369138,690.785804,697.267798,1,NaN,0,5.99999999999996,2,1,65,0.5
25,699.041129,698.185797,698.453797,698.987796,702.705126,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
26,717.191111,715.703113,715.745779,717.137778,804.186358,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
27,810.787684,809.577019,809.935019,810.787684,818.435677,1,NaN,0,5.99999999999996,2,1,65,0.5
