strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
Shank3B,male,Probabilistic,2,HET,ASD133,593,4.565694116357572,1.7793319999982486,0.31441108280381097,7.65641019610299,0.4433329999999387,52.20461400000022,session,98
Shank3B,male,Probabilistic,2,HET,ASD155,816,3.0597230147059085,0.9225010000000111,0.2396872451304789,6.846837225335682,0.3570039999999608,66.56201099999998,session,98
Shank3B,male,Probabilistic,2,HET,ASD338,345,5.651873156521775,2.0976580000005924,0.5141738476132327,9.550355345296921,0.37133200000016586,65.36124500000005,session,98
Shank3B,male,Probabilistic,2,HET,ASD346,427,8.254055039812723,4.707999999998719,0.4946233764976014,10.220886728398767,0.9694999999999254,65.47600000000057,session,98
Shank3B,male,Probabilistic,2,HET,ASD347,779,3.184928783055146,1.6413319999992382,0.20759061706658177,5.793972754949018,0.4146669999972801,71.03259499999695,session,98
Shank3B,male,Probabilistic,2,HET,ASD368,1308,3.521428900611575,1.0397500000010496,0.16145280342737475,5.839147721782905,0.4250000000010914,62.65650000000096,session,98
Shank3B,male,Probabilistic,2,HET,ASD369,784,4.604589290816324,1.1000000000003638,0.2917003310030449,8.167609268085254,0.3389999999999418,64.58950000000186,session,98
Shank3B,male,Probabilistic,2,WT,ASD048,818,1.3557020330073526,0.49399899999980335,0.12804213327763533,3.6620945505990585,0.2806660000001102,53.71261299999969,session,98
Shank3B,male,Probabilistic,2,WT,ASD152,655,4.106674806106871,1.494499999999789,0.26652408472387873,6.821142314035484,0.43099999999992633,66.84450000000015,session,98
Shank3B,male,Probabilistic,2,WT,ASD153,682,3.4541370967741742,0.8587500000001,0.25223205322446635,6.587072788086682,0.40099999999983993,64.04299999999785,session,98
Shank3B,male,Probabilistic,2,WT,ASD154,903,5.167387976744102,2.2699979999997595,0.25412726187730267,7.636513648388086,0.007333999999900698,64.07193600000028,session,98
Shank3B,male,Probabilistic,2,WT,ASD285,831,1.7783183140794134,0.5793330000014976,0.153119864199109,4.413997137183694,0.30599999999981264,44.77128800000014,session,98
Shank3B,male,Probabilistic,2,WT,ASD298,278,4.926793118705078,1.4894080000012764,0.6251180496951118,10.422800782092326,0.45382599999993545,69.91972600000008,session,98
Shank3B,male,Probabilistic,2,WT,ASD300,676,2.3744806863905628,0.9444130000001678,0.2057301816378573,5.348984722584287,0.3391719999999623,62.30224499999986,session,98
