trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,2155.472627,2144.851127,2145.467127,NaN,2177.914127,NaN,NaN,0,7.00000000000003,1,2,66,0.5
2,2211.559127,2201.160627,2201.913127,NaN,2222.438627,NaN,NaN,0,5.99999999999996,2,1,65,0.5
3,2233.987127,2223.365127,2223.732127,NaN,2241.455127,NaN,NaN,0,7.00000000000003,1,2,66,0.5
4,2258.708127,2256.303127,2257.128127,2258.655627,2288.612627,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
5,2292.746127,2289.592627,2289.917127,2292.746127,2310.787627,1,NaN,0,5.99999999999996,2,1,65,0.5
6,2316.243627,2313.926627,2314.290127,2316.191127,2316.270627,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
7,2323.826627,2322.460627,2322.807627,2323.774127,2356.284627,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
8,2358.616127,2357.488627,2357.808627,2358.616127,2377.273127,1,NaN,0,5.99999999999996,2,1,65,0.5
9,2380.294627,2378.797627,2379.172627,2380.294627,2385.334127,0,NaN,0,7.00000000000003,1,2,66,0.5
10,2401.694127,2395.997127,2396.736627,2401.694127,2470.431627,1,NaN,0,5.99999999999996,2,1,65,0.5
11,2482.034627,2480.267627,2480.332127,NaN,2522.470127,NaN,NaN,0,5.99999999999996,2,1,65,0.5
12,2526.557627,2525.056627,2525.340627,2526.557627,2534.940627,1,NaN,0,5.99999999999996,2,1,65,0.5
13,2592.023127,2588.759127,2589.041627,2592.023127,2621.447127,1,NaN,0,5.99999999999996,2,1,65,0.5
14,2624.441127,2623.605627,2623.705627,2624.441127,2637.468127,1,NaN,0,5.99999999999996,2,1,65,0.5
15,2650.703127,2647.748627,2648.258127,2650.650627,2735.418627,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
16,2737.230127,2736.341127,2736.404127,2737.178127,2744.406627,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
17,2746.362127,2745.358127,2745.682627,2746.309627,2750.347127,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
18,2756.042127,2754.539127,2754.914627,2755.989627,2762.632127,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
19,2764.687627,2763.974627,2764.149627,2764.687627,2767.445127,1,NaN,0,5.99999999999996,2,1,65,0.5
20,2774.092627,2772.588627,2772.713627,2774.040127,2789.079127,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
21,2791.663627,2790.131627,2790.317127,2791.663627,2793.844127,1,NaN,0,5.99999999999996,2,1,65,0.5
22,2803.187627,2802.240627,2802.495127,2803.187627,2810.157127,1,NaN,0,5.99999999999996,2,1,65,0.5
23,2814.267627,2813.411127,2813.779627,2814.267627,2831.987627,1,NaN,0,5.99999999999996,2,1,65,0.5
24,2834.039627,2833.009127,2833.495627,2834.039627,2933.472127,0,NaN,0,7.00000000000003,1,2,66,0.5
25,2951.063127,2950.899127,2949.687627,NaN,2986.305127,NaN,NaN,0,7.00000000000003,1,2,66,0.5
26,2988.497127,2987.521627,2987.772627,2988.497127,3017.238627,0,NaN,0,7.00000000000003,1,2,66,0.5
27,3044.470127,3037.678127,3037.921627,3043.919127,3051.575627,1,NaN,0,7.00000000000003,1,2,66,0.5
28,3058.193127,3056.065127,3056.926627,3058.193127,3071.061127,1,NaN,0,5.99999999999996,2,1,65,0.5
29,3075.644127,3074.610127,3074.850627,3075.644127,3089.928127,0,NaN,0,7.00000000000003,1,2,66,0.5
30,3099.855127,3098.601127,3098.696627,3099.855127,3101.015127,0,NaN,0,7.00000000000003,1,2,66,0.5
31,3110.311627,3108.384127,3108.942127,3110.311627,3114.381127,1,NaN,0,5.99999999999996,2,1,65,0.5
32,3121.720627,3119.463127,3119.668627,3121.668127,3182.269627,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
33,3184.808627,3183.097127,3183.391627,3184.808627,3198.278627,0,NaN,0,7.00000000000003,1,2,66,0.5
34,3221.967127,3220.880127,3221.155627,3221.915127,3228.537127,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
35,3230.020627,3229.119127,3229.325627,3229.967627,3235.374627,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
36,3239.333127,3238.656127,3238.676127,3239.333127,3249.061627,0,NaN,0,7.00000000000003,1,2,66,0.5
37,3251.666627,3250.381627,3250.791627,3251.666627,3265.543627,1,NaN,0,5.99999999999996,2,1,65,0.5
38,3269.345627,3268.292627,3268.372127,3269.292627,3273.676127,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
39,3277.534127,3276.121127,3276.158127,3277.481627,3288.909127,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
40,3292.603627,3290.567627,3291.756127,3292.551627,3296.969127,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
41,3299.782127,3298.905627,3298.981127,3299.782127,3310.808627,1,NaN,0,5.99999999999996,2,1,65,0.5
42,3312.912627,3312.119627,3312.216627,3312.912627,3331.842627,1,NaN,0,5.99999999999996,2,1,65,0.5
43,3337.160127,3335.734127,3336.081127,3337.160127,3689.003127,1,NaN,0,5.99999999999996,2,1,65,0.5
44,3694.155627,3693.240127,3693.500127,3694.102127,3700.452127,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
