trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,188.22799,187.360326,187.463159,188.175656,195.936297,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
2,198.554948,196.758627,197.355292,198.502448,201.375436,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
3,206.767082,206.069085,206.23309,206.714754,212.365393,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
4,214.251052,213.645227,213.789059,214.198724,248.865419,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
5,251.773569,251.15091,251.241404,251.721574,261.265363,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
6,263.915692,262.932857,263.414022,263.915692,266.833181,1,NaN,0,5.99999999999996,2,1,65,0.5
7,276.631475,275.848811,276.067138,276.579136,294.002905,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
8,297.460219,294.549403,294.800396,297.460219,305.149022,1,NaN,0,5.99999999999996,2,1,65,0.5
9,306.789187,305.802858,306.259356,306.737016,310.425667,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
10,316.117483,314.680983,315.53848,316.065311,321.439129,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
11,338.942887,338.131223,338.186056,338.890559,347.808685,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
12,349.110346,348.432521,348.64052,349.057852,353.905499,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
13,357.111986,356.296989,356.646649,357.059814,359.73397,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
14,362.856958,362.058794,362.345465,362.804458,365.30462,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
15,367.792271,367.155779,367.364612,367.792271,372.482258,1,NaN,0,5.99999999999996,2,1,65,0.5
16,379.615729,379.092059,379.186731,379.56339,413.488094,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
17,421.254057,420.212228,420.55806,421.20173,423.513548,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
18,426.439369,425.712706,425.900372,426.439369,449.750943,1,NaN,0,5.99999999999996,2,1,65,0.5
19,450.874106,450.256275,450.505612,450.874106,459.722576,1,NaN,0,5.99999999999996,2,1,65,0.5
20,461.449235,460.736072,460.940737,461.396896,463.869392,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
21,467.274879,466.543215,466.761541,467.274879,500.388746,1,NaN,0,5.99999999999996,2,1,65,0.5
22,501.650402,501.04841,501.232743,501.650402,537.608591,0,NaN,0,7.00000000000003,1,2,66,0.5
23,539.267591,538.771926,538.795087,539.267591,539.772583,0,NaN,0,7.00000000000003,1,2,66,0.5
24,550.661206,550.079548,550.121375,550.661206,569.191804,1,NaN,0,5.99999999999996,2,1,65,0.5
25,579.071259,577.99593,578.082263,579.071259,599.942848,0,NaN,0,7.00000000000003,1,2,66,0.5
26,602.84217,602.030006,602.321999,602.789998,627.791897,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
27,637.270359,636.470863,636.806867,637.270359,685.001502,0,NaN,0,7.00000000000003,1,2,66,0.5
28,686.16867,685.548833,685.632166,686.16867,717.278539,0,NaN,0,7.00000000000003,1,2,66,0.5
