trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,236.543711,226.309054,226.619721,NaN,NaN,NaN,NaN,0,7.00000000000003,1,2,66,0.5
2,260.123687,247.501033,247.895033,NaN,290.182324,NaN,NaN,0,5.99999999999996,2,1,65,0.5
3,310.117637,309.012305,309.502971,310.064304,311.712969,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
4,328.153619,327.196953,327.44762,328.150953,337.512277,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
5,349.644931,348.968932,349.154932,349.591598,351.984929,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
6,358.682255,354.404926,354.789593,358.628922,370.043577,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
7,371.788909,370.73491,371.02291,371.735576,385.193562,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
8,387.264893,386.340894,386.537561,387.21156,392.189555,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
9,418.150196,415.409532,417.232863,418.150196,433.882847,0,NaN,0,7.00000000000003,1,2,66,0.5
10,437.22951,435.127512,435.281512,437.22951,489.481458,0,NaN,0,7.00000000000003,1,2,66,0.5
11,491.824122,491.083456,491.280789,491.770789,493.90812,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
12,497.29545,496.563451,496.779451,497.29545,498.265449,0,NaN,0,7.00000000000003,1,2,66,0.5
13,506.338108,505.420109,505.760108,506.338108,508.470106,0,NaN,0,7.00000000000003,1,2,66,0.5
14,539.758741,537.932076,538.349409,539.758741,548.009399,1,NaN,0,5.99999999999996,2,1,65,0.5
15,563.190051,561.534052,561.881385,563.190051,572.843374,1,NaN,0,5.99999999999996,2,1,65,0.5
16,580.536033,578.140703,578.714035,580.533367,604.892009,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
17,614.487333,610.365337,610.598003,614.434,616.427331,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
18,619.087995,617.527997,617.699996,619.035328,630.801317,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
19,637.338643,634.737313,635.028646,637.338643,679.833934,1,NaN,0,5.99999999999996,2,1,65,0.5
20,683.045264,681.498599,681.747932,682.991931,692.947254,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
21,698.624582,697.175918,697.972583,698.624582,716.368564,1,NaN,0,5.99999999999996,2,1,65,0.5
22,720.487227,717.504563,717.826563,720.487227,738.851875,0,NaN,0,7.00000000000003,1,2,66,0.5
23,753.217861,740.595207,740.835873,NaN,760.971186,NaN,NaN,0,5.99999999999996,2,1,65,0.5
24,777.280503,767.628513,767.75518,NaN,824.03179,NaN,NaN,0,5.99999999999996,2,1,65,0.5
25,827.76312,826.771121,827.004454,827.76312,837.55911,1,NaN,0,5.99999999999996,2,1,65,0.5
26,851.360429,838.737775,838.834442,NaN,NaN,NaN,NaN,0,5.99999999999996,2,1,65,0.5
27,928.557685,926.831021,926.880354,928.504352,933.80368,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
28,936.147678,935.245679,935.479012,936.094345,937.14101,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
