trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,717.02167,704.870664,705.466164,716.969164,746.203169,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
2,769.371664,756.750164,757.032164,NaN,786.681665,NaN,NaN,0,5.99999999999996,2,1,65,0.5
3,789.119164,788.309665,788.621668,789.119164,802.300665,1,NaN,0,5.99999999999996,2,1,65,0.5
4,805.218165,804.411664,804.635664,805.165164,829.194164,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
5,830.998164,830.375164,830.554164,830.978165,847.583664,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
6,849.546164,848.807664,848.952166,849.546164,922.728169,1,NaN,0,5.99999999999996,2,1,65,0.5
7,925.761664,924.516669,924.771164,925.761664,981.248664,1,NaN,0,5.99999999999996,2,1,65,0.5
8,991.658166,982.983664,984.384664,991.605165,1004.814164,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
9,1024.360166,1019.139164,1020.251165,1024.360166,1036.824664,0,NaN,0,7.00000000000003,1,2,66,0.5
10,1091.368164,1089.977673,1090.338169,1091.315164,1127.291164,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
11,1130.101665,1129.049664,1129.309164,1130.048665,1231.273665,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
12,1372.835666,1371.440665,1371.683665,1372.835666,1487.799664,0,NaN,0,7.00000000000003,1,2,66,0.5
13,1489.630664,1488.565169,1488.591164,1489.630664,1491.331164,1,NaN,0,5.99999999999996,2,1,65,0.5
14,1498.755664,1497.622164,1497.998164,1498.702166,1507.671165,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
15,1524.191665,1511.570164,1511.798665,NaN,NaN,NaN,NaN,0,5.99999999999996,2,1,65,0.5
16,1542.129664,1540.660664,1540.765164,1542.076165,1551.589165,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
17,1570.148664,1569.261164,1569.499164,1570.148664,1571.617665,1,NaN,0,5.99999999999996,2,1,65,0.5
18,1587.305164,1586.279664,1586.441664,1587.305164,1608.377169,1,NaN,0,5.99999999999996,2,1,65,0.5
19,1816.928164,1815.400669,1815.955164,1816.875165,1838.750164,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
20,1842.277665,1840.351664,1840.396665,1842.224665,1850.059164,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
21,1853.350164,1852.249164,1852.529665,1853.297164,1920.690664,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
