trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,1447.922598,1438.444598,1438.572098,1447.922598,1448.158099,0,NaN,0,8.00000000000001,0,2,66,0.5
2,1456.415599,1453.987598,1454.096599,1456.415599,1478.741099,1,NaN,0,8.99999999999999,2,1,65,0.5
3,1481.595598,1479.359099,1479.579099,1481.543098,1514.103099,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
4,1515.699599,1514.792599,1514.912098,1515.647093,1520.843098,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
5,1522.914599,1522.282599,1522.347598,1522.914599,1529.418101,0,NaN,0,8.00000000000001,1,2,66,0.5
6,1537.333599,1535.9441,1536.503599,1537.280598,1544.799598,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
7,1546.197599,1545.411599,1545.532598,1546.197599,1551.167098,0,NaN,0,8.00000000000001,1,2,66,0.5
8,1556.687099,1556.065599,1556.167599,1556.687099,1563.313599,1,NaN,0,8.99999999999999,2,1,65,0.5
9,1565.661099,1564.389598,1564.908099,1565.661099,1572.831603,1,NaN,0,8.99999999999999,2,1,65,0.5
10,1576.996098,1576.231599,1576.534099,1576.996098,1583.711099,1,NaN,0,8.99999999999999,0,1,65,0.5
11,1585.672599,1584.688598,1585.177099,1585.672599,1597.446599,1,NaN,0,8.99999999999999,0,1,65,0.5
12,1602.283098,1601.136098,1601.665101,1602.264599,1609.198598,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
13,1612.632099,1611.060099,1611.4091,1612.631099,1617.845598,0,NaN,0.00999999999999943,8.99999999999999,0,1,65,0.5
14,1619.532103,1618.718098,1619.020603,1619.532103,1625.644098,1,NaN,0,8.99999999999999,2,1,65,0.5
15,1645.589599,1644.631098,1644.907098,1645.581599,1654.855099,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
16,1657.4841,1655.444099,1656.476099,1657.482098,1661.579599,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
17,1664.076598,1662.943099,1663.297099,1664.0751,1686.446598,0,NaN,0.00999999999999943,8.99999999999999,0,1,65,0.5
18,1688.295598,1687.029598,1687.562598,1688.292599,1693.008099,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
19,1696.012599,1695.031099,1695.261099,1696.010598,1704.672099,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
20,1707.350598,1706.037598,1706.600103,1707.348098,1711.879598,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
21,1723.747598,1715.115098,1715.444598,1723.747598,1732.611099,1,NaN,0,8.99999999999999,2,1,65,0.5
22,1734.476098,1733.187099,1733.761099,1734.423099,1741.603099,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
23,1743.813599,1742.8851,1742.930099,1743.813599,1769.020098,0,NaN,0,8.00000000000001,0,2,66,0.5
24,1771.711597,1770.835098,1771.187598,1771.711597,1780.282098,1,NaN,0,8.99999999999999,2,1,65,0.5
25,1785.940598,1784.736098,1785.246098,1785.938098,1791.025598,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
26,1793.480098,1791.629598,1791.888599,1792.929599,1812.069599,0,NaN,0,8.99999999999999,2,1,65,0.5
27,1825.872098,1825.079099,1825.317598,1825.872098,1833.426603,1,NaN,0,8.99999999999999,2,1,65,0.5
28,1835.650099,1834.306098,1834.937599,1835.548599,1843.341099,1,NaN,0.00999999999999943,8.00000000000001,0,2,66,0.5
29,1844.767603,1843.932599,1844.208099,1844.767603,1865.644598,1,NaN,0,8.99999999999999,2,1,65,0.5
30,1866.900099,1866.159599,1866.378598,1866.900099,1875.800099,1,NaN,0,8.99999999999999,2,1,65,0.5
31,1877.096599,1876.442099,1876.702599,1877.096599,1877.381598,1,NaN,0,8.99999999999999,2,1,65,0.5
32,1892.594099,1891.391599,1891.623599,1892.594099,1901.468599,1,NaN,0,8.99999999999999,2,1,65,0.5
33,1911.009098,1908.988099,1909.225099,1911.006599,1920.796099,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
34,1923.061099,1921.845098,1922.417598,1923.008099,1936.909598,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
35,1940.0411,1939.258598,1939.305603,1940.0411,1943.202603,0,NaN,0,8.00000000000001,1,2,66,0.5
36,1946.846098,1946.090099,1946.337099,1946.846098,1953.119101,1,NaN,0,8.99999999999999,2,1,65,0.5
37,1956.049599,1955.125603,1955.513599,1956.049599,1960.912593,1,NaN,0,8.99999999999999,2,1,65,0.5
38,1962.692099,1961.885599,1962.152599,1962.692099,1968.163099,1,NaN,0,8.99999999999999,2,1,65,0.5
39,1971.097601,1969.826103,1970.143599,1971.095098,1988.397103,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
40,1990.187599,1989.126599,1989.623599,1990.135098,2001.893098,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
41,2007.562599,2005.826599,2006.300599,2007.562599,2019.335099,1,NaN,0,8.99999999999999,2,1,65,0.5
42,2021.243599,2020.148603,2020.179098,2021.241598,2031.763598,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
43,2034.237103,2032.881099,2032.968603,2033.686099,2035.747603,0,NaN,0,8.99999999999999,2,1,65,0.5
44,2045.759598,2044.741599,2044.861598,2045.706098,2058.702098,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
45,2060.682099,2059.486099,2060.089099,2060.630098,2067.717603,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
46,2070.752099,2069.560598,2069.594098,2070.752099,2075.988098,0,NaN,0,8.00000000000001,1,2,66,0.5
47,2077.553099,2076.630598,2076.962099,2077.553099,2085.147599,1,NaN,0,8.99999999999999,2,1,65,0.5
48,2086.710099,2085.811598,2086.124099,2086.710099,2095.107098,1,NaN,0,8.99999999999999,0,1,65,0.5
49,2097.986098,2096.847099,2097.215098,2097.986098,2110.581598,1,NaN,0,8.99999999999999,2,1,65,0.5
50,2112.260599,2111.133098,2111.658599,2112.2576,2121.096599,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
51,2123.618093,2121.944099,2121.977098,2123.615599,2133.399599,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
52,2135.515098,2134.399098,2134.868098,2135.512099,2141.332598,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
53,2144.097098,2142.925599,2142.969099,2144.044099,2154.093098,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
54,2156.635599,2155.344098,2155.578598,2156.634598,2161.925598,0,NaN,0.00999999999999943,8.99999999999999,0,1,65,0.5
55,2163.646099,2162.489103,2162.774599,2163.643598,2174.477598,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
56,2176.594103,2175.712599,2175.957599,2176.591593,2185.098098,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
57,2187.586099,2186.4031,2186.886599,2187.532599,2197.388599,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
58,2199.853598,2198.434099,2199.117598,2199.800599,2207.616599,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
59,2209.583103,2208.344599,2208.623099,2209.530598,2216.794099,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
60,2218.260099,2217.370599,2217.6176,2218.257099,2222.372099,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
61,2224.216098,2223.382598,2223.657599,2224.216098,2231.901599,1,NaN,0,8.99999999999999,2,1,65,0.5
62,2233.590099,2232.584098,2233.021598,2233.587599,2235.063599,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
63,2236.870599,2235.659598,2235.991099,2236.869599,2242.722599,0,NaN,0.00999999999999943,8.99999999999999,0,1,65,0.5
64,2245.344598,2244.323099,2244.736098,2245.292598,2246.673098,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
65,2248.273099,2247.149099,2247.448598,2248.220099,2255.882103,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
66,2257.771603,2256.887098,2257.141603,2257.719598,2266.980093,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
67,2269.184098,2267.565598,2268.022098,2269.184098,2276.920598,0,NaN,0,8.00000000000001,1,2,66,0.5
68,2279.229099,2278.274101,2278.543099,2279.229099,2284.242099,1,NaN,0,8.99999999999999,2,1,65,0.5
69,2289.031603,2288.190099,2288.452103,2289.031603,2298.405599,1,NaN,0,8.99999999999999,2,1,65,0.5
70,2300.347099,2299.006599,2299.501093,2300.347099,2317.421098,0,NaN,0,8.00000000000001,1,2,66,0.5
71,2318.719098,2317.862101,2318.216599,2318.719098,2324.024099,1,NaN,0,8.99999999999999,2,1,65,0.5
72,2326.528099,2325.197099,2325.856099,2326.527099,2331.229098,1,NaN,0.00999999999999943,8.00000000000001,0,2,66,0.5
73,2333.278099,2332.063598,2332.367099,2333.275598,2341.343599,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
74,2344.142599,2342.777098,2343.256598,2344.142599,2349.142599,0,NaN,0,8.00000000000001,0,2,66,0.5
75,2352.309098,2350.962598,2351.486099,2352.256098,2358.248099,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
76,2359.967599,2358.806599,2359.258599,2359.967599,2365.4726,0,NaN,0,8.00000000000001,1,2,66,0.5
77,2368.383599,2367.189099,2367.494098,2368.381099,2377.408598,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
78,2379.548098,2378.339599,2378.795098,2379.548098,2388.779599,0,NaN,0,8.00000000000001,1,2,66,0.5
79,2391.453599,2390.390599,2390.841099,2391.453599,2402.176598,0,NaN,0,8.00000000000001,1,2,66,0.5
80,2404.530599,2403.219098,2403.951599,2404.478098,2411.671098,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
81,2413.226599,2412.447598,2412.492598,2413.226599,2420.250599,0,NaN,0,8.00000000000001,1,2,66,0.5
82,2422.599099,2421.750099,2421.929599,2422.599099,2426.917598,1,NaN,0,8.99999999999999,2,1,65,0.5
83,2430.680598,2429.730598,2430.132099,2430.680598,2437.061599,0,NaN,0,8.00000000000001,1,2,66,0.5
84,2439.451599,2438.452098,2438.884099,2439.448599,2448.034603,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
85,2449.629599,2448.593603,2448.818599,2449.627098,2457.516099,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
86,2462.011598,2460.875599,2461.192598,2462.009098,2467.407601,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
87,2469.331099,2468.266098,2468.293093,2469.331099,2475.822603,0,NaN,0,8.00000000000001,1,2,66,0.5
88,2477.955098,2476.951098,2477.396098,2477.902103,2486.356601,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
89,2488.472099,2487.053098,2487.245098,2488.419099,2497.149599,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
90,2499.796098,2498.680099,2498.722603,2499.793597,2506.516099,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
91,2508.608598,2507.760099,2508.037099,2508.606098,2516.855098,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
92,2518.748099,2517.602598,2518.035098,2518.745598,2528.350099,1,2.99999999999994,0.0299999999999997,8.00000000000001,1,2,66,0.5
93,2530.387099,2529.479098,2529.7286,2530.387099,2534.850099,0,NaN,0,8.00000000000001,1,2,66,0.5
94,2538.156599,2536.827099,2537.117598,2538.104098,2546.807598,0,2.99999999999994,0.0299999999999997,8.99999999999999,2,1,65,0.5
