trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,639.202776,635.090776,635.346776,639.202776,661.891276,1,NaN,0,5.99999999999996,2,1,65,0.5
2,663.960276,663.486776,663.552276,663.960276,669.327776,1,NaN,0,5.99999999999996,2,1,65,0.5
3,685.423776,684.047276,684.064776,685.370776,690.736276,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
4,693.878276,693.098276,693.116776,693.825776,708.645776,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
5,710.246276,709.194276,709.769776,710.246276,737.099776,1,NaN,0,5.99999999999996,2,1,65,0.5
6,738.745276,737.928276,738.072776,738.745276,762.817276,1,NaN,0,5.99999999999996,2,1,65,0.5
7,764.360276,763.489276,763.681276,764.360276,788.088276,0,NaN,0,7.00000000000003,1,2,66,0.5
8,793.432276,792.144276,792.575276,793.379276,802.643776,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
9,804.777276,803.742776,803.974776,804.724776,812.680276,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
10,817.046776,816.101776,816.451776,817.046776,817.543776,1,NaN,0,5.99999999999996,2,1,65,0.5
11,825.252276,824.213276,824.392276,825.252276,825.841776,0,NaN,0,7.00000000000003,1,2,66,0.5
12,870.994776,869.334276,869.581776,870.992776,879.265276,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
13,883.530776,882.636276,882.673776,883.528276,887.715776,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
14,896.040276,895.362776,895.501776,895.987276,905.424776,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
15,909.266776,906.289276,908.468276,909.266776,950.533276,0,NaN,0,7.00000000000003,1,2,66,0.5
16,953.220276,952.242276,952.582776,953.220276,962.682776,0,NaN,0,7.00000000000003,1,2,66,0.5
17,963.972776,963.214276,963.621276,963.972776,1063.092276,1,NaN,0,5.99999999999996,2,1,65,0.5
18,1066.620776,1065.498776,1065.695776,1066.519276,1069.524776,0,NaN,0.00999999999999943,5.99999999999996,0,1,65,0.5
19,1078.285776,1076.342776,1076.709776,1078.232776,1096.358276,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
20,1099.170276,1098.553276,1098.713276,1099.170276,1100.296276,1,NaN,0,5.99999999999996,2,1,65,0.5
21,1119.985276,1107.364276,1107.451776,NaN,1150.899276,NaN,NaN,0,7.00000000000003,1,2,66,0.5
22,1152.420776,1151.699276,1151.758776,1152.367776,1164.528276,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
23,1166.436776,1165.301776,1165.492276,1166.384276,1180.234276,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
24,1181.600276,1180.952776,1180.999276,1181.600276,1183.129776,1,NaN,0,5.99999999999996,2,1,65,0.5
25,1188.430776,1187.614776,1187.803276,1188.377776,1202.813276,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
26,1206.087276,1204.023776,1205.435276,1206.034776,1214.294776,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
27,1216.746276,1215.946276,1216.120276,1216.746276,1217.377776,0,NaN,0,7.00000000000003,1,2,66,0.5
28,1230.706776,1230.107776,1230.160776,1230.706776,1242.986276,1,NaN,0,5.99999999999996,2,1,65,0.5
29,1247.548776,1246.875276,1246.918776,1247.548776,1260.227776,0,NaN,0,7.00000000000003,1,2,66,0.5
30,1261.633276,1261.153276,1261.196276,1261.633276,1262.423276,1,NaN,0,5.99999999999996,2,1,65,0.5
31,1273.677776,1272.497776,1272.786276,1273.625276,1340.862276,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
32,1346.594776,1345.904276,1346.110276,1346.592276,1356.193276,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
33,1471.169776,1469.854776,1470.082276,1471.166776,1477.521776,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
34,1482.702776,1481.875776,1482.004776,1482.650276,1494.030776,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
35,1498.733776,1497.468776,1497.510276,1498.681276,1507.035276,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
36,1508.776776,1507.982776,1508.014776,1508.723776,1513.529276,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
37,1515.772776,1514.774276,1515.131276,1515.772776,1544.707776,0,NaN,0,7.00000000000003,1,2,66,0.5
38,1561.084776,1559.643276,1560.058776,1561.084776,1562.737276,0,NaN,0,7.00000000000003,1,2,66,0.5
39,1567.168776,1566.656276,1566.735276,1567.168776,1571.630276,1,NaN,0,5.99999999999996,0,1,65,0.5
40,1577.031776,1575.319276,1575.601276,1577.030276,1583.075776,0,NaN,0.00999999999999943,5.99999999999996,0,1,65,0.5
41,1586.876276,1585.755776,1586.401276,1586.873276,1594.045776,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
42,1596.290276,1595.216776,1595.618276,1596.237776,1609.203776,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
43,1610.938276,1609.934276,1610.183776,1610.938276,1619.771276,0,NaN,0,7.00000000000003,1,2,66,0.5
44,1623.122776,1622.516776,1622.687276,1623.069776,1631.271776,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
45,1633.633776,1632.575276,1632.857276,1633.580276,1643.533776,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
46,1656.392776,1655.181776,1655.505776,1656.340276,1662.371776,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
47,1665.417276,1664.510276,1664.772276,1665.414776,1676.768776,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
48,1678.514276,1677.510276,1677.830276,1678.514276,1683.821776,0,NaN,0,7.00000000000003,1,2,66,0.5
49,1686.591776,1685.306776,1685.932276,1686.538776,1696.987276,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
50,1698.152776,1697.478776,1697.501776,1698.151776,1700.738276,1,NaN,0.00999999999999943,7.00000000000003,0,2,66,0.5
51,1814.149776,1812.888276,1813.139276,1814.149776,1818.806276,0,NaN,0,7.00000000000003,1,2,66,0.5
52,1821.688776,1820.937776,1821.076276,1821.688776,1874.315776,0,NaN,0,7.00000000000003,1,2,66,0.5
53,1875.365276,1874.848276,NaN,1875.365276,1888.460776,1,NaN,0,5.99999999999996,2,1,65,0.5
54,1890.316276,1889.221776,1889.482776,1890.316276,1898.268276,0,NaN,0,7.00000000000003,1,2,66,0.5
55,1904.721276,1903.673276,1904.018776,1904.668776,1913.792776,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
56,1917.674776,1916.912776,1916.966276,1917.621776,1933.238776,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
57,1938.938276,1937.085276,1937.424776,1938.938276,1946.437776,0,NaN,0,7.00000000000003,1,2,66,0.5
58,1952.682276,1951.742776,1951.988276,1952.679776,1961.330276,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
59,1964.845276,1964.083776,1964.245276,1964.842276,2087.298776,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
60,2088.722776,2088.042276,2088.127776,2088.720776,2094.217276,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
61,2097.704776,2096.174776,2096.692776,2097.651276,2111.851776,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
62,2113.143776,2112.404276,2112.451276,2113.143776,2114.149276,1,NaN,0,5.99999999999996,2,1,65,0.5
