trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,222.882236,210.544236,211.255736,NaN,254.006236,NaN,NaN,0,7.00000000000003,1,2,66,0.5
2,257.991236,256.819236,257.277236,257.938736,261.953736,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
3,266.894236,265.352736,266.245236,266.841236,282.140236,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
4,284.732736,283.970236,284.132236,284.679736,300.966736,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
5,304.012736,303.348736,303.514736,304.012736,332.001736,0,NaN,0,7.00000000000003,1,2,66,0.5
6,334.953236,334.443736,334.530736,334.953236,335.219236,0,NaN,0,7.00000000000003,1,2,66,0.5
7,344.397736,342.378236,343.594736,344.397736,350.683736,0,NaN,0,7.00000000000003,1,2,66,0.5
8,367.840736,367.022736,367.374236,367.787736,377.692736,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
9,401.174236,400.307736,400.667736,401.121736,427.978236,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
10,442.406236,441.418236,441.863236,442.353736,453.938736,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
11,455.279236,454.416736,454.832736,455.226236,463.679736,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
12,466.703236,465.701736,466.006736,466.703236,469.584236,0,NaN,0,7.00000000000003,1,2,66,0.5
13,479.241736,478.407736,478.727736,479.188236,528.593736,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
14,530.855736,530.077736,530.209736,530.802736,534.509236,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
15,537.588736,536.277736,536.868236,537.536236,544.891736,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
16,562.303236,561.062236,561.434736,562.250736,573.178236,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
