trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,833.725242,831.335242,831.560742,833.725242,844.201742,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
2,845.465742,844.724242,844.926742,845.465742,867.280242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
3,880.004242,879.239742,879.269242,879.951242,889.910742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
4,891.587742,890.669242,891.034742,891.587742,912.394742,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
5,913.960742,913.284742,913.471742,913.960742,914.914742,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
6,922.234242,921.526242,921.584742,922.234242,926.958242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
7,929.070742,928.263242,928.464742,929.018242,937.266242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
8,950.186242,949.205242,949.257242,950.133242,952.773242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
9,968.543242,966.787742,966.895742,968.490242,974.450242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
10,976.399242,975.521742,975.804242,976.346242,982.121742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
11,984.229242,983.542242,983.703742,984.229242,1009.590742,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
12,1011.581742,1010.529242,1010.845742,1011.529242,1017.346242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
13,1034.452742,1033.356242,1033.791242,1034.452742,1055.154742,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
14,1069.689242,1068.498742,1068.963242,1069.636242,1080.871742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
15,1083.360742,1082.525242,1082.593742,1083.308242,1089.955742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
16,1092.055242,1091.285242,1091.440242,1092.001742,1127.137242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
17,1131.098742,1129.654242,1130.090242,1131.098742,1240.571742,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
18,1249.844242,1246.521742,1246.633742,1249.792242,1251.508742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
19,1261.659742,1260.446742,1260.856742,1261.606742,1271.332242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
20,1319.902742,1318.470742,1319.077242,1319.902742,1321.305242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
21,1345.971242,1344.190242,1344.993742,1345.918742,1352.694742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
22,1354.999242,1353.618742,1353.735742,1354.999242,1360.974742,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
23,1362.901742,1361.978742,1362.234242,1362.848742,1367.786742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
24,1371.641742,1370.652742,1370.831742,1371.641742,1393.032242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
25,1395.176242,1394.083242,1394.514242,1395.123242,1464.740242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
26,1468.481742,1467.349742,1467.812742,1468.481742,1473.820742,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
27,1476.074742,1475.140242,1475.453742,1476.021742,1479.940242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
28,1485.097242,1483.914242,1484.315742,1485.044742,1489.867242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
29,1491.780242,1490.952242,1491.270742,1491.780242,1499.361242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
30,1632.468742,1631.368742,1631.426742,1632.468742,1637.910242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
31,1669.209242,1667.801742,1668.054242,1669.209242,1685.407242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
32,1688.489242,1686.724742,1687.569242,1688.436742,1693.178242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
33,1696.965742,1695.751242,1696.227742,1696.913242,1702.499742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
34,1705.588742,1704.420742,1704.926742,1705.588742,1710.627742,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
35,1714.434242,1712.664242,1713.760742,1714.381242,1720.762242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
36,1723.667742,1722.609742,1723.033242,1723.667742,1868.904742,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
37,1872.347742,1871.270742,1871.518742,1872.294742,1881.138742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
38,1883.790742,1882.613742,1882.931242,1883.790742,1887.623242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
39,1890.692242,1889.246242,1889.918742,1890.639742,1895.406742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
40,1898.013242,1896.648742,1897.288242,1898.010742,1905.409742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
41,1907.937242,1906.886242,1907.279242,1907.937242,1910.556742,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
42,1925.306742,1923.235742,1923.306242,1925.306742,2127.667242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
43,2134.600742,2133.327742,2133.577742,2134.547742,2159.715742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
44,2221.641742,2219.743742,2219.834242,2221.641742,2225.230242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
45,2230.981242,2228.422742,2229.893242,2230.928242,2244.734242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
46,2256.156742,2253.674242,2253.938242,2256.103242,2262.458742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
47,2266.483242,2264.727242,2264.988242,2266.483242,2270.154242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
48,2299.785742,2298.649742,2298.845742,2299.733242,2305.955742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
49,2308.557242,2307.340242,2307.763742,2308.504242,2314.514742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
50,2322.662742,2321.745242,2322.003742,2322.662742,2325.187242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
51,2488.710242,2485.421242,2485.589742,2488.710242,2490.014742,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
52,2517.213242,2516.028742,2516.268242,2517.213242,2545.844242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
53,2548.792242,2547.489742,2547.771742,2548.739742,2550.520242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
54,2564.816742,2563.706242,2563.987242,2564.816742,2588.311242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
55,2590.563742,2589.497742,2589.737742,2590.563742,2590.943742,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
56,2597.777742,2596.366742,2596.824242,2597.777742,2610.632742,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
57,2614.334242,2613.375742,2613.479242,2614.281742,2620.655742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
58,2624.435242,2622.853742,2623.320242,2624.382742,2629.986742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
59,2632.504742,2631.440742,2631.808242,2632.504742,2645.677242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
60,2819.409742,2818.251242,2818.508242,2819.356742,2825.695742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
61,2829.650242,2827.393242,2827.617742,2829.597742,2834.377742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
62,2837.471742,2836.296742,2836.339242,2837.419242,2840.188742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
63,2843.317742,2842.217242,2842.623742,2843.317742,2851.125242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
64,2855.715242,2854.862242,2854.910242,2855.715242,2902.018242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
65,2904.347242,2903.221742,2903.616742,2904.294242,2979.465242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
66,2981.453242,2980.560742,2980.680242,2981.453242,2988.722742,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
67,2991.032242,2990.162742,2990.361742,2990.979242,2998.502742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
68,3001.685742,3000.625742,3001.057242,3001.685742,3011.617742,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
69,3361.784242,3359.572742,3359.606242,3361.730742,3374.301242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
70,3377.875242,3375.767742,3376.505742,3377.872742,3384.382742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
71,3388.146242,3386.339742,3387.077742,3388.093742,3393.511742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
72,3399.363742,3397.515742,3397.808742,3399.311242,3405.572242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
73,3409.326242,3406.595242,3407.264242,3409.273242,3416.509242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
74,3418.780242,3417.523742,3417.982742,3418.727242,3425.926742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
75,3428.688742,3427.498742,3427.902242,3428.635742,3435.197242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
76,3438.085242,3436.597742,3437.156742,3438.032742,3450.876742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
77,3457.282742,3456.020742,3456.475742,3457.229742,3466.842242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
78,3469.223242,3468.351242,3468.560242,3469.223242,3474.927742,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
79,3477.243242,3476.036742,3476.531742,3477.189742,3501.953242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
80,3504.489242,3503.285242,3503.766242,3504.489242,3509.418742,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
81,3512.467742,3511.384742,3511.775742,3512.467742,3574.358242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
82,3578.351742,3576.237742,3576.537242,3578.298742,3586.666742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
83,3591.920742,3589.634742,3589.953742,3591.867742,3600.486742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
84,3604.021242,3602.377242,3602.854742,3604.021242,3649.066742,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
85,3653.668742,3652.394742,3652.885742,3653.616242,3660.365242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
86,3663.836742,3662.324242,3663.013242,3663.836742,3669.064242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
87,3682.798742,3681.492242,3682.070742,3667.098242,3684.720742,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
88,3762.198742,3760.866242,3761.168742,3762.198742,3762.560242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
89,3775.201742,3773.519742,3773.658242,3775.149242,3778.849742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
90,3917.045742,3915.043242,3915.171742,3917.045742,3935.121742,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
91,3938.890242,3937.506742,3937.704242,3938.890242,3948.040242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
92,3951.640742,3950.190242,3950.871242,3951.587742,3962.765742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
93,3968.529242,3965.963242,3966.018242,3968.476742,3978.389242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
94,3981.057742,3979.759242,3980.358242,3981.057742,3984.927742,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
95,4032.066742,4031.015242,4031.133742,4032.066742,4035.231242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
96,4042.701242,4041.558242,4041.862742,4042.701242,4217.607742,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
97,4223.966742,4222.519742,4223.025742,4223.913742,4493.092742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
98,4498.665742,4496.874742,4497.781242,4498.665742,4499.104242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
99,4527.227242,4523.824742,4524.690242,4527.174242,4533.238242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
100,4536.030742,4534.813742,4535.287242,4535.977742,4540.042242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
101,4545.375742,4542.836242,4543.362742,4545.322242,4553.649242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
102,4556.410242,4554.981242,4555.458242,4556.410242,4560.453242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
103,4564.042742,4562.265742,4562.941242,4563.989742,4862.807242,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
104,4867.219742,4865.675242,4865.830242,4867.167242,4868.615742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
105,4875.014742,4872.849742,4872.909242,4874.961742,4881.100242,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
106,4884.583742,4883.431242,4883.786742,4884.583742,5046.351242,1,NaN,0,5.99999999999996,1,65,0.5,ASD197,p33
107,5051.404742,5048.840242,5049.431242,5051.351742,5060.491742,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD197,p33
108,5065.333242,5063.258742,5063.437742,5065.280742,5075.228742,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD197,p33
109,5079.463742,5078.188242,5078.603242,5079.463742,5543.326242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
110,5550.175242,5548.620742,5549.167742,5550.175242,5564.006242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
111,5586.972742,5579.099242,5579.207242,5586.972742,5591.118242,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
112,5599.168742,5597.673742,5598.275242,5599.168742,5726.371742,0,NaN,0,7.00000000000003,2,66,0.5,ASD197,p33
