trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,384.603221,382.589721,383.12822,384.59872,388.35322,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD273,p31
2,400.00522,398.689721,399.24422,399.952722,403.066221,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
3,406.93372,405.90172,406.17622,406.93372,408.76222,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD273,p31
4,413.90922,413.100221,413.199221,413.90922,421.226221,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
5,425.37272,424.515725,424.687721,425.32022,431.846721,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
6,434.46422,433.637221,433.771215,434.41172,450.614721,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
7,455.257221,454.087721,454.303225,455.257221,459.98322,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD273,p31
8,465.148221,464.07372,464.325221,465.095221,490.409221,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
9,492.12422,491.51572,491.555221,492.12422,503.470221,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
10,504.982222,504.34672,504.39472,504.982222,508.87122,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
11,512.94172,510.725721,511.939221,512.88922,531.619721,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD273,p31
12,538.814222,536.883721,537.134221,538.761715,547.479225,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD273,p31
13,551.810721,549.95022,550.055221,551.810721,559.116221,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD273,p31
14,562.09872,560.364721,561.06222,562.09572,761.242221,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD273,p31
15,765.16922,762.210721,762.47722,765.116221,777.000721,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
16,780.955721,779.38422,779.685221,780.94772,789.658221,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
17,794.895721,793.430715,793.619221,794.893221,837.41272,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
18,841.127221,839.824721,840.124221,841.127221,854.296223,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
19,857.18972,856.045221,856.177721,857.13672,884.665225,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD273,p31
20,889.32072,886.213221,886.464725,889.317721,1241.64672,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
21,1260.83572,1259.716221,1259.814723,1260.83572,1262.86522,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
22,1282.49222,1280.433221,1281.21972,1282.43922,1301.225221,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD273,p31
23,1303.581224,1302.335721,1302.744221,1303.581224,1310.213721,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
24,1316.09172,1314.737721,1314.776722,1316.09172,1317.20822,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
25,1325.755225,1324.010721,1324.74722,1325.702221,1347.14022,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
26,1353.20072,1351.63872,1351.80222,1353.20072,1360.94922,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
27,1376.472221,1375.47972,1375.52072,1376.419721,1401.557221,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
28,1406.024221,1403.589222,1403.815721,1405.971721,1435.637221,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD273,p31
29,1441.44472,1439.528721,1439.92722,1441.391221,1465.39672,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD273,p31
30,1476.231221,1473.665221,1475.083221,1476.231221,1486.24022,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
31,1491.523721,1490.533221,1490.568225,1491.523721,1494.17272,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
32,1500.099221,1498.748221,1498.937721,1500.046721,1528.71022,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
33,1532.63022,1530.96822,1531.195723,1532.63022,1549.687221,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD273,p31
34,1556.84422,1555.54272,1555.67622,1556.79072,1575.787721,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
35,1579.48772,1578.053221,1578.084221,1579.484721,1703.20022,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD273,p31
36,1705.825722,1704.687221,1704.728221,1705.825722,1716.517221,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
37,1720.39272,1718.81822,1718.881721,1720.39272,1740.22672,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD273,p31
38,1744.16422,1742.33522,1742.42322,1744.16422,1753.84072,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
39,1757.591722,1755.974721,1756.54172,1757.588722,1763.269217,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
40,1767.619721,1766.030721,1766.609721,1767.566721,1778.30122,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
41,1781.67972,1779.827721,1779.97372,1781.67972,1799.566221,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD273,p31
42,1804.09522,1802.749721,1802.97922,1804.09522,1818.35722,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
43,1821.78172,1820.320215,1820.580222,1821.78172,1824.949221,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD273,p31
44,1836.42422,1834.98222,1835.580221,1836.42422,1846.28522,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD273,p31
45,1850.571721,1847.480721,1847.918721,1850.518221,1865.45872,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD273,p31
