trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,1350.036251,1349.271251,1349.321251,1349.983751,1397.088251,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD267,p32
2,1402.684751,1400.945751,1401.892252,1402.684751,1412.498751,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
3,1416.410745,1415.198251,1415.670751,1416.410745,1723.451251,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
4,1733.403751,1732.188751,1732.607751,1733.403751,2131.584751,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
5,2140.268751,2138.509251,2139.116751,2140.268751,2141.757251,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
6,2154.177251,2150.597251,2152.435751,2154.124251,2290.279251,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD267,p32
7,2304.917751,2303.469751,2303.956755,2304.917751,2314.362251,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
8,2319.863253,2318.900751,2319.078251,2319.863253,2390.473251,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
9,2408.079251,2406.878751,2407.335251,2408.079251,2500.369751,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
10,2571.420251,2565.760751,2565.839253,2571.420251,3079.261251,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
11,3089.347251,3087.674751,3088.237753,3089.347251,3404.036751,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
12,3411.611251,3409.222751,3410.414755,3411.611251,3990.174251,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
13,4012.309251,4002.142251,4004.879751,3989.642751,4072.067251,1,NaN,0,5.99999999999996,1,65,0.5,ASD267,p32
14,4085.041751,4083.460251,4083.603251,4084.988751,4085.859751,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD267,p32
15,4104.370751,4102.408251,4102.782751,4085.093251,4156.138251,1,NaN,0,5.99999999999996,1,65,0.5,ASD267,p32
16,4190.068251,4188.000751,4188.351751,4190.068251,4193.429751,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
17,4223.599751,4221.817751,4222.329251,4223.599751,7920.966251,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
18,7936.275253,7934.553751,7934.883251,7920.110251,7954.277752,1,NaN,0,5.99999999999996,1,65,0.5,ASD267,p32
19,7982.113751,7979.213251,7979.617251,7982.113751,7982.510751,1,NaN,0,5.99999999999996,1,65,0.5,ASD267,p32
20,7997.056751,7993.852751,7994.088251,7997.056751,7997.357751,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
21,8037.035251,8027.341251,8027.797251,NaN,8063.556751,NaN,NaN,0,5.99999999999996,1,65,0.5,ASD267,p32
22,8067.737751,8065.952751,8065.978251,8067.737751,8068.402751,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
23,8104.093251,8101.906754,8102.496251,8104.093251,9934.597251,0,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
24,10443.729751,10431.108251,10431.654251,9934.488251,NaN,1,NaN,0,7.00000000000003,2,66,0.5,ASD267,p32
