trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,785.928642,783.269642,785.061642,785.928642,788.867642,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
2,798.436642,797.643142,797.664642,798.380142,814.129642,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD261,p31
3,822.847142,821.671142,821.863142,822.845142,838.344142,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD261,p31
4,841.472142,839.746642,840.621642,841.392642,904.450142,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD261,p31
5,907.846142,905.916142,906.635642,907.846142,917.969142,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
6,923.973142,922.452142,922.589142,923.857642,937.193142,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD261,p31
7,940.570142,938.757642,938.801142,940.570142,962.876642,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
8,966.194642,964.993142,965.314642,966.194642,971.526142,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
9,975.120142,973.630642,974.301142,975.120142,999.245142,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
10,1013.405642,1009.122642,1010.475642,1013.403142,1039.922142,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD261,p31
11,1050.932142,1048.773642,1048.822142,1050.932142,1055.658142,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
12,1131.857642,1130.249642,1130.323142,1131.857642,1248.166142,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
13,1293.830142,1291.911142,1291.943642,1293.830142,1464.939642,1,NaN,0,5.99999999999996,1,65,0.5,ASD261,p31
14,1468.965642,1467.351142,1467.878642,1468.894142,1478.224142,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD261,p31
15,1483.868642,1482.485642,1482.872142,1483.868642,1587.778142,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
16,1591.603642,1590.573142,1590.607142,1591.506142,1601.529142,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD261,p31
17,1605.406642,1603.313142,1603.936142,1605.406642,1619.734642,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
18,1623.132142,1622.082142,1622.140142,1623.132142,1777.825642,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
19,1782.111642,1779.582142,1779.636142,1782.111642,1787.346642,1,NaN,0,5.99999999999996,1,65,0.5,ASD261,p31
20,1791.090642,1789.421642,1789.463142,1791.090642,1798.099142,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
21,1826.224642,1825.018142,1825.082142,1826.224642,1827.781642,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
22,1841.764642,1839.982142,1840.608642,1841.764642,1858.981142,0,NaN,0,7.00000000000003,2,66,0.5,ASD261,p31
