trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,618.135261,616.499268,616.945432,618.082761,674.394702,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
2,678.202026,676.74186,677.238364,678.202026,688.503985,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
3,701.608766,689.278309,689.642647,701.556433,765.465505,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
4,780.600611,768.2475,768.649992,765.061512,807.479837,1,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
5,829.697581,817.076804,819.24779,805.889849,860.991789,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
6,874.643741,862.023118,862.38445,859.563962,944.288623,0,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
7,951.639599,949.604768,949.629435,951.639599,970.892522,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
8,976.002662,974.705168,975.072339,976.002662,1008.948697,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
9,1014.227016,1013.110181,1013.287013,1014.227016,1018.110661,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
10,1039.385243,1037.167591,1037.531083,1039.332743,1061.412827,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
11,1082.244577,1078.985923,1079.781753,1082.192404,1127.273224,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
12,1139.907008,1134.306196,1136.369027,1139.85468,1194.937793,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
13,1209.515562,1196.894946,1197.312283,1193.317961,1215.543538,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
14,1220.658518,1218.907524,1219.361356,1220.60619,1254.944381,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
15,1265.141339,1262.102024,1262.182524,1265.141339,1334.574895,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
16,1338.355886,1336.50856,1336.865219,1338.303719,1358.334134,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
17,1401.501466,1398.072147,1398.703805,1401.449127,1413.867078,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
18,1429.883848,1427.548523,1428.735185,1429.83152,1444.895954,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
19,1448.790939,1446.539947,1447.722942,1448.790939,1451.540266,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
20,1457.303905,1455.968242,1456.005909,1457.303905,1466.348207,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
21,1475.574337,1471.167188,1474.547174,1475.522164,1490.440772,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
22,1494.585594,1493.040594,1493.061267,1494.533255,1500.465565,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
23,1506.267875,1504.142889,1505.448717,1506.267875,1512.038024,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
24,1517.102337,1516.226341,1516.389668,1517.102337,1523.102807,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
25,1528.006294,1525.571804,1526.888798,1528.006294,1547.838214,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
26,1555.677011,1552.19303,1553.278687,1555.624683,1568.938297,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
27,1583.598232,1580.58975,1582.002245,1583.598232,1591.236368,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
28,1598.149008,1596.658181,1597.412677,1598.149008,1599.227836,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
29,1617.478597,1616.787939,1615.611777,NaN,1622.592915,NaN,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
30,1633.449039,1628.202893,1630.592211,1633.396866,1652.542956,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
31,1665.794909,1665.043079,1664.81608,1651.276795,1670.064053,0,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
32,1689.246316,1687.088652,1685.240332,1668.96739,NaN,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
33,1709.581229,1709.086569,1708.328401,NaN,NaN,NaN,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
34,1732.881641,1732.007472,1731.941805,NaN,1768.732325,NaN,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
35,1787.494583,1786.166255,1785.741596,1766.230335,1815.83247,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
36,1820.354458,1819.452623,1819.476128,1820.354458,1821.175282,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
37,1838.434052,1836.389388,1836.435388,1838.381719,1843.692692,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
38,1849.095171,1844.644861,1848.066841,1849.042843,1859.193969,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
39,1864.493448,1861.851786,1863.555618,1864.493448,1869.368762,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
40,1872.575076,1870.465751,1871.686913,1872.575076,1878.54772,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
41,1883.265206,1881.332708,1882.319043,1883.213034,1894.151663,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
42,1901.522966,1899.071971,1900.368471,1901.470794,1908.888104,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
43,1924.05487,1922.231384,1921.423048,NaN,1934.056836,NaN,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
44,1945.144125,1943.797797,1943.872625,1945.091786,1966.038042,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
45,1971.181688,1968.62536,1970.352685,1971.181688,1996.130415,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
46,2001.356067,1999.05791,2000.279732,2001.356067,2006.739374,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
47,2015.139673,2012.37269,2014.081677,2015.139673,2015.354339,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
48,2120.195253,2118.152433,2118.647259,2120.142925,2121.286754,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
49,2126.688899,2122.956914,2123.429073,2126.688899,2148.498473,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
50,2151.332294,2149.838973,2150.492298,2151.332294,2165.634077,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
51,2169.800221,2166.349401,2168.727892,2169.800221,2170.999882,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
52,2237.31029,2233.021468,2233.345466,2237.257951,2256.058215,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
53,2262.183357,2259.881866,2261.016195,2262.131185,2272.493976,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
54,2277.644456,2275.527304,2276.67696,2277.644456,2283.981931,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
55,2288.937911,2286.678754,2288.016914,2288.885744,2300.225366,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
56,2309.351996,2308.15634,2308.172006,2309.299669,2316.908466,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
57,2319.532961,2318.762131,2318.790464,2319.532961,2325.402598,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
58,2329.13625,2328.307421,2328.351259,2329.13625,2334.558728,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
59,2339.416882,2336.023222,2338.451379,2339.364709,2348.691505,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
60,2353.622325,2352.359663,2352.370496,2353.569986,2365.360938,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
61,2369.331256,2367.062771,2368.310433,2369.331256,2377.945555,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
62,2390.324511,2383.786032,2389.03451,2390.324511,2406.90594,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
63,2410.137599,2408.416099,2409.254763,2410.137599,2414.718408,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
64,2423.470879,2422.473377,2422.50121,2423.418706,2434.913993,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
65,2439.084983,2436.678492,2437.833654,2439.084983,2444.853954,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
66,2448.246941,2446.397615,2447.354111,2448.194613,2458.153734,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
67,2462.555889,2461.035562,2461.261888,2462.555889,2470.517518,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
68,2475.280338,2473.233507,2474.433502,2475.227999,2500.219066,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
69,2514.02535,2511.430027,2511.488187,2514.02535,2598.28734,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
70,2601.558166,2600.481331,2600.504837,2601.505827,2612.605283,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
71,2619.490589,2618.243266,2618.39426,2619.438261,2622.831581,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
72,2627.794728,2625.397898,2626.702232,2627.742389,2633.829865,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
73,2639.678008,2637.254523,2638.777851,2639.625681,2661.770925,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
74,2672.533044,2669.444222,2671.207382,2672.480716,2681.167181,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
75,2684.755495,2683.278333,2683.293834,2684.755495,2686.359327,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
76,2693.266294,2690.821809,2692.297137,2693.266294,2700.917429,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
77,2704.369255,2702.079092,2703.317754,2704.317083,2715.054706,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
78,2727.683656,2723.825505,2726.493994,2727.631329,2741.445107,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
79,2744.372595,2742.284931,2743.31176,2744.372595,2749.479575,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
80,2751.878732,2750.296565,2751.032568,2751.826398,2764.363182,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
81,2768.0455,2765.942337,2767.063004,2768.0455,2775.045467,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
82,2779.798781,2777.499796,2778.831957,2779.746614,2789.890913,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
83,2794.579889,2791.613401,2793.718731,2794.579889,2800.947702,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
84,2808.533332,2805.278518,2807.108511,2808.533332,2813.355652,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
85,2823.608273,2821.247115,2822.614943,2823.555945,2828.885084,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
86,2846.473681,2833.875237,2834.717728,2846.421353,2856.526474,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
87,2863.315453,2861.106795,2861.762287,2863.315453,2877.36473,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
88,2882.778536,2880.964876,2881.950211,2882.778536,2886.464854,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
89,2891.251168,2889.411842,2890.215672,2891.251168,3031.659606,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
90,3037.033919,3034.560934,3035.652425,3037.033919,3045.861384,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
91,3050.661531,3048.994205,3049.581868,3050.609203,3051.724866,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
92,3055.581011,3053.216687,3054.222356,3055.528517,3065.314805,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
93,3067.940134,3066.116475,3066.787299,3067.940134,3073.988271,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
94,3078.34392,3076.212768,3077.228092,3078.291593,3082.50257,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
95,3087.220384,3084.8649,3085.874062,3087.220384,3096.277515,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
96,3105.329984,3101.538833,3104.282489,3105.329984,3106.039809,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
97,3120.522585,3119.271095,3119.311595,3120.522585,3127.831222,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
98,3134.561368,3130.861882,3133.023535,3134.509028,3135.861356,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
99,3144.419323,3142.121498,3142.660835,3144.419323,3168.715058,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
100,3176.667194,3173.470373,3175.248033,3176.614694,3189.409309,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
101,3195.280458,3191.8938,3193.498299,3195.228119,3204.961414,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
102,3208.456072,3207.501242,3207.526736,3208.456072,3214.403709,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
103,3217.851028,3215.380378,3216.354707,3217.851028,3224.050337,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
104,3230.234152,3227.901161,3229.164989,3230.181812,3249.028404,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
105,3253.138893,3250.021566,3251.407561,3253.086554,3265.246178,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
106,3270.071659,3266.785505,3268.941997,3270.071659,3277.529123,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
107,3281.56978,3278.479953,3280.200113,3281.517608,3297.048379,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
108,3300.315038,3298.329873,3299.313536,3300.262865,3308.255173,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
109,3315.119812,3312.935481,3314.037144,3315.067473,3328.89359,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
110,3332.057239,3330.275085,3331.121409,3332.004739,3344.415023,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
111,3353.070155,3349.247342,3351.789994,3353.017827,3365.515777,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
112,3370.026754,3366.442934,3368.534098,3369.974254,3384.538701,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
113,3387.154691,3385.486697,3386.246355,3387.102519,3400.145799,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
114,3404.710282,3403.00346,3403.886618,3404.710282,3410.462925,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
115,3414.122916,3411.933591,3412.978081,3414.122916,3419.009724,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
116,3422.360378,3420.06272,3420.255052,3422.360378,3429.464016,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
117,3432.467509,3430.702683,3431.65634,3432.41517,3436.777653,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
118,3442.642802,3440.479811,3441.452467,3442.590629,3450.657765,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
119,3455.640083,3453.538592,3454.457582,3455.58775,3464.584375,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
120,3467.148704,3465.613877,3466.320535,3467.096531,3476.960665,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
121,3480.987315,3478.979484,3479.718981,3480.934976,3491.588601,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
122,3494.685421,3493.358927,3494.033763,3494.685421,3500.624731,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
123,3503.458725,3501.935225,3502.663062,3503.406553,3509.07153,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
124,3512.114851,3511.236522,3511.318188,3512.114851,3517.610663,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
125,3521.024322,3518.38616,3519.970987,3520.971983,3531.040615,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
126,3533.4071,3531.991778,3532.65577,3533.3546,3537.055418,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
127,3539.692075,3537.931749,3538.797411,3539.639575,3548.603211,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
128,3551.217529,3549.396536,3550.362198,3551.217529,3559.347996,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
129,3562.588983,3561.092828,3561.727659,3562.536484,3564.133977,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
130,3567.803129,3566.088808,3566.761972,3567.750795,3578.074588,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
131,3580.510917,3579.02409,3579.727254,3580.458579,3586.159223,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
132,3589.520542,3587.244218,3587.965721,3589.468043,3597.253517,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
133,3599.315503,3598.007174,3598.539345,3599.315503,3607.217972,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
134,3609.459635,3608.10114,3608.643638,3609.407295,3610.848462,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
135,3615.669771,3614.189277,3614.729608,3615.617271,3622.459249,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
136,3625.962397,3623.501078,3624.238403,3625.910069,3639.972674,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
137,3642.25517,3640.856342,3641.356334,3642.202832,3644.22249,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
138,3650.683464,3648.861477,3649.731635,3650.683464,3681.648013,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
139,3686.942986,3684.476001,3685.352658,3686.890486,3703.33042,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
140,3711.497888,3710.499397,3710.511064,3711.497888,3717.091198,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
141,3719.606355,3718.889691,3718.918697,3719.606355,3727.793661,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
142,3732.217804,3730.052147,3731.142142,3732.217804,3738.317953,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
143,3742.703262,3738.835284,3741.42294,3742.703262,3747.648082,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
144,3750.481571,3748.887572,3749.75574,3750.429232,3760.283531,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
145,3763.651518,3761.315855,3762.116191,3763.599179,3768.916663,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
146,3772.396316,3770.75065,3771.400147,3772.343977,3781.365441,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
147,3783.863604,3782.280271,3782.855274,3783.863604,3792.963228,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
148,3795.474052,3793.781892,3794.642727,3795.474052,3799.830373,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
149,3804.295517,3803.486686,3803.517019,3804.295517,3811.175156,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
150,3814.616481,3812.033158,3813.859311,3814.616481,3993.98493,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
151,3999.9114,3997.762748,3998.805905,3999.9114,4038.655578,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
152,4043.235561,4040.628737,4042.085398,4043.235561,4065.551472,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
153,4069.073124,4066.885633,4068.055628,4069.020796,4081.52474,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
154,4083.837237,4082.951907,4082.974401,4083.785065,4093.211194,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
155,4096.248687,4094.818854,4095.453018,4096.248687,4103.386326,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
156,4105.937809,4104.239816,4105.271813,4105.937809,4115.403938,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
157,4120.362591,4117.224931,4119.22559,4120.362591,4127.975394,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
158,4132.692203,4130.564044,4131.880873,4132.639703,4147.078317,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
159,4156.317447,4154.242955,4155.342784,4156.265275,4167.841728,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
160,4171.265215,4169.755227,4170.457885,4171.212716,4180.686178,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
161,4183.056168,4181.532346,4182.233671,4183.00384,4192.728302,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
162,4195.00462,4193.727631,4194.333456,4195.00462,4200.0016,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
163,4202.543096,4201.079601,4201.738927,4202.490763,4211.148056,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
164,4217.259531,4215.624371,4216.172369,4217.207032,4223.775511,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
165,4226.251667,4224.70234,4225.351671,4226.199328,4236.40496,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
166,4238.526118,4237.160957,4237.759615,4238.473946,4246.115915,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
167,4250.161066,4248.458239,4249.05091,4250.161066,4256.856873,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
168,4259.627695,4257.686708,4258.801865,4259.575368,4267.362664,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
169,4269.723655,4268.313827,4268.888325,4269.671327,4277.244624,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
170,4279.484788,4277.895961,4278.516286,4279.484788,4283.193934,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
171,4288.065248,4286.156428,4287.044424,4288.065248,4292.58873,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
172,4297.618882,4296.087049,4296.933212,4297.566543,4305.09618,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD199,p33
173,4307.490836,4305.747343,4306.50718,4307.490836,4317.345298,0,NaN,0,7.00000000000003,2,66,0.5,ASD199,p33
174,4319.806788,4318.361127,4319.08179,4319.806788,4324.985773,1,NaN,0,5.99999999999996,1,65,0.5,ASD199,p33
175,4328.504925,4327.105097,4327.822095,4328.452586,4340.946209,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD199,p33
