trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,2440.007345,2438.462014,2438.80268,2439.954012,2455.40533,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD295,p31
2,2458.129994,2456.541996,2457.290661,2458.127327,2489.442629,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD295,p31
3,2491.739294,2490.504628,2491.031961,2491.739294,2493.092626,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
4,2520.839931,2519.673932,2520.239932,2520.786598,2534.428584,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD295,p31
5,2536.753249,2535.981249,2536.077916,2536.753249,2542.21791,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
6,2547.862571,2545.530573,2546.170573,2547.862571,2552.9599,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
7,2555.311897,2554.129898,2554.316565,2555.258564,2557.233895,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD295,p31
8,2559.879226,2559.015226,2559.201893,2559.879226,2606.549846,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
9,2608.86251,2608.009177,2608.141844,2608.86251,2617.968501,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
10,2620.533832,2618.8925,2619.251833,2620.533832,2625.156494,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD295,p31
11,2687.903098,2686.020433,2686.209766,2687.351765,,1.0,,0.0,7.000000000000028,2,66.0,0.5,ASD295,p31
12,2697.377755,2696.449089,2696.584422,2697.377755,2697.869088,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
13,2729.179056,2727.887058,2727.943724,2729.179056,2738.627713,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
14,2785.276333,2784.539001,2784.576334,2785.276333,2785.461667,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
15,2792.46566,2791.320327,2791.534994,2792.412326,2806.960312,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD295,p31
16,2810.381642,2809.385643,2809.591642,2810.381642,2816.074303,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD295,p31
17,2818.4263,2817.319635,2817.558968,2818.372967,2822.150963,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD295,p31
18,2855.349597,2854.220931,2854.275598,2855.349597,2860.738925,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD295,p31
19,2864.246921,2863.362922,2863.496922,2864.193588,2871.87758,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD295,p31
20,2891.526894,2890.678228,2890.726895,2891.526894,2898.062221,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
21,2900.006885,2899.089553,2899.212886,2900.006885,2905.802213,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
22,2908.307544,2907.445545,2907.642878,2908.307544,2916.105536,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
23,2919.470866,2918.264867,2918.775533,2919.470866,2922.172197,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
24,2928.496857,2927.680858,2927.923524,2928.496857,2933.132186,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD295,p31
