trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,3752.66474,3748.510744,3748.879411,3752.611407,3753.084073,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD294,p32
2,3762.594064,3754.775405,3754.972071,3762.594064,3766.47806,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD294,p32
3,3776.621383,3775.705384,3776.04405,3776.56805,3789.722703,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD294,p32
4,3795.980697,3795.082031,3795.396698,3795.980697,3813.757346,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD294,p32
5,3841.181985,3838.946654,3839.059987,3841.128652,3887.138606,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD294,p32
6,3889.398603,3888.039271,3888.773271,3889.34527,3903.11859,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD294,p32
7,3906.541253,3905.768587,3905.984587,3906.541253,4030.735129,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD294,p32
8,4035.465124,4032.65246,4033.691126,4035.411791,4038.893787,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD294,p32
9,4052.839107,4041.286452,4041.596451,4035.663791,4062.80243,,,0.0,5.999999999999961,1,65.0,0.5,ASD294,p32
10,4065.032428,4063.545763,4063.946429,4064.979095,4067.231759,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD294,p32
11,4075.615751,4073.984419,4074.654418,4075.615751,4085.470407,1.0,,0.0,7.000000000000028,2,66.0,0.5,ASD294,p32
12,4098.691061,4086.068407,4086.504406,4085.422407,,,,0.0,5.999999999999961,1,65.0,0.5,ASD294,p32
13,4155.816337,4154.447005,4154.551005,4155.763004,4183.912309,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD294,p32
14,4190.228303,4187.260972,4187.563639,4190.174969,4224.181602,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD294,p32
15,4227.335599,4225.506934,4226.298267,4227.282266,4245.357581,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD294,p32
16,4250.613576,4249.526243,4249.724243,4250.613576,4251.048242,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD294,p32
17,4682.753143,4681.011145,4681.093145,4682.753143,5150.408009,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD294,p32
18,5153.626006,5152.282007,5152.84334,5153.626006,5154.522005,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD294,p32
19,5171.574655,5169.366657,5170.029989,5171.521321,5176.639316,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD294,p32
20,5181.621978,5180.395312,5180.538646,5181.568645,5188.556638,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD294,p32
21,5190.355969,5189.13197,5189.624637,5190.355969,5206.007287,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD294,p32
22,5214.599945,5212.949947,5213.571946,5214.546612,5224.045935,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD294,p32
23,5226.808599,5225.404601,5225.951934,5226.755266,5229.078597,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD294,p32
