trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,357.15607,344.935416,345.039416,357.153404,363.422731,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
2,365.193396,364.568729,364.684063,365.157396,390.762037,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
3,393.792034,392.260035,393.290701,393.7387,429.291998,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
4,436.211991,434.44066,434.491993,436.211991,451.092643,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD299,p33
5,453.88864,453.215307,453.338641,453.88864,459.693968,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
6,464.001963,463.071964,463.442631,463.94863,510.166584,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
7,513.977913,512.897914,513.127914,513.977913,609.717818,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
8,615.385145,613.687814,614.657813,615.385145,758.501002,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
9,762.054332,760.503667,760.561,762.000999,972.706121,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
10,976.154785,975.016786,975.316785,976.154785,985.992775,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
11,989.271438,988.349439,988.667439,989.271438,1012.590081,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
12,1017.880076,1015.239412,1016.311411,1017.826743,1126.247968,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
13,1136.378624,1134.845959,1135.041959,1136.378624,1150.851943,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
14,1155.671272,1153.984607,1155.057939,1155.671272,1165.151929,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
15,1171.680589,1170.663257,1171.08659,1171.680589,1172.984588,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
16,1252.730508,1251.819176,1251.908509,1252.677175,1263.91983,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
17,1268.559825,1266.615161,1267.68116,1268.506492,1368.594392,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
18,1370.591723,1369.967057,1369.994391,1370.587057,1372.525721,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
19,1376.455718,1375.305055,1375.674385,1376.455718,1380.27838,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
20,1387.277707,1385.469709,1385.885041,1387.27504,1395.139699,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
21,1397.989696,1396.868364,1397.320363,1397.989696,1402.876358,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
22,1407.77702,1405.929021,1406.665687,1407.723686,1409.187018,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
23,1414.641013,1413.292347,1413.927013,1414.58768,1440.832987,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
24,1469.170958,1467.683626,1468.123626,1469.117625,1506.225588,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
25,1510.85225,1509.832918,1509.917584,1510.85225,1586.474841,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
26,1590.761503,1589.999504,1590.157504,1590.761503,1598.357496,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
27,1601.883492,1600.798827,1601.328826,1601.883492,1609.492818,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD299,p33
28,1612.094816,1611.434149,1611.485483,1612.094816,1687.083407,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD299,p33
29,1691.640736,1689.978737,1690.561403,1691.640736,1701.099393,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
30,1703.194058,1702.172059,1702.414725,1703.194058,1710.190717,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
31,1716.453378,1712.995381,1715.517379,1716.400044,1781.798646,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
32,1785.817975,1784.998642,1785.189309,1785.817975,1790.231304,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
33,1798.660629,1796.937964,1797.105297,1798.607295,1803.765957,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
34,1806.402621,1805.057956,1805.757955,1806.402621,1811.164616,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
35,1814.032613,1812.643281,1813.448614,1814.032613,1925.884501,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
36,1940.39182,1939.295155,1939.651821,1940.338487,1948.162479,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
37,1950.518477,1949.579811,1949.739811,1950.518477,1951.191809,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
38,1966.576461,1965.451129,1965.510462,1966.523128,1968.379126,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
39,1970.69379,1969.468458,1969.972457,1970.69379,2079.319015,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
40,2081.113013,2080.461014,2080.57168,2081.113013,2084.400343,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD299,p33
41,2088.383672,2087.017674,2087.631006,2088.383672,2090.980336,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
42,2096.260331,2095.246332,2095.443665,2096.206998,2102.878991,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
43,2106.806321,2105.914321,2105.956988,2106.806321,2116.799644,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
44,2120.506307,2118.055643,2119.536974,2120.452974,2125.061636,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
45,2128.450966,2126.755634,2127.5543,2128.397632,2136.034291,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
46,2151.296276,2149.769611,2150.284944,2151.242943,2160.658267,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
47,2341.260086,2339.713421,2340.158087,2341.206753,2371.778722,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
48,2393.5307,2392.139369,2392.884701,2393.5307,2596.600497,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
49,2600.414494,2598.025829,2599.033828,2600.36116,2643.502451,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
50,2666.655094,2665.157096,2665.400429,2666.655094,2698.059729,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
51,2707.71772,2706.675054,2707.037054,2707.71772,2714.701046,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
52,2716.451711,2715.680378,2715.711712,2716.398378,3233.015194,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
53,3236.727191,3235.116526,3235.840525,3236.727191,3245.194515,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD299,p33
54,3509.006918,3504.946922,3505.618922,3509.006918,3516.186911,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
55,3522.573571,3519.618241,3520.61624,3522.520238,3546.480881,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
56,3552.267542,3550.500877,3551.00021,3552.214208,3948.491146,0.0,2.999999999999936,0.029999999999999714,5.999999999999961,1,65.0,0.5,ASD299,p33
57,3950.827143,3949.511811,3949.800478,3950.827143,6677.14775,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD299,p33
58,6699.468395,6698.418396,6698.578395,6699.468395,6741.557019,1.0,,0.0,5.999999999999961,1,65.0,0.5,ASD299,p33
59,6746.094348,6744.975016,6745.105016,6746.094348,7425.889668,0.0,,0.0,7.000000000000028,2,66.0,0.5,ASD299,p33
60,7435.762325,7434.096327,7434.552326,7435.708992,7437.32299,1.0,2.999999999999936,0.029999999999999714,7.000000000000028,2,66.0,0.5,ASD299,p33
