trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,171.201115,169.264615,169.798115,171.145615,202.583115,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD246,p31
2,204.281615,203.484615,203.556615,204.203615,207.176615,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD246,p31
3,211.320615,209.729115,210.162615,211.168615,214.570115,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD246,p31
4,218.175615,217.183115,217.501115,218.175615,240.525115,1,NaN,0,5.99999999999996,1,65,0.5,ASD246,p31
5,242.514615,241.459615,241.624615,242.407615,249.212116,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD246,p31
6,263.036115,261.971615,262.423115,263.036115,280.319615,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p31
7,284.274115,282.525115,282.653615,284.151615,304.776615,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD246,p31
8,309.037115,307.766115,308.345115,309.037115,317.758615,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p31
9,323.379115,322.247115,322.635116,323.236615,331.275115,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD246,p31
10,332.906615,332.026115,332.346615,332.906615,356.630115,1,NaN,0,5.99999999999996,1,65,0.5,ASD246,p31
11,359.332615,357.439115,358.084115,358.705115,408.565615,1,NaN,0,7.00000000000003,2,66,0.5,ASD246,p31
12,422.429615,421.234615,421.601615,422.328615,430.393115,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD246,p31
13,436.303115,434.989615,435.460615,436.303115,442.633615,1,NaN,0,5.99999999999996,1,65,0.5,ASD246,p31
14,446.887615,445.925115,446.157615,446.887615,450.300615,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p31
15,470.241615,469.078615,469.378115,470.241615,474.458115,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p31
16,479.268115,477.587115,477.996115,478.686115,525.120615,1,NaN,0,7.00000000000003,2,66,0.5,ASD246,p31
17,528.646115,527.244615,527.869615,528.588115,552.907615,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD246,p31
18,563.476115,562.417615,562.739615,563.476115,628.089615,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p31
19,630.504115,629.500115,629.519615,630.501615,642.553615,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD246,p31
20,645.920115,644.855615,645.186615,645.920115,653.179615,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p31
21,654.743115,653.948615,654.032115,654.636115,661.491615,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD246,p31
22,663.213615,662.375115,662.412615,663.147615,671.856115,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD246,p31
23,673.490115,672.751615,672.817615,673.409615,676.425615,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD246,p31
