trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,1237.606272,1233.433273,1233.607772,1237.552772,1237.935272,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD129,p34
2,1240.360272,1239.356773,1239.612272,1240.306775,1248.147772,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD129,p34
3,1249.448272,1248.737275,1248.847272,1249.395272,1255.082772,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD129,p34
4,1256.228772,1255.631272,1255.773272,1256.228772,1272.729272,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p34
5,1275.362273,1274.457773,1274.764772,1275.309272,1282.155773,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD129,p34
6,1283.176774,1282.595272,1282.706272,1283.176774,1298.997773,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p34
7,1300.201777,1299.418272,1299.741277,1300.201777,1305.931772,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p34
8,1308.278772,1306.858272,1307.480772,1308.225772,1310.900772,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD129,p34
9,1312.166272,1311.481773,1311.654272,1312.166272,1316.700772,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p34
10,1323.440772,1322.295772,1322.726272,1323.440772,1328.731772,0,NaN,0,7.00000000000003,2,66,0.5,ASD129,p34
11,1330.931276,1330.020272,1330.471272,1330.931276,1336.028772,0,NaN,0,7.00000000000003,2,66,0.5,ASD129,p34
12,1344.107772,1342.982277,1343.465273,1344.107772,1359.076772,0,NaN,0,7.00000000000003,2,66,0.5,ASD129,p34
13,1364.561267,1363.726273,1364.033277,1364.508272,1370.764272,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD129,p34
14,1373.054272,1371.790272,1372.470272,1373.051773,1376.161772,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD129,p34
15,1402.959772,1401.798272,1402.192272,1402.906772,1405.296777,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD129,p34
16,1406.734273,1405.901773,1406.156272,1406.681772,1417.779272,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD129,p34
17,1420.455772,1418.691272,1418.931777,1420.452772,1421.788273,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD129,p34
18,1423.750773,1422.508772,1422.771274,1423.747773,1427.422767,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD129,p34
19,1429.727773,1428.468272,1428.911272,1429.724777,1434.357272,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD129,p34
20,1436.011772,1435.056272,1435.484273,1436.009273,1439.098772,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD129,p34
21,1441.074277,1439.946773,1440.358772,1441.021272,1444.217272,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD129,p34
22,1446.321272,1445.274772,1445.686772,1446.268772,1447.166273,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD129,p34
