trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,1177.197639,1175.929139,1176.102139,1177.145139,1181.552139,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD129,p33
2,1184.000639,1182.701139,1182.874639,1184.000639,1206.189139,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
3,1207.867639,1206.996139,1207.267639,1207.867639,1214.212639,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
4,1216.042139,1215.071639,1215.416139,1216.042139,1233.564639,0,NaN,0,7.00000000000003,2,66,0.5,ASD129,p33
5,1235.277139,1234.407139,1234.712139,1235.224139,1247.004639,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD129,p33
6,1249.309639,1248.410639,1248.627139,1249.309639,1253.788639,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
7,1255.635639,1254.568139,1254.922639,1255.635639,1260.898139,0,NaN,0,7.00000000000003,2,66,0.5,ASD129,p33
8,1276.199639,1263.578639,1263.658639,1260.460139,NaN,1,NaN,0,7.00000000000003,2,66,0.5,ASD129,p33
9,1476.610139,1473.693139,1474.222639,1476.557139,1487.967139,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD129,p33
10,1491.119639,1489.007139,1489.325139,1491.067139,1494.433139,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD129,p33
11,1497.354139,1496.037639,1496.353139,1497.301639,1500.896139,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD129,p33
12,1503.787139,1502.230139,1502.352139,1503.735139,1507.682639,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD129,p33
13,1509.867139,1508.990139,1509.100639,1509.867139,1517.299139,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
14,1523.354639,1522.187639,1522.487639,1523.354639,1527.938139,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
15,1715.905139,1713.654639,1714.032139,1715.853139,1743.169139,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD129,p33
16,1746.216639,1744.754139,1745.064639,1746.216639,1746.932639,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
17,1964.347639,1962.487139,1962.904139,1964.295639,1977.117639,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD129,p33
18,1979.747139,1978.596639,1978.757639,1979.695139,1983.954139,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD129,p33
19,1987.710139,1986.562139,1986.855639,1987.710139,1992.487139,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
20,1994.741139,1993.749639,1994.040639,1994.741139,2002.266139,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
21,2004.928639,2003.617139,2003.850139,2004.875639,2008.911639,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD129,p33
22,2011.989139,2011.260639,2011.313139,2011.989139,2017.290139,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
23,2019.712139,2018.546639,2018.860139,2019.712139,2020.839639,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
24,2239.696139,2237.907139,2238.069639,2239.696139,2240.139639,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
25,2268.576139,2266.323139,2266.719139,2268.523139,2272.452639,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD129,p33
26,2278.970139,2277.616639,2277.655139,2278.970139,2284.114639,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
27,2339.039139,2337.145139,2337.539139,2339.039139,2351.068139,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
28,2366.848139,2365.614139,2366.125639,2366.848139,2372.836139,0,NaN,0,7.00000000000003,2,66,0.5,ASD129,p33
29,2374.902139,2373.955639,2374.157639,2374.902139,2382.212139,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
30,2385.250139,2383.546139,2383.647639,2385.197639,2393.144639,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD129,p33
31,2399.542639,2397.672639,2397.814139,2399.542639,2406.230139,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
32,2411.543139,2408.244139,2408.375139,2411.491139,2417.117139,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD129,p33
33,2421.389139,2419.467639,2419.575139,2421.336139,2668.275139,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD129,p33
34,2671.154639,2669.560139,2669.788139,2671.101639,2677.234639,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD129,p33
35,2679.864639,2678.751639,2678.848639,2679.811639,2695.986139,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD129,p33
36,2698.889139,2697.116139,2697.230639,2698.836639,2705.548639,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD129,p33
37,2707.779639,2706.880639,2707.036639,2707.779639,2711.998639,1,NaN,0,5.99999999999996,1,65,0.5,ASD129,p33
