trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,65903.498919,65902.806094,65902.838594,65903.446419,65955.865382,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD140,p32
2,65958.911363,65956.757045,65957.722035,65958.911363,65960.336197,1,NaN,0,5.99999999999996,1,65,0.5,ASD140,p32
3,65966.990004,65964.917679,65965.886836,65966.937832,65985.188758,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD140,p32
4,65992.937561,65986.147261,65986.485753,65992.937561,65997.583375,1,NaN,0,5.99999999999996,1,65,0.5,ASD140,p32
5,66001.256527,66000.302031,66000.487203,66001.256527,66009.17533,1,NaN,0,5.99999999999996,1,65,0.5,ASD140,p32
6,66011.61732,66010.50849,66010.776323,66011.61732,66019.161795,1,NaN,0,5.99999999999996,1,65,0.5,ASD140,p32
7,66024.026276,66022.861775,66023.204773,66023.974103,66029.306082,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD140,p32
8,66034.017236,66032.322743,66032.363076,66033.964903,66083.1967,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD140,p32
9,66096.124487,66094.03699,66094.252495,66096.124487,66099.906967,1,NaN,0,5.99999999999996,1,65,0.5,ASD140,p32
10,66123.570544,66117.794229,66117.896561,66123.570544,66288.938877,1,NaN,0,5.99999999999996,1,65,0.5,ASD140,p32
11,66330.868215,66323.691904,66326.765392,66288.18038,66337.581355,1,NaN,0,7.00000000000003,2,66,0.5,ASD140,p32
12,66389.006144,66385.314491,66385.634996,66388.953816,66397.861442,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD140,p32
13,66405.618744,66404.125922,66404.219255,66405.566416,66417.06387,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD140,p32
14,66421.629679,66419.650027,66419.684693,66421.629679,66423.126679,1,NaN,0,5.99999999999996,1,65,0.5,ASD140,p32
15,66445.834083,66443.834924,66444.369922,66445.834083,66446.389753,1,NaN,0,5.99999999999996,1,65,0.5,ASD140,p32
16,66467.858328,66465.853169,66466.24934,66467.858328,66511.494986,1,NaN,0,5.99999999999996,1,65,0.5,ASD140,p32
17,66516.244635,66514.272642,66514.552641,66516.244635,66800.663336,1,NaN,0,5.99999999999996,1,65,0.5,ASD140,p32
18,66806.864144,66804.350154,66804.430321,66806.811811,66842.434829,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD140,p32
19,66846.770151,66845.325818,66845.461323,66846.717812,66893.733964,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD140,p32
20,66900.074938,66898.02878,66898.270939,66900.074938,66907.624235,0,NaN,0,7.00000000000003,2,66,0.5,ASD140,p32
21,66940.540437,66939.226282,66939.339281,66940.540437,66948.656577,1,NaN,0,5.99999999999996,1,65,0.5,ASD140,p32
22,67319.340422,67317.250603,67317.788934,67319.338255,67333.418032,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD140,p32
23,67338.712017,67336.626353,67336.657359,67338.70985,67355.172279,0,2.99999999999994,0.0299999999999997,5.99999999999996,1,65,0.5,ASD140,p32
24,67359.635261,67357.470609,67357.579608,67359.582928,67365.38491,1,2.99999999999994,0.0299999999999997,7.00000000000003,2,66,0.5,ASD140,p32
