trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,schedule,odor_name,odor_dur,animal,session
1,380.505281,379.689949,380.144615,380.505281,386.633275,1,NaN,0,5.99999999999996,1,65,0.5,ASD246,p33
2,389.325939,388.64794,388.910606,389.325939,412.099916,1,NaN,0,5.99999999999996,1,65,0.5,ASD246,p33
3,413.737248,412.517249,413.117249,413.683915,415.977913,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD246,p33
4,417.865244,417.167245,417.461911,417.811911,431.713897,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD246,p33
5,433.712561,432.715896,433.205895,433.659228,441.052554,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD246,p33
6,455.42054,454.365207,454.707207,455.367206,458.824536,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD246,p33
7,460.395201,459.545869,459.788535,460.341868,461.9612,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD246,p33
8,463.504532,462.455199,462.945199,463.504532,471.324524,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
9,474.581854,473.677188,473.993188,474.581854,482.171846,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
10,485.051177,483.017845,484.508511,484.997843,490.127838,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD246,p33
11,492.135836,491.313837,491.572504,492.082503,501.835827,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD246,p33
12,503.222492,502.274493,502.588493,503.222492,509.177153,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
13,510.865151,509.941152,510.328485,510.865151,527.932467,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
14,529.939799,528.972466,529.305132,529.886465,532.416463,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD246,p33
15,533.845795,532.960462,533.221795,533.845795,541.791787,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
16,546.663782,545.37445,546.117782,546.663782,576.029752,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
17,580.622414,579.529082,579.800415,580.622414,585.915076,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
18,588.721073,587.779741,588.06774,588.721073,615.645713,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
19,621.646373,620.821041,621.083707,621.593707,624.106371,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD246,p33
20,626.455702,625.267703,625.677036,626.453035,632.731696,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD246,p33
21,634.79436,633.173695,633.846361,634.741027,639.664355,0,1.99999999999996,0.0200000000000003,5.99999999999996,1,65,0.5,ASD246,p33
22,641.311687,640.052355,640.319021,641.311687,648.228347,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
23,660.889001,659.667002,660.029002,660.889001,674.677654,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
24,677.032985,675.98232,676.278319,677.032985,691.969636,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
25,699.792962,698.384963,698.854296,699.792962,706.617622,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
26,713.995614,712.153616,713.359615,713.942281,736.874258,1,1.99999999999996,0.0200000000000003,7.00000000000003,2,66,0.5,ASD246,p33
27,817.98951,816.337512,816.651512,817.98951,823.506172,0,NaN,0,7.00000000000003,2,66,0.5,ASD246,p33
