strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
TSC2,female,Deterministic,1,HET,ASD008,130,5.803973246153625,3.329752499999813,0.4703210414813126,5.362484934040248,0.6365009999999529,21.993500000000495,session_genotype,95
TSC2,female,Deterministic,1,HET,ASD009,634,2.791326498422756,1.50649999999996,0.1331077921388647,3.3515685677015083,0.5380000000004657,20.754000000000815,session_genotype,95
TSC2,female,Deterministic,1,HET,ASD010,737,2.213510229307911,1.0126660000023548,0.11813729496955622,3.207161031352735,0.4259989999991376,21.39064499999995,session_genotype,95
TSC2,female,Deterministic,1,HET,ASD011,647,2.6142009536320874,1.4474990000016987,0.12785975163758492,3.2522655348955936,0.4140000000006694,19.860499999998865,session_genotype,95
TSC2,female,Deterministic,1,HET,ASD076,906,2.747075611479045,1.4367500000007567,0.11218784437329042,3.3768354797300733,0.40800000000012915,22.250500000000102,session_genotype,95
TSC2,female,Deterministic,1,HET,ASD077,597,2.6288391976549557,1.5679999999997563,0.13356350845354378,3.263435129105627,0.38550000000032014,21.875,session_genotype,95
TSC2,female,Deterministic,1,HET,ASD078,1114,2.2035561535009114,1.1553324999995311,0.08424555827268077,2.8118335467777382,0.3766670000004524,21.72531200000003,session_genotype,95
TSC2,female,Deterministic,1,HET,ASD113,550,3.3942027054545734,1.7678265000004103,0.16551363272703642,3.8816387570425945,0.3743319999994128,21.925578999998834,session_genotype,95
TSC2,female,Deterministic,1,HET,ASD114,767,2.2154872177314067,0.7585030000000188,0.12713208598558967,3.5208932260387167,0.33565900000030524,20.736257000000023,session_genotype,95
TSC2,female,Deterministic,1,HET,ASD176,638,3.88502773667721,1.654500500001177,0.18161098128540934,4.587250370097612,0.3510039999998753,22.296000000000276,session_genotype,95
TSC2,female,Deterministic,1,WT,ASD024,1175,1.7781951029787169,0.9353320000000167,0.06883571749703034,2.359569516652113,0.31799999999998363,17.331982999999582,session_genotype,95
TSC2,female,Deterministic,1,WT,ASD112,531,2.570604512241028,1.48700000000008,0.11977753440705474,2.7600860973028043,0.5529999999998836,17.82850000000002,session_genotype,95
TSC2,female,Deterministic,1,WT,ASD117,670,3.0316208820895496,1.5564999999996871,0.13350744365879091,3.455754495511004,0.3710000000000946,17.172500000000582,session_genotype,95
