strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
Tsc2,male,Deterministic,1,Het,147,894,1.7857992170022152,0.9274999999997817,0.06700510506628958,2.0034414365836573,0.3489999999997053,10.82400000000007,session_genotype,95
Tsc2,male,Deterministic,1,Het,148,725,1.352737946206873,0.7713330000005953,0.05661325804298655,1.5243586241515792,0.35599999999999454,10.75398899999891,session_genotype,95
Tsc2,male,Deterministic,1,Het,23,1206,1.3379761210614196,0.7064969999992172,0.04683091449584628,1.6263210846372929,0.29866600000059407,11.390122000000702,session_genotype,95
Tsc2,male,Deterministic,1,Het,28,1097,1.0575762342753017,0.6465029999999388,0.03445157254825195,1.1410702009951328,0.04232799999954295,9.937293999999383,session_genotype,95
Tsc2,male,Deterministic,1,Het,29,315,2.5507553587303256,1.5489989999987301,0.12789266836413474,2.269869689147164,0.42582599999968807,9.679454999997688,session_genotype,95
Tsc2,male,Deterministic,1,Het,30,1191,1.0445974651553336,0.6889999999998508,0.03405085910899433,1.1751246990077915,0.323500000000422,10.683999999999287,session_genotype,95
Tsc2,male,Deterministic,1,Het,353,900,1.736276016666682,1.0140010000000075,0.05993990285335396,1.798197085600619,0.32000000000005,11.40099999999984,session_genotype,95
Tsc2,male,Deterministic,1,Het,360,1005,1.5252535383084265,0.6746660000001157,0.061920025401573195,1.9629722345107505,0.2966660000001866,11.284654999999475,session_genotype,95
Tsc2,male,Deterministic,1,Het,361,881,1.659898721906933,0.9569909999991069,0.056022954216792854,1.6628533918162527,0.29882599999999115,10.224126999999498,session_genotype,95
Tsc2,male,Deterministic,1,Het,362,1159,1.0778896125970459,0.5693319999991218,0.042282292249710036,1.439462123056518,0.32600000000002183,11.36532199999965,session_genotype,95
Tsc2,male,Deterministic,1,Het,364,889,2.411542109111316,1.4475000000002183,0.07939046296296018,2.3671142234420444,0.36400000000003274,11.337999999999965,session_genotype,95
Tsc2,male,Deterministic,1,Het,6,886,1.623010722347624,1.0602499999999964,0.05574813524317822,1.6593851754849551,0.3680000000003929,11.233000000000175,session_genotype,95
Tsc2,male,Deterministic,1,Het,7,393,1.9268701857506336,1.1365000000000691,0.1019536967668224,2.021153289529896,0.3889960000001338,11.2379990000004,session_genotype,95
Tsc2,male,Deterministic,1,Het,73,1045,1.6641368507177485,0.8670039999997243,0.06229385076222823,2.0137396593681554,0.3719989999999598,11.33749899999998,session_genotype,95
Tsc2,male,Deterministic,1,Het,75,1049,1.4280115433746277,0.9540000000015425,0.04680042979550466,1.515784932062301,0.34750000000008185,11.380999999997584,session_genotype,95
Tsc2,male,Deterministic,1,WT,115,931,1.6596904092373956,1.033331999999973,0.05598802504355525,1.7083230024929723,0.34266600000000835,11.333322000000408,session_genotype,95
Tsc2,male,Deterministic,1,WT,123,930,2.0261467870967613,1.2610004999987723,0.06515335488808464,1.986910284197708,0.36400000000003274,11.118499999999585,session_genotype,95
Tsc2,male,Deterministic,1,WT,125,894,1.3771313489932722,0.9463289999991957,0.044246279363306946,1.3229563538988156,0.37249900000006164,10.758123999999953,session_genotype,95
Tsc2,male,Deterministic,1,WT,146,766,2.085880560052204,1.0284974999990482,0.0843297640620772,2.333970003188228,0.37149999999928696,11.383499999999913,session_genotype,95
Tsc2,male,Deterministic,1,WT,172,879,1.7121469419795312,1.0693320000000313,0.059200720068871594,1.7551790508707292,0.4226669999989099,10.302655999999843,session_genotype,95
Tsc2,male,Deterministic,1,WT,173,1196,1.0901166454850064,0.73149999999805,0.030824959805778825,1.066026765069874,0.35199999999895226,10.912499999999909,session_genotype,95
Tsc2,male,Deterministic,1,WT,19,902,1.6411247616408557,1.132332499999393,0.04791173994696989,1.4389483701373564,0.4386670000021695,11.28798900000038,session_genotype,95
Tsc2,male,Deterministic,1,WT,20,711,2.3212032222222883,1.580500000000029,0.07264082209202921,1.9369372481627676,0.5190000000002328,10.946500000000015,session_genotype,95
Tsc2,male,Deterministic,1,WT,22,958,1.343529577244203,0.8946634999992966,0.04221975862935469,1.3067680291217298,0.4514979999985371,10.381792000000132,session_genotype,95
Tsc2,male,Deterministic,1,WT,354,1197,1.6797760793651115,0.6906660000004194,0.0671728141921037,2.3240240529918816,0.2953330000000278,11.390655000000152,session_genotype,95
Tsc2,male,Deterministic,1,WT,365,899,1.6378700778642938,0.9786659999999756,0.06052294849094279,1.8146794585654926,0.4579990000001999,11.155987999999525,session_genotype,95
