strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
Tsc2,male,Deterministic,2,Het,30,919,1.0537198890098136,0.4909989999996469,0.0698939776738079,2.118836826597638,0.3495050000001356,37.464498999999705,session,98
Tsc2,male,Deterministic,2,Het,353,1158,2.6631349395509774,1.042999000000691,0.135940776198605,4.625982921020023,0.35933299999987867,42.127958000000035,session,98
Tsc2,male,Deterministic,2,Het,360,670,3.8824477014925494,0.8454999999999018,0.2831814307012995,7.329969591001278,0.2820000000001528,45.98150000000169,session,98
Tsc2,male,Deterministic,2,Het,361,802,1.0581743591022608,0.5026665000000321,0.07758257455927946,2.1971078289304353,0.2653330000000551,34.95329900000024,session,98
Tsc2,male,Deterministic,2,Het,362,1013,1.2029686614017538,0.49283199999990757,0.08409709978939828,2.676613976929967,0.31533200000012584,37.62500999999975,session,98
Tsc2,male,Deterministic,2,Het,364,966,3.816186670807466,1.2843320000010863,0.1904522319680127,5.919358315823037,0.3053330000002461,43.465956999998525,session,98
Tsc2,male,Deterministic,2,Het,6,1247,1.44640457016842,0.6404999999995198,0.09666192054297923,3.4134114933849333,0.29899999999997817,44.48450000000048,session,98
Tsc2,male,Deterministic,2,Het,7,1283,1.3954243647700655,0.7290000000002692,0.07249154468319968,2.596573868940336,0.29399999999986903,44.53050000000076,session,98
Tsc2,male,Deterministic,2,Het,73,766,3.4341471122714924,0.7706655000001774,0.2482038290218927,6.869464157247248,0.30999999999994543,45.777954000000136,session,98
Tsc2,male,Deterministic,2,Het,75,775,1.5631593316128916,0.4920000000001892,0.12746789744613163,3.5485560840272212,0.2610020000001896,38.687001999999666,session,98
Tsc2,male,Deterministic,2,WT,115,815,2.412515342331316,0.6965000000000146,0.16715087197515763,4.771857333541653,0.28950500000064494,44.5630000000001,session,98
Tsc2,male,Deterministic,2,WT,123,1134,2.874727604938265,1.1134890000002997,0.14764607206248817,4.971969145446899,0.4091590000002725,41.139830000000075,session,98
Tsc2,male,Deterministic,2,WT,125,1024,1.7918628007812232,0.8275000000007822,0.0932766279975213,2.9848520959206812,0.35649999999986903,36.83200100000067,session,98
Tsc2,male,Deterministic,2,WT,146,703,4.128782361308646,1.014500000001135,0.27358185694941023,7.253789617412193,0.3024999999997817,45.394500000002154,session,98
Tsc2,male,Deterministic,2,WT,172,715,1.6584839076922913,0.7039999999997235,0.14533129153100607,3.886083732129337,0.33849999999983993,44.895500000000084,session,98
Tsc2,male,Deterministic,2,WT,173,742,2.472826020215663,0.8074925000000803,0.1909050635872848,5.20019225904416,0.38850300000012794,45.09350199999972,session,98
Tsc2,male,Deterministic,2,WT,19,143,2.0291495244753883,1.3693320000020321,0.17083587502777534,2.0428999378580226,0.603332999999111,15.98731799999996,session,98
Tsc2,male,Deterministic,2,WT,20,675,4.080025937777825,1.6624999999994543,0.24610800650624032,6.394073571274499,0.3930000000036671,45.07500000000073,session,98
Tsc2,male,Deterministic,2,WT,22,1210,2.644454165289252,0.7993304999999964,0.1308241071700355,4.550723666668048,0.3086649999999054,45.357318000000305,session,98
Tsc2,male,Deterministic,2,WT,354,966,3.674970555900635,0.6535000000003492,0.20827672343424003,6.473353145369855,0.2565039999999499,44.35750000000007,session,98
Tsc2,male,Deterministic,2,WT,365,905,3.1589663392265703,1.2219999999997526,0.16977685576205553,5.10743414847094,0.35599999999999454,44.66949899999963,session,98
Tsc2,male,Deterministic,2,WT,366,1065,2.620494400000013,0.8919989999999416,0.1410345442031713,4.602568949120159,0.38133300000026793,46.038619999999355,session,98
Tsc2,male,Deterministic,2,WT,74,765,3.113681775163381,1.1124999999992724,0.20375960923819622,5.635712327916533,0.374005000000011,44.89300100000014,session,98
Tsc2,male,Deterministic,1,Het,147,865,1.5428017341040186,0.9129999999968277,0.051479165085999035,1.5140476672905927,0.3489999999997053,7.638499999997293,session_genotype,93
Tsc2,male,Deterministic,1,Het,148,718,1.2741138467966346,0.7649989999999889,0.048586868272863494,1.3019104983943302,0.35599999999999454,7.736658999998326,session_genotype,93
Tsc2,male,Deterministic,1,Het,23,1185,1.2013742303798074,0.6986639999995532,0.036774439824372784,1.2659170264712258,0.29866600000059407,7.699302999997599,session_genotype,93
Tsc2,male,Deterministic,1,Het,28,1093,1.0293158847209574,0.6456689999995433,0.031517490276128914,1.0419855792108301,0.04232799999954295,7.679796000000351,session_genotype,93
Tsc2,male,Deterministic,1,Het,29,298,2.203760724832385,1.5175770000005286,0.10345861687334015,1.7859726343907638,0.42582599999968807,7.626969999999801,session_genotype,93
Tsc2,male,Deterministic,1,Het,30,1181,0.975822672311604,0.6864980000000287,0.026366890254359475,0.9061161277068733,0.323500000000422,7.610999999999876,session_genotype,93
