strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
SHANK3B,female,Deterministic,1,WT,ASD358,309,11.857870362459508,6.382475000000113,0.7772650352003438,13.663072454539735,0.47482599999784725,79.48267599999963,session,98
SHANK3B,female,Deterministic,2,Het,ASD015,998,2.5762890611222216,1.4205000000006294,0.12761375137509876,4.031463630115675,0.42649500000004537,83.36349999999948,session,98
SHANK3B,female,Deterministic,2,Het,ASD016,919,3.226201346028297,1.6986649999998917,0.22460805385896324,6.808996023775289,0.4906670000000304,96.89190499999995,session,98
SHANK3B,female,Deterministic,2,Het,ASD107,455,3.7991382285714566,1.9429920000002312,0.3012187585725461,6.425215711147259,0.604331000000002,62.905243000001065,session,98
SHANK3B,female,Deterministic,2,Het,ASD156,644,4.752654681677022,1.0276660000004085,0.41396619478587,10.505284323330685,0.32333300000004783,98.36856800000169,session,98
SHANK3B,female,Deterministic,2,Het,ASD159,321,7.393566573208701,2.443989999999758,0.6957319014662493,12.465061735443895,0.4019989999997051,88.2861469999998,session,98
SHANK3B,female,Deterministic,2,Het,ASD221,760,5.653666561842067,2.3344910000005257,0.34750854048504887,9.58014932762727,0.5135030000019469,83.78249799999867,session,98
SHANK3B,female,Deterministic,2,Het,ASD253,669,4.9202705411060075,1.6995019999994838,0.31694662978244437,8.19783545463502,0.43800000000010186,88.16050100000575,session,98
SHANK3B,female,Deterministic,2,Het,ASD254,661,2.8304661543116443,1.0093329999999696,0.240734782995579,6.189272075675523,0.3719999999993888,54.088612999999896,session,98
SHANK3B,female,Deterministic,2,Het,ASD287,1096,3.5972464817518164,1.0394999999989523,0.24647868110606605,8.159896280149969,0.36999999999898137,87.05500000000029,session,98
SHANK3B,female,Deterministic,2,Het,ASD352,151,13.664719801324438,4.9543129999999564,1.7817894389356386,21.894995188629064,0.6063360000000557,94.59245500000179,session,98
SHANK3B,female,Deterministic,2,Het,ASD390,785,5.72801910828022,2.5625,0.3104185644128301,8.697261225737453,0.4904999999998836,82.23349999999846,session,98
SHANK3B,female,Deterministic,2,WT,ASD106,756,4.7384338320105455,1.72391000000016,0.31292831821571426,8.604106231912434,0.4591649999999845,77.66352800000095,session,98
SHANK3B,female,Deterministic,2,WT,ASD158,479,6.200733515657691,2.156496999999945,0.5110737167821029,11.185394439582437,0.5460069999971893,96.72800400000051,session,98
SHANK3B,female,Deterministic,2,WT,ASD207,820,4.374278050000005,1.2298344999999244,0.3262426795123552,9.342168616923423,0.3094989999990503,94.82862099999875,session,98
SHANK3B,female,Deterministic,2,WT,ASD220,1021,5.394713447600399,1.7766539999993256,0.32995145390406017,10.542968705919813,0.36232700000005025,92.20596300000034,session,98
SHANK3B,female,Deterministic,2,WT,ASD237,800,3.8693999912499915,1.2950000000000728,0.32596351510880167,9.219640478113496,0.4910000000002128,96.9945000000007,session,98
SHANK3B,female,Deterministic,2,WT,ASD238,670,2.571858208955246,1.0642500000001291,0.24090726260335774,6.235729880878328,0.38900000000001,87.27699999999822,session,98
SHANK3B,female,Deterministic,2,WT,ASD263,1029,5.15780806608354,1.650000000000091,0.29650681759026803,9.511354549745073,0.3205000000002656,91.54650000000038,session,98
SHANK3B,female,Deterministic,2,WT,ASD265,913,3.2385739364731663,1.3224999999997635,0.22764327322116337,6.878444070901341,0.3354999999999677,93.94900000000001,session,98
SHANK3B,female,Deterministic,2,WT,ASD277,899,5.7050050222469535,1.0630000000019209,0.38142163648048144,11.436290300317157,0.3289999999997235,96.98400000000038,session,98
SHANK3B,female,Deterministic,2,WT,ASD307,1029,3.442566550048578,1.268000000000029,0.2227424726681692,7.145139690384622,0.2510000000002037,83.74150000000009,session,98
SHANK3B,female,Deterministic,2,WT,ASD358,313,12.868341837060663,6.440135000000055,0.9175996075891157,16.23399425502947,0.47482599999784725,94.9331259999999,session,98
SHANK3B,female,Deterministic,1,Het,ASD015,97,4.901953907216486,3.015997000000425,0.4873765109936307,4.800101952711786,0.8419990000002144,23.3446440000007,animal_session,93
SHANK3B,female,Deterministic,1,Het,ASD016,277,4.843104696750889,2.4715009999999893,0.32183220707025595,5.356355435707776,0.4920000000001892,28.506992999999966,animal_session,93
SHANK3B,female,Deterministic,1,Het,ASD107,53,6.066319849056745,3.0981540000000223,0.851562529791881,6.199468794478607,0.9016630000005534,35.959362000000056,animal_session,93
SHANK3B,female,Deterministic,1,Het,ASD156,489,2.8633979918200194,1.2145080000000235,0.17235292906482078,3.8112996766040457,0.48050100000000384,21.398495999999795,animal_session,93
SHANK3B,female,Deterministic,1,Het,ASD159,531,3.0586723973633516,1.417332000000897,0.15731862902391996,3.6251619551628047,0.48466599999983373,19.88798000000679,animal_session,93
SHANK3B,female,Deterministic,1,Het,ASD221,877,2.4965964686431117,1.3764879999998811,0.08506956055837583,2.519265771442737,0.5235029999985272,12.29778400000032,animal_session,93
SHANK3B,female,Deterministic,1,Het,ASD253,667,3.329306005997021,1.7846650000064983,0.1657475664553733,4.280653525944478,0.5673329999990528,27.171973000000435,animal_session,93
SHANK3B,female,Deterministic,1,Het,ASD254,394,3.0951644593907632,2.2354885000022477,0.12424531657333855,2.466199116864084,0.5656649999999672,17.363090999999258,animal_session,93
SHANK3B,female,Deterministic,1,Het,ASD287,1130,1.8669166999999935,1.322331999999733,0.04202707214902478,1.4127598934581385,0.42533300000013696,7.4219929999999295,animal_session,93
SHANK3B,female,Deterministic,1,Het,ASD352,273,5.111769362637467,3.106999999999971,0.3026453797512705,5.000522339370941,0.5019999999999527,26.74700000000007,animal_session,93
SHANK3B,female,Deterministic,1,Het,ASD390,1018,3.173394412573672,1.8827470000014728,0.09824986286841052,3.1347711549054673,0.4114999999983411,15.792002000001958,animal_session,93
SHANK3B,female,Deterministic,1,WT,ASD106,637,1.9565526985871422,1.2439940000003844,0.07818534416986957,1.9733088717598493,0.3994989999998779,11.551786999999877,animal_session,93
SHANK3B,female,Deterministic,1,WT,ASD158,33,11.694609333333336,3.9186509999999544,2.7742467644300186,15.93683433522367,0.8299960000003921,73.43553400000019,animal_session,93
SHANK3B,female,Deterministic,1,WT,ASD207,846,2.316438089834573,1.2024115000012898,0.10296027422459857,2.9947106848358898,0.31933200000275974,19.951586999999563,animal_session,93
SHANK3B,female,Deterministic,1,WT,ASD220,833,5.784011763505466,3.2324809999990975,0.22854992007139946,6.596348228265971,0.3624989999952959,32.81153499999982,animal_session,93
SHANK3B,female,Deterministic,1,WT,ASD237,498,2.342762044176715,1.6626655000018218,0.08765719892190496,1.9561504779468124,0.5486669999991136,12.422655000000304,animal_session,93
SHANK3B,female,Deterministic,1,WT,ASD238,870,1.5569505666666612,1.178999499999918,0.040007509170349766,1.1800519850047233,0.545998999998119,7.820999999999913,animal_session,93
SHANK3B,female,Deterministic,1,WT,ASD263,935,3.3831859101603827,1.727998000000298,0.13155426411957735,4.0226359916751955,0.42133299999841256,22.225311000000147,animal_session,93
SHANK3B,female,Deterministic,1,WT,ASD265,903,1.657336663344399,1.05600000000004,0.05398943115444574,1.6223801603729362,0.36850000000004,9.45049999999901,animal_session,93
